,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,architecture,sequence
0,1.0,1.0,1.0,1.0,32768,3411,0,0,0.0,5.464716650749324e-06,15361,"{'main': [(64, 'relu'), (40, 'swish'), (48, 'relu'), (40, 'elu'), (64, 'swish'), (32, 'relu'), (1, '')], 'skip': []}","[13, 6, 10, 8, 12, 4, 15]"
1,0.9998779296875,1.0,0.9988287091255188,0.9988287091255188,32768,3411,0,4,4.575402635431918e-06,0.0008980861748568714,14393,"{'main': [(64, 'relu'), (32, 'swish'), (48, 'elu'), (16, 'swish'), (40, 'swish'), (48, 'swish'), (64, 'elu'), (1, '')], 'skip': []}","[13, 3, 11, 0, 6, 9, 14, 15]"
2,1.0,1.0,1.0,1.0,32768,3411,0,0,0.0,8.197288843803108e-05,15409,"{'main': [(64, 'relu'), (32, 'elu'), (64, 'swish'), (32, 'relu'), (32, 'swish'), (48, 'relu'), (48, 'elu'), (1, '')], 'skip': []}","[13, 5, 12, 4, 3, 10, 11, 15]"
3,0.99932861328125,0.9958956241607666,0.9976505041122437,0.9935653805732727,32768,3397,14,8,2.52103682437101e-05,0.003301324788480997,17777,"{'main': [(48, 'swish'), (40, 'relu'), (48, 'elu'), (48, 'elu'), (64, 'swish'), (40, 'elu'), (64, 'relu'), (1, '')], 'skip': []}","[9, 7, 11, 11, 12, 8, 13, 15]"
4,0.999969482421875,1.0,0.9997069239616394,0.9997069239616394,32768,3411,0,1,1.1448563892145368e-06,0.00012425229942891747,16145,"{'main': [(64, 'elu'), (64, 'relu'), (48, 'relu'), (48, 'relu'), (16, 'swish'), (32, 'relu'), (32, 'elu'), (1, '')], 'skip': []}","[14, 13, 10, 10, 0, 4, 5, 15]"
5,0.99981689453125,1.0,0.998244047164917,0.998244047164917,32768,3411,0,6,6.859086918349429e-06,0.0012825540034100413,14001,"{'main': [(64, 'relu'), (32, 'swish'), (40, 'swish'), (16, 'swish'), (40, 'relu'), (48, 'elu'), (64, 'elu'), (1, '')], 'skip': []}","[13, 3, 6, 0, 7, 11, 14, 15]"
6,0.995758056640625,0.9920844435691833,0.9679633975028992,0.960545003414154,32768,3384,27,112,0.0001560632052915356,0.01498156227171421,15121,"{'main': [(48, 'relu'), (64, 'elu'), (48, 'relu'), (32, 'relu'), (64, 'relu'), (32, 'elu'), (1, '')], 'skip': []}","[10, 14, 10, 4, 13, 5, 15]"
7,0.998138427734375,0.9982410073280334,0.9841040372848511,0.9824004769325256,32768,3405,6,55,6.896472151895516e-05,0.005052647553384304,16713,"{'main': [(40, 'relu'), (64, 'relu'), (48, 'relu'), (64, 'elu'), (40, 'swish'), (32, 'swish'), (40, 'relu'), (1, '')], 'skip': []}","[7, 13, 10, 14, 6, 3, 7, 15]"
8,0.997802734375,0.9991204738616943,0.9801552891731262,0.9793103337287903,32768,3408,3,69,8.095391084875126e-05,0.008103940635919571,9969,"{'main': [(48, 'relu'), (16, 'swish'), (64, 'relu'), (32, 'relu'), (48, 'elu'), (16, 'relu'), (32, 'relu'), (1, '')], 'skip': []}","[10, 0, 13, 4, 11, 1, 4, 15]"
9,0.99798583984375,1.0,0.9810181260108948,0.9810181260108948,32768,3411,0,66,7.527142651711246e-05,0.007823801599442959,9561,"{'main': [(40, 'relu'), (16, 'relu'), (64, 'relu'), (32, 'relu'), (40, 'swish'), (32, 'swish'), (16, 'relu'), (1, '')], 'skip': []}","[7, 1, 13, 4, 6, 3, 1, 15]"
