,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,architecture,sequence
0,1.0,1.0,1.0,1.0,32768,903,0,0,0.0,2.999497883138247e-05,3321,"{'main': [(16, 'relu'), (16, 'relu'), (40, 'elu'), (32, 'elu'), (1, '')], 'skip': []}","[1, 1, 8, 5, 15]"
1,1.0,1.0,1.0,1.0,32768,903,0,0,0.0,7.235825250972994e-06,7537,"{'main': [(48, 'swish'), (64, 'relu'), (16, 'elu'), (16, 'relu'), (1, '')], 'skip': []}","[9, 13, 2, 1, 15]"
2,1.0,1.0,1.0,1.0,32768,903,0,0,0.0,5.117663590681332e-07,8665,"{'main': [(40, 'relu'), (32, 'elu'), (32, 'elu'), (40, 'swish'), (32, 'swish'), (16, 'swish'), (32, 'relu'), (1, '')], 'skip': []}","[7, 5, 5, 6, 3, 0, 4, 15]"
3,1.0,1.0,1.0,1.0,32768,903,0,0,0.0,2.3736051844025496e-06,9721,"{'main': [(32, 'swish'), (48, 'relu'), (16, 'swish'), (40, 'elu'), (48, 'elu'), (32, 'relu'), (32, 'swish'), (1, '')], 'skip': []}","[3, 10, 0, 8, 11, 4, 3, 15]"
4,1.0,1.0,1.0,1.0,32768,903,0,0,0.0,4.256514330336358e-06,10953,"{'main': [(32, 'swish'), (40, 'relu'), (40, 'swish'), (48, 'elu'), (40, 'elu'), (48, 'swish'), (1, '')], 'skip': []}","[3, 7, 6, 11, 8, 9, 15]"
5,1.0,1.0,1.0,1.0,32768,903,0,0,0.0,9.498283475295466e-07,11393,"{'main': [(40, 'relu'), (32, 'relu'), (48, 'elu'), (40, 'relu'), (32, 'relu'), (40, 'elu'), (32, 'swish'), (1, '')], 'skip': []}","[7, 4, 11, 7, 4, 8, 3, 15]"
6,1.0,1.0,1.0,1.0,32768,903,0,0,0.0,1.3691894764633616e-06,11569,"{'main': [(32, 'relu'), (64, 'swish'), (16, 'elu'), (48, 'relu'), (48, 'elu'), (32, 'swish'), (48, 'swish'), (1, '')], 'skip': []}","[4, 12, 2, 10, 11, 3, 9, 15]"
7,1.0,1.0,1.0,1.0,32768,903,0,0,0.0,2.057367055385839e-06,11633,"{'main': [(40, 'elu'), (40, 'relu'), (32, 'swish'), (32, 'elu'), (32, 'relu'), (40, 'elu'), (64, 'swish'), (1, '')], 'skip': []}","[8, 7, 3, 5, 4, 8, 12, 15]"
8,1.0,1.0,1.0,1.0,32768,903,0,0,0.0,1.1822905889857793e-06,11969,"{'main': [(32, 'relu'), (64, 'relu'), (40, 'elu'), (32, 'swish'), (16, 'relu'), (40, 'swish'), (64, 'elu'), (1, '')], 'skip': []}","[4, 13, 8, 3, 1, 6, 14, 15]"
9,1.0,1.0,1.0,1.0,32768,903,0,0,0.0,3.577567667889525e-06,12417,"{'main': [(48, 'elu'), (48, 'relu'), (40, 'relu'), (32, 'relu'), (40, 'elu'), (32, 'elu'), (32, 'elu'), (1, '')], 'skip': []}","[11, 10, 7, 4, 8, 5, 5, 15]"
