,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size
0,0.035888671875,1.0,0.035888671875,0.035888671875,32768.0,1176.0,0.0,31592.0,100000.0,0.7342300415039062,7241.0
1,0.964111328125,0.0,0.0,0.0,32768.0,0.0,1176.0,0.0,100000.0,0.5838114023208618,7241.0
2,0.964111328125,0.0,0.0,0.0,32768.0,0.0,1176.0,0.0,100000.0,0.23040293157100677,7241.0
3,0.964111328125,0.0,0.0,0.0,32768.0,0.0,1176.0,0.0,100000.0,0.19349122047424316,7241.0
4,0.964111328125,0.0,0.0,0.0,32768.0,0.0,1176.0,0.0,100000.0,0.16515281796455383,7241.0
5,0.964111328125,0.0,0.0,0.0,32768.0,0.0,1176.0,0.0,100000.0,0.1244022399187088,7241.0
6,0.964111328125,0.0,0.0,0.0,32768.0,0.0,1176.0,0.0,100000.0,0.09436537325382233,7241.0
7,0.964691162109375,0.034863945096731186,0.6507936716079712,0.034223705530166626,32768.0,41.0,1135.0,22.0,0.13759012719671201,0.0711422935128212,7241.0
8,0.97222900390625,0.3460884392261505,0.7427007555961609,0.30903568863868713,32768.0,407.0,769.0,141.0,0.0064267452533020505,0.05525617301464081,7241.0
9,0.98028564453125,0.6326530575752258,0.7766179442405701,0.535251796245575,32768.0,744.0,432.0,214.0,0.002959915127977078,0.04469159618020058,7241.0
10,0.985504150390625,0.8086734414100647,0.791840136051178,0.6669003963470459,32768.0,951.0,225.0,250.0,0.0020159125916186624,0.03733234852552414,7241.0
11,0.98870849609375,0.9022108912467957,0.8062310218811035,0.7414395809173584,32768.0,1061.0,115.0,255.0,0.0015336794624764799,0.03116721846163273,7241.0
12,0.991455078125,0.9515306353569031,0.8338301181793213,0.7998570203781128,32768.0,1119.0,57.0,223.0,0.0011586191271404241,0.02513679303228855,7241.0
13,0.9935302734375,0.9659863710403442,0.8685015439987183,0.8427299857139587,32768.0,1136.0,40.0,172.0,0.0008944052104786869,0.019405776634812355,7241.0
14,0.995361328125,0.9676870703697205,0.9089456796646118,0.882170557975769,32768.0,1138.0,38.0,114.0,0.0005567834661819999,0.01394699327647686,7241.0
15,0.9974365234375,0.9753401279449463,0.9542429447174072,0.9317628145217896,32768.0,1147.0,29.0,55.0,0.0002815657382961504,0.009150279685854912,7241.0
16,0.998504638671875,0.9889456033706665,0.9699749946594238,0.9595709443092346,32768.0,1163.0,13.0,36.0,0.00016046657273209534,0.006067978218197823,7241.0
17,0.999053955078125,0.9931972622871399,0.9806885123252869,0.9741451144218445,32768.0,1168.0,8.0,23.0,0.00010200868760602477,0.003993401303887367,7241.0
18,0.99951171875,0.9965986609458923,0.9898648858070374,0.9865319728851318,32768.0,1172.0,4.0,12.0,5.2876936247471965e-05,0.0025634937919676304,7241.0
19,0.999725341796875,0.9965986609458923,0.9957519173622131,0.992379367351532,32768.0,1172.0,4.0,5.0,2.9880659783029608e-05,0.0016758139245212078,7241.0
20,0.9998779296875,0.9982993006706238,0.9982993006706238,0.9966044425964355,32768.0,1174.0,2.0,2.0,1.328656462585034e-05,0.0010892510181292892,7241.0
21,0.99993896484375,0.9991496801376343,0.9991496801376343,0.9983007907867432,32768.0,1175.0,1.0,1.0,6.64328231292517e-06,0.0005914756911806762,7241.0
22,0.999969482421875,0.9991496801376343,1.0,0.9991496801376343,32768.0,1175.0,1.0,0.0,3.321641156462585e-06,0.00037625993718393147,7241.0
23,0.999969482421875,0.9991496801376343,1.0,0.9991496801376343,32768.0,1175.0,1.0,0.0,3.321641156462585e-06,0.0002918745740316808,7241.0
24,1.0,1.0,1.0,1.0,32768.0,1176.0,0.0,0.0,0.0,0.0002301961649209261,7241.0
