,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,sequence,architecture,reward
0,0.9984130859375,0.9760617613792419,0.9836575984954834,0.9604862928390503,32768,1264,31,21,0.00018166530204467949,0.0059614041820168495,14065,"[9, 6, 7, 13, 4, 5, 9, 15]","[(48, 'swish'), (40, 'swish'), (40, 'relu'), (64, 'relu'), (32, 'relu'), (32, 'elu'), (48, 'swish')]",-0.289905648970885
1,1.0,1.0,1.0,1.0,32768,1295,0,0,0.0,1.3080980352242477e-06,13713,"[7, 7, 11, 14, 6, 1, 13, 15]","[(40, 'relu'), (40, 'relu'), (48, 'elu'), (64, 'elu'), (40, 'swish'), (16, 'relu'), (64, 'relu')]",-0.2716528573457696
2,0.999969482421875,1.0,0.9992284178733826,0.9992284178733826,32768,1295,0,1,3.0140817901234566e-06,0.00032712292158976197,7905,"[4, 12, 1, 3, 3, 2, 3, 15]","[(32, 'relu'), (64, 'swish'), (16, 'relu'), (32, 'swish'), (32, 'swish'), (16, 'elu'), (32, 'swish')]",0.003303604859259613
3,0.99774169921875,1.0,0.9459459185600281,0.9459459185600281,32768,1295,0,74,0.00025109569028487945,0.006702490616589785,12025,"[10, 0, 14, 5, 6, 13, 2, 15]","[(48, 'relu'), (16, 'swish'), (64, 'elu'), (32, 'elu'), (40, 'swish'), (64, 'relu'), (16, 'elu')]",-0.19399069981538664
4,0.989837646484375,0.8509652614593506,0.8872785568237305,0.7679442763328552,32768,1102,193,140,0.0010632429790038485,0.03403032571077347,4161,"[13, 15]","[(64, 'relu')]",0.17043610299685075
5,0.99627685546875,0.9675675630569458,0.9399849772453308,0.9112727046012878,32768,1253,42,80,0.0004080095192717098,0.0104198744520545,9761,"[5, 3, 7, 7, 5, 11, 1, 15]","[(32, 'elu'), (32, 'swish'), (40, 'relu'), (40, 'relu'), (32, 'elu'), (48, 'elu'), (16, 'relu')]",-0.08826364924220116
6,0.997222900390625,0.9706563949584961,0.9595419764518738,0.9324925541877747,32768,1257,38,53,0.0004515748880014147,0.008608395233750343,9073,"[8, 2, 1, 12, 4, 4, 7, 15]","[(40, 'elu'), (16, 'elu'), (16, 'relu'), (64, 'swish'), (32, 'relu'), (32, 'relu'), (40, 'relu')]",-0.05474338908430515
7,0.999786376953125,0.9992278218269348,0.9953846335411072,0.9946195483207703,32768,1294,1,6,2.104525542025542e-05,0.001013046596199274,14961,"[9, 3, 13, 8, 6, 11, 6, 15]","[(48, 'swish'), (32, 'swish'), (64, 'relu'), (40, 'elu'), (40, 'swish'), (48, 'elu'), (40, 'swish')]",-0.33095459175100833
8,1.0,1.0,1.0,1.0,32768,1295,0,0,0.0,0.0011482510017231107,5233,"[4, 9, 5, 15]","[(32, 'relu'), (48, 'swish'), (32, 'elu')]",0.12984328393541975
9,1.0,1.0,1.0,1.0,32768,1295,0,0,0.0,2.4016630050027743e-05,14193,"[13, 6, 13, 8, 0, 11, 2, 15]","[(64, 'relu'), (40, 'swish'), (64, 'relu'), (40, 'elu'), (16, 'swish'), (48, 'elu'), (16, 'elu')]",-0.2943790540220633
10,0.997406005859375,0.9722007513046265,0.9625382423400879,0.9367559552192688,32768,1259,36,49,0.00026089864643477026,0.007119829300791025,15769,"[11, 14, 8, 8, 3, 7, 12, 15]","[(48, 'elu'), (64, 'elu'), (40, 'elu'), (40, 'elu'), (32, 'swish'), (40, 'relu'), (64, 'swish')]",-0.37159072724985276
11,1.0,1.0,1.0,1.0,32768,1295,0,0,0.0,4.3595940951490775e-05,14881,"[12, 1, 2, 9, 9, 12, 11, 15]","[(64, 'swish'), (16, 'relu'), (16, 'elu'), (48, 'swish'), (48, 'swish'), (64, 'swish'), (48, 'elu')]",-0.3269532692580844
12,0.99908447265625,0.9806950092315674,0.9960784316062927,0.9769230484962463,32768,1270,25,5,0.0001121749375425846,0.002688498003408313,13361,"[5, 5, 10, 11, 3, 13, 7, 15]","[(32, 'elu'), (32, 'elu'), (48, 'relu'), (48, 'elu'), (32, 'swish'), (64, 'relu'), (40, 'relu')]",-0.2559025071269042
