,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size
0,0.9964802265167236,0.0,0.0,0.0,16777216,0,59052,0,100000.0,tensor(0.3622),25623
1,0.9964909553527832,0.021557271480560303,0.5380389094352722,0.02116551622748375,16777216,1273,57779,1093,0.06152160097551671,tensor(0.2686),25623
2,0.9969691634178162,0.35846373438835144,0.620162308216095,0.2939305901527405,16777216,21168,37884,12965,0.0006691578297716245,tensor(0.2231),25623
3,0.9974722862243652,0.5035223364830017,0.6943302750587463,0.41215935349464417,16777216,29734,29318,13090,0.00033755358876288923,tensor(0.1845),25623
4,0.997830867767334,0.5602689385414124,0.7603999376296997,0.47620075941085815,16777216,33085,25967,10425,0.0001595377980697874,tensor(0.1593),25623
5,0.998064398765564,0.6465995907783508,0.7669116854667664,0.5403993725776672,16777216,38183,20869,11605,9.007250893170745e-05,tensor(0.1436),25623
6,0.9982414245605469,0.6930163502693176,0.7824856638908386,0.5810757279396057,16777216,40924,18128,11376,6.751326670203042e-05,tensor(0.1320),25623
7,0.9983655214309692,0.7147937417030334,0.7995832562446594,0.6061868071556091,16777216,42210,16842,10580,5.485602301883659e-05,tensor(0.1231),25623
8,0.9984575510025024,0.7270879745483398,0.8147557973861694,0.6239427924156189,16777216,42936,16116,9762,4.872025343923817e-05,tensor(0.1166),25623
9,0.9984975457191467,0.7190950512886047,0.8312745690345764,0.6275066137313843,16777216,42464,16588,8619,5.001121253633824e-05,tensor(0.1139),25623
10,0.9985555410385132,0.7251066565513611,0.8425619602203369,0.6385843753814697,16777216,42819,16233,8001,4.589457664811844e-05,tensor(0.1100),25623
11,0.9986116290092468,0.7375025153160095,0.8482363820075989,0.6515319347381592,16777216,43551,15501,7792,3.9635151081619155e-05,tensor(0.1061),25623
12,0.9987196922302246,0.7781277298927307,0.8457885384559631,0.681447446346283,16777216,45950,13102,8378,3.167722805695422e-05,tensor(0.0995),25623
13,0.9987772107124329,0.7941814064979553,0.8486943244934082,0.6956818699836731,16777216,46898,12154,8361,2.876061928514072e-05,tensor(0.0963),25623
14,0.998824417591095,0.8140113949775696,0.8461511135101318,0.7090659737586975,16777216,48069,10983,8740,2.609207207116364e-05,tensor(0.0931),25623
15,0.9988561868667603,0.8105398416519165,0.8567643761634827,0.7138127684593201,16777216,47864,11188,8002,2.5802359047049048e-05,tensor(0.0912),25623
