,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,architecture,sequence
0,0.9992724061012268,0.9501556754112244,0.9527662396430969,0.907412588596344,16777216,119636,6276,5931,6.118115029032977e-06,tensor(0.0314),43975,"{'main': [(64, 'elu'), (48, 'elu'), (128, 'swish'), (128, 'swish'), (48, 'elu'), (48, 'relu'), (1, '')], 'skip': []}","[11, 8, 15, 15, 8, 7, 18]"
1,0.9990907907485962,0.9310788512229919,0.9468863606452942,0.8848650455474854,16777216,117234,8678,6576,7.619274814292495e-06,tensor(0.0380),42167,"{'main': [(96, 'swish'), (96, 'swish'), (64, 'elu'), (16, 'relu'), (128, 'swish'), (96, 'relu'), (1, '')], 'skip': []}","[12, 12, 11, 1, 15, 13, 18]"
2,0.999003529548645,0.9534516334533691,0.9170638918876648,0.8777647018432617,16777216,120051,5861,10857,8.016018593442733e-06,tensor(0.0416),50951,"{'main': [(64, 'elu'), (128, 'elu'), (128, 'relu'), (128, 'relu'), (1, '')], 'skip': []}","[11, 17, 16, 16, 18]"
3,0.9987072944641113,0.8969836235046387,0.9283483028411865,0.8389054536819458,16777216,112941,12971,8717,1.0930695830929709e-05,tensor(0.0526),54039,"{'main': [(64, 'relu'), (96, 'swish'), (128, 'relu'), (128, 'swish'), (48, 'swish'), (64, 'swish'), (1, '')], 'skip': []}","[10, 12, 16, 15, 6, 9, 18]"
4,0.9985833764076233,0.9017488360404968,0.9087859988212585,0.8269073963165283,16777216,113541,12371,11396,1.2204731138120699e-05,tensor(0.0573),31175,"{'main': [(64, 'relu'), (128, 'relu'), (16, 'relu'), (16, 'swish'), (96, 'elu'), (96, 'swish'), (1, '')], 'skip': []}","[10, 16, 1, 0, 14, 12, 18]"
5,0.9986796379089355,0.9333184957504272,0.8952099680900574,0.8413953185081482,16777216,117516,8396,13756,1.0691285233093986e-05,tensor(0.0542),35591,"{'main': [(48, 'elu'), (128, 'relu'), (128, 'elu'), (16, 'relu'), (16, 'elu'), (96, 'swish'), (1, '')], 'skip': []}","[8, 16, 17, 1, 2, 12, 18]"
6,0.9988558888435364,0.9141145944595337,0.9321261048316956,0.85706627368927,16777216,115098,10814,8381,9.570836680160013e-06,tensor(0.0468),31655,"{'main': [(64, 'swish'), (96, 'swish'), (48, 'relu'), (16, 'relu'), (128, 'relu'), (64, 'swish'), (1, '')], 'skip': []}","[9, 12, 7, 1, 16, 9, 18]"
7,0.9989435076713562,0.9199599623680115,0.9380714297294617,0.8672870993614197,16777216,115834,10078,7647,8.782749445146426e-06,tensor(0.0426),44119,"{'main': [(96, 'relu'), (128, 'swish'), (64, 'swish'), (96, 'elu'), (48, 'swish'), (32, 'relu'), (1, '')], 'skip': []}","[13, 15, 9, 14, 6, 4, 18]"
8,0.9983358979225159,0.8787804245948792,0.8973602056503296,0.7985177040100098,16777216,110649,15263,12656,1.4541629817918859e-05,tensor(0.0669),18663,"{'main': [(128, 'relu'), (48, 'relu'), (1, '')], 'skip': []}","[16, 7, 18]"
9,0.9985504746437073,0.8822113871574402,0.9213064908981323,0.8203914165496826,16777216,111081,14831,9488,1.2542912328515663e-05,tensor(0.0583),26599,"{'main': [(96, 'elu'), (32, 'swish'), (64, 'relu'), (96, 'swish'), (32, 'elu'), (32, 'elu'), (1, '')], 'skip': []}","[14, 3, 10, 12, 5, 5, 18]"
