,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size
0,0.9977617859840393,0.0,0.0,0.0,16777216,0,37551,0,100000.0,tensor(0.3735),16519
1,0.9977617859840393,0.0,0.0,0.0,16777216,0,37551,0,100000.0,tensor(0.2677),16519
2,0.9980307221412659,0.31189581751823425,0.6192893385887146,0.2617148160934448,16777216,11712,25839,7200,0.0006421158407454041,tensor(0.2032),16519
3,0.9988064169883728,0.7498601675033569,0.7259087562561035,0.5843969583511353,16777216,28158,9393,10632,5.0330301474771316e-05,tensor(0.1388),16519
4,0.999099850654602,0.8368618488311768,0.777827262878418,0.6754142642021179,16777216,31425,6126,8976,2.903587130628048e-05,tensor(0.1112),16519
5,0.999234139919281,0.8667944669723511,0.8057481050491333,0.716969907283783,16777216,32549,5002,7847,2.4211307423604046e-05,tensor(0.0967),16519
6,0.999308168888092,0.8907352685928345,0.8167610764503479,0.7423815131187439,16777216,33448,4103,7504,2.039177687143559e-05,tensor(0.0871),16519
7,0.9993746876716614,0.8980852961540222,0.8350005149841309,0.7627275586128235,16777216,33724,3827,6664,1.793311217062093e-05,tensor(0.0794),16519
8,0.9994144439697266,0.9007483124732971,0.8472733497619629,0.7749266624450684,16777216,33824,3727,6097,1.6854113064330693e-05,tensor(0.0743),16519
9,0.9994451999664307,0.9065537452697754,0.8544464111328125,0.7852826118469238,16777216,34042,3509,5799,1.5916978477153402e-05,tensor(0.0707),16519
10,0.9994775652885437,0.9052222371101379,0.8671870827674866,0.7950043082237244,16777216,33992,3559,5206,1.5055769672786822e-05,tensor(0.0672),16519
11,0.9994953274726868,0.9048760533332825,0.8740803599357605,0.800523042678833,16777216,33979,3572,4895,1.4562692414101086e-05,tensor(0.0647),16519
12,0.9995163679122925,0.9068999290466309,0.8805885314941406,0.807583749294281,16777216,34055,3496,4618,1.3794506948223794e-05,tensor(0.0624),16519
13,0.9995350241661072,0.9102553725242615,0.8852429389953613,0.8141822814941406,16777216,34181,3370,4431,1.3299730432131655e-05,tensor(0.0606),16519
