,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size
0,0.9945616722106934,0.0,0.0,0.0,16777216,0,91240,0,100000.0,tensor(0.2935),31287
1,0.995514988899231,0.5422950387001038,0.5963912010192871,0.396704763174057,16777216,49479,41761,33485,0.00024230051842569656,tensor(0.2082),31287
2,0.9965164661407471,0.7569048404693604,0.6556910276412964,0.5416300892829895,16777216,69060,22180,36264,8.847863307662238e-05,tensor(0.1694),31287
3,0.9972966313362122,0.7843818664550781,0.7359150052070618,0.6120918393135071,16777216,71567,19673,25682,5.563276432290847e-05,tensor(0.1373),31287
4,0.9977098107337952,0.8219749927520752,0.7717567086219788,0.661232590675354,16777216,74997,16243,22180,3.907413529944545e-05,tensor(0.1187),31287
5,0.9980353116989136,0.827038586139679,0.8145401477813721,0.6959813833236694,16777216,75459,15781,17181,3.2274527575591154e-05,tensor(0.1041),31287
6,0.998211145401001,0.8159798383712769,0.8491879105567932,0.7126993536949158,16777216,74450,16790,13222,2.9369168862378707e-05,tensor(0.0951),31287
7,0.9983351230621338,0.8515892028808594,0.8437289595603943,0.7355700731277466,16777216,77699,13541,14391,2.4851634660280506e-05,tensor(0.0887),31287
8,0.9984261989593506,0.868928074836731,0.8458805680274963,0.750163197517395,16777216,79281,11959,14445,2.1985203114041256e-05,tensor(0.0841),31287
9,0.9984474778175354,0.8185445070266724,0.8872467875480652,0.7414202094078064,16777216,74684,16556,9491,2.398379739349576e-05,tensor(0.0836),31287
10,0.9984750747680664,0.82277512550354,0.8885706067085266,0.7458223104476929,16777216,75070,16170,9414,2.2921062440057302e-05,tensor(0.0819),31287
11,0.9985901713371277,0.857715904712677,0.880005419254303,0.7679053544998169,16777216,78258,12982,10671,1.9211917178352597e-05,tensor(0.0765),31287
12,0.99864262342453,0.86939936876297,0.8796088099479675,0.7769474387168884,16777216,79324,11916,10857,1.826084186437973e-05,tensor(0.0738),31287
13,0.9986963272094727,0.8815322518348694,0.8790849447250366,0.7862037420272827,16777216,80431,10809,11063,1.7112446919459477e-05,tensor(0.0709),31287
14,0.9987462759017944,0.8891275525093079,0.8813802599906921,0.7941032648086548,16777216,81124,10116,10918,1.593094618642455e-05,tensor(0.0683),31287
15,0.9987695217132568,0.8947391510009766,0.880875289440155,0.7981619238853455,16777216,81636,9604,11040,1.5416619373312183e-05,tensor(0.0670),31287
16,0.9988053441047668,0.9004822373390198,0.8822739720344543,0.8038902878761292,16777216,82160,9080,10963,1.485553552069841e-05,tensor(0.0653),31287
17,0.9988305568695068,0.9095791578292847,0.8795040249824524,0.8087905645370483,16777216,82990,8250,11370,1.425895321271801e-05,tensor(0.0639),31287
18,0.998851478099823,0.9112450480461121,0.8815539479255676,0.8118463754653931,16777216,83142,8098,11171,1.3990467610544947e-05,tensor(0.0628),31287
19,0.9988851547241211,0.9080666303634644,0.889275312423706,0.8158257603645325,16777216,82852,8388,10316,1.3423662661204968e-05,tensor(0.0613),31287
20,0.9988812804222107,0.9181609153747559,0.8811254501342773,0.8169627785682678,16777216,83773,7467,11302,1.3018439202627703e-05,tensor(0.0611),31287
21,0.9989163279533386,0.9153222441673279,0.8887398838996887,0.821220338344574,16777216,83514,7726,10455,1.2588261546315054e-05,tensor(0.0593),31287
22,0.9989171028137207,0.9208461046218872,0.8847352862358093,0.8222065567970276,16777216,84018,7222,10946,1.2434441844363656e-05,tensor(0.0590),31287
23,0.9989465475082397,0.918270468711853,0.8913084864616394,0.8257980942726135,16777216,83783,7457,10217,1.2178979684162415e-05,tensor(0.0575),31287
24,0.9989571571350098,0.9192240238189697,0.8922719955444336,0.8273977637290955,16777216,83870,7370,10126,1.2054746731932927e-05,tensor(0.0571),31287
25,0.9989870190620422,0.9207255840301514,0.8958930969238281,0.8317360281944275,16777216,84007,7233,9762,1.1683555796986071e-05,tensor(0.0557),31287
26,0.9989870190620422,0.9203857779502869,0.896155059337616,0.8316843509674072,16777216,83976,7264,9731,1.167711163937284e-05,tensor(0.0556),31287
27,0.9989951848983765,0.9237176775932312,0.8949011564254761,0.8333168625831604,16777216,84280,6960,9898,1.154516502835458e-05,tensor(0.0553),31287
28,0.9989942312240601,0.9289675354957581,0.8907747864723206,0.8339712619781494,16777216,84759,6481,10393,1.1461527455218493e-05,tensor(0.0552),31287
29,0.998981773853302,0.9327487945556641,0.8860293030738831,0.8328260779380798,16777216,85104,6136,10947,1.151465837670688e-05,tensor(0.0555),31287
30,0.9989815950393677,0.9351600408554077,0.88424152135849,0.8331608176231384,16777216,85324,5916,11170,1.1477987595262702e-05,tensor(0.0555),31287
31,0.9990014433860779,0.9330118298530579,0.8888888955116272,0.835563063621521,16777216,85128,6112,10641,1.1291125821985772e-05,tensor(0.0545),31287
32,0.9990156888961792,0.9332310557365417,0.8909490704536438,0.8375597596168518,16777216,85148,6092,10422,1.1098424794815085e-05,tensor(0.0536),31287
33,0.9990339875221252,0.9327487945556641,0.894184410572052,0.8400272130966187,16777216,85104,6136,10071,1.0890847257542705e-05,tensor(0.0528),31287
34,0.9990635514259338,0.9310280680656433,0.9001960754394531,0.8439170122146606,16777216,84947,6293,9418,1.0592606499393443e-05,tensor(0.0516),31287
