,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,sequence,architecture,reward
0,0.9990407824516296,0.9005113840103149,0.9086131453514099,0.8257239460945129,16777216,76249,8424,7669,1.2090580334953295e-05,tensor(0.0543),19047,"[3, 7, 7, 8, 6, 6, 18]","[(32, 'swish'), (48, 'relu'), (48, 'relu'), (48, 'elu'), (48, 'swish'), (48, 'swish')]",-0.5251569354594541
1,0.9989447593688965,0.9014207720756531,0.890795111656189,0.8117196559906006,16777216,76326,8347,9357,1.3475761725259537e-05,tensor(0.0598),15143,"[12, 5, 4, 18]","[(96, 'swish'), (32, 'elu'), (32, 'relu')]",-0.3404132255749982
2,0.9985647201538086,0.8028651475906372,0.9019756317138672,0.7384343147277832,16777216,67981,16692,7388,2.4610520519414504e-05,tensor(0.0797),20951,"[14, 2, 1, 6, 11, 9, 18]","[(96, 'elu'), (16, 'elu'), (16, 'relu'), (48, 'swish'), (64, 'elu'), (64, 'swish')]",-0.6157802445732403
3,0.9989204406738281,0.8764541149139404,0.9065389633178711,0.803821325302124,16777216,74212,10461,7651,1.4980765125384483e-05,tensor(0.0627),20359,"[12, 13, 18]","[(96, 'swish'), (96, 'relu')]",-0.5873955481524585
4,0.9986355900764465,0.8306307792663574,0.8916102647781372,0.7544490098953247,16777216,70332,14341,8550,2.651172231442112e-05,tensor(0.0774),14087,"[12, 3, 18]","[(96, 'swish'), (32, 'swish')]",-0.2907247621796019
5,0.9947447776794434,0.03710746020078659,0.321300745010376,0.034410249441862106,16777216,3142,81531,6637,0.008665162065054209,tensor(0.3022),6580,[18],[],0.060812672192013806
6,0.9989944696426392,0.9045032262802124,0.8971078991889954,0.8194891810417175,16777216,76587,8086,8784,1.2486509064282251e-05,tensor(0.0571),34967,"[11, 11, 13, 6, 17, 5, 18]","[(64, 'elu'), (64, 'elu'), (96, 'relu'), (48, 'swish'), (128, 'elu'), (32, 'elu')]",-1.2789554380321868
7,0.9947447180747986,0.03688306733965874,0.3205707371234894,0.034208912402391434,16777216,3123,81550,6619,0.008668933370225408,tensor(0.3023),6580,[18],[],0.06081261258736903
8,0.9964792132377625,0.49074676632881165,0.7226357460021973,0.4129613935947418,16777216,41553,43120,15949,0.0002171389733820051,tensor(0.1679),9543,"[9, 18]","[(64, 'swish')]",-0.07773981048270531
9,0.9989638328552246,0.9096406102180481,0.8878105282783508,0.8158591389656067,16777216,77022,7651,9733,1.3025851089579714e-05,tensor(0.0588),19879,"[3, 16, 2, 1, 11, 10, 18]","[(32, 'swish'), (128, 'relu'), (16, 'elu'), (16, 'relu'), (64, 'elu'), (64, 'relu')]",-0.5646259592947682
