,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size
0,0.992127001285553,0.001029117964208126,0.6570048332214355,0.0010285653406754136,16777216,136,132016,71,0.24888580237105679,tensor(0.2877),49719
1,0.9938840866088867,0.4101943075656891,0.6872907876968384,0.34567901492118835,16777216,54208,77944,24664,0.0014026729930497817,tensor(0.2248),49719
2,0.9944372773170471,0.5192884206771851,0.6972314119338989,0.42373666167259216,16777216,68625,63527,29800,0.00042947873489675127,tensor(0.1994),49719
3,0.9950084090232849,0.6079060435295105,0.7155925631523132,0.48961183428764343,16777216,80336,51816,31929,0.00019138442261184608,tensor(0.1793),49719
4,0.995425283908844,0.6529602408409119,0.7363947629928589,0.529253363609314,16777216,86290,45862,30889,0.00012750408142380123,tensor(0.1642),49719
5,0.9958152770996094,0.6814425587654114,0.7621102929115295,0.5619173645973206,16777216,90054,42098,28110,8.885861890015137e-05,tensor(0.1513),49719
6,0.9961241483688354,0.7094709277153015,0.7787855863571167,0.5904750823974609,16777216,93758,38394,26632,6.669900429463642e-05,tensor(0.1407),49719
7,0.9963623285293579,0.7484109401702881,0.7807018756866455,0.6184051036834717,16777216,98904,33248,27782,4.9544655420256634e-05,tensor(0.1323),49719
8,0.9965896010398865,0.7769840955734253,0.7872723937034607,0.6421633958816528,16777216,102680,29472,27745,4.1226570539785956e-05,tensor(0.1248),49719
9,0.9967847466468811,0.8036578893661499,0.7913875579833984,0.6631678342819214,16777216,106205,25947,27996,3.553042296002328e-05,tensor(0.1181),49719
10,0.9969686269760132,0.8243310451507568,0.7976058125495911,0.6817297339439392,16777216,108937,23215,27643,3.135814109099543e-05,tensor(0.1123),49719
11,0.9971373081207275,0.8344027996063232,0.8083453178405762,0.696593701839447,16777216,110268,21884,26144,2.8374675213227693e-05,tensor(0.1066),49719
12,0.9972886443138123,0.8480991721153259,0.8151542544364929,0.7113037705421448,16777216,112078,20074,25415,2.5785645498133557e-05,tensor(0.1017),49719
13,0.9974066019058228,0.8549246191978455,0.8227617740631104,0.7219630479812622,16777216,112980,19172,24338,2.3913772154840304e-05,tensor(0.0974),49719
14,0.9975200891494751,0.8631197214126587,0.8290667533874512,0.7327277660369873,16777216,114063,18089,23517,2.2153548873023606e-05,tensor(0.0932),49719
15,0.997623085975647,0.8693928122520447,0.835517406463623,0.7423402667045593,16777216,114892,17260,22618,2.0747261533466673e-05,tensor(0.0897),49719
16,0.9977280497550964,0.8733276724815369,0.8437228202819824,0.7517277002334595,16777216,115412,16740,21377,1.9653135670777587e-05,tensor(0.0859),49719
17,0.9978402853012085,0.8795250654220581,0.8512347936630249,0.7623454332351685,16777216,116231,15921,20313,1.8457572726131558e-05,tensor(0.0821),49719
18,0.9979164004325867,0.8841788172721863,0.856033444404602,0.769721269607544,16777216,116846,15306,19651,1.7712532288547653e-05,tensor(0.0792),49719
19,0.9980002045631409,0.8901870846748352,0.8607028126716614,0.7780886292457581,16777216,117640,14512,19039,1.6644031833820738e-05,tensor(0.0762),49719
20,0.9980647563934326,0.8925252556800842,0.8659095168113708,0.7841467261314392,16777216,117949,14203,18265,1.59630240124353e-05,tensor(0.0740),49719
21,0.9981316924095154,0.8933727741241455,0.8724901080131531,0.7902025580406189,16777216,118061,14091,17254,1.5301247342363965e-05,tensor(0.0716),49719
