,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,architecture,sequence
0,0.9993277192115784,0.9475736021995544,0.9583938121795654,0.910133957862854,16777216,114230,6320,4959,5.767434123206039e-06,tensor(0.0302),35207,"{'main': [(128, 'swish'), (128, 'swish'), (32, 'relu'), (16, 'swish'), (48, 'relu'), (16, 'relu'), (1, '')], 'skip': []}","[15, 15, 4, 0, 7, 1, 18]"
1,0.9991407990455627,0.9811281561851501,0.9069125652313232,0.8913633227348328,16777216,118275,2275,12140,6.958916920812767e-06,tensor(0.0393),43719,"{'main': [(64, 'relu'), (64, 'relu'), (128, 'relu'), (96, 'relu'), (64, 'relu'), (48, 'elu'), (1, '')], 'skip': []}","[10, 10, 16, 13, 10, 8, 18]"
2,0.9990977048873901,0.9537951350212097,0.9231781959533691,0.8836594223976135,16777216,114980,5570,9568,7.568853015367005e-06,tensor(0.0398),38983,"{'main': [(96, 'relu'), (64, 'elu'), (32, 'relu'), (96, 'relu'), (128, 'relu'), (32, 'relu'), (1, '')], 'skip': []}","[13, 11, 4, 13, 16, 4, 18]"
3,0.9993271231651306,0.957818329334259,0.9490091800689697,0.9109377264976501,16777216,115465,5085,6204,5.74650650552514e-06,tensor(0.0304),35831,"{'main': [(96, 'elu'), (48, 'elu'), (128, 'elu'), (96, 'elu'), (16, 'relu'), (1, '')], 'skip': []}","[14, 8, 17, 14, 1, 18]"
4,0.9989820122718811,0.9292824268341064,0.9290589690208435,0.8677113056182861,16777216,112025,8525,8554,8.699817552480503e-06,tensor(0.0451),31943,"{'main': [(128, 'swish'), (64, 'relu'), (16, 'swish'), (48, 'relu'), (96, 'relu'), (48, 'elu'), (1, '')], 'skip': []}","[15, 10, 0, 7, 13, 8, 18]"
5,0.9991859197616577,0.9507424235343933,0.9368930459022522,0.8935214877128601,16777216,114612,5938,7720,6.92831941038016e-06,tensor(0.0361),35783,"{'main': [(48, 'swish'), (128, 'swish'), (96, 'relu'), (32, 'swish'), (64, 'relu'), (48, 'elu'), (1, '')], 'skip': []}","[6, 15, 13, 3, 10, 8, 18]"
6,0.9991316795349121,0.9449605941772461,0.934894323348999,0.8866153359413147,16777216,113915,6635,7933,7.514131301722994e-06,tensor(0.0384),24727,"{'main': [(128, 'elu'), (32, 'elu'), (64, 'elu'), (32, 'swish'), (48, 'elu'), (48, 'relu'), (1, '')], 'skip': []}","[17, 5, 11, 3, 8, 7, 18]"
7,0.9991757869720459,0.9422563314437866,0.9429916143417358,0.8914744257926941,16777216,113589,6961,6867,7.062164063398163e-06,tensor(0.0366),24983,"{'main': [(96, 'swish'), (96, 'elu'), (32, 'elu'), (16, 'swish'), (32, 'relu'), (16, 'elu'), (1, '')], 'skip': []}","[12, 14, 5, 0, 4, 2, 18]"
8,0.9991277456283569,0.9299212098121643,0.9477038979530334,0.8845316171646118,16777216,112102,8448,6186,7.503696530974051e-06,tensor(0.0388),47239,"{'main': [(48, 'swish'), (64, 'swish'), (128, 'elu'), (96, 'relu'), (64, 'relu'), (128, 'elu'), (1, '')], 'skip': []}","[6, 9, 17, 13, 10, 17, 18]"
9,0.9987733364105225,0.9454666376113892,0.8905627131462097,0.8470525145530701,16777216,113976,6574,14006,1.0361376912139799e-05,tensor(0.0530),40391,"{'main': [(64, 'relu'), (48, 'relu'), (48, 'relu'), (96, 'swish'), (128, 'elu'), (64, 'elu'), (1, '')], 'skip': []}","[10, 7, 7, 12, 17, 11, 18]"
