,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,sequence,architecture,reward
0,0.997314453125,0.9612625241279602,0.9752547144889832,0.9383753538131714,32768,1340,54,34,0.0002479793573622867,0.007909010164439678,12273,"[14, 11, 0, 12, 0, 14, 1, 15]","[(64, 'elu'), (48, 'elu'), (16, 'swish'), (64, 'swish'), (16, 'swish'), (64, 'elu'), (16, 'relu')]",-0.2061598141918884
1,0.999969482421875,1.0,0.9992831349372864,0.9992831349372864,32768,1394,0,1,2.800179211469534e-06,0.00016780740406829864,8841,"[6, 7, 2, 11, 3, 3, 2, 15]","[(40, 'swish'), (40, 'relu'), (16, 'elu'), (48, 'elu'), (32, 'swish'), (32, 'swish'), (16, 'elu')]",-0.04101247865951317
2,0.999969482421875,1.0,0.9992831349372864,0.9992831349372864,32768,1394,0,1,2.800179211469534e-06,0.0007390168611891568,8385,"[4, 12, 13, 15]","[(32, 'relu'), (64, 'swish'), (64, 'relu')]",-0.019422591817034124
3,1.0,1.0,1.0,1.0,32768,1394,0,0,0.0,5.968302048131591e-06,6457,"[10, 2, 8, 2, 0, 1, 8, 15]","[(48, 'relu'), (16, 'elu'), (40, 'elu'), (16, 'elu'), (16, 'swish'), (16, 'relu'), (40, 'elu')]",0.0718914824108707
4,0.99871826171875,0.9985652565956116,0.9720670580863953,0.9707112908363342,32768,1392,2,40,0.00011471750438832025,0.0037096724845469,20801,"[12, 12, 13, 14, 13, 15]","[(64, 'swish'), (64, 'swish'), (64, 'relu'), (64, 'elu'), (64, 'relu')]",-0.6085247665469571
5,0.95953369140625,0.11047345399856567,0.6416666507720947,0.1040540561079979,32768,154,1240,86,0.020267384774031564,0.2195252627134323,64,[15],[],0.33410970579950794
6,0.997314453125,0.9626972675323486,0.9738751649856567,0.9384615421295166,32768,1342,52,36,0.0002505985701211703,0.008002963848412037,15529,"[14, 11, 3, 5, 8, 10, 9, 15]","[(64, 'elu'), (48, 'elu'), (32, 'swish'), (32, 'elu'), (40, 'elu'), (48, 'relu'), (48, 'swish')]",-0.3603191816460809
7,0.998626708984375,0.9870874881744385,0.9807555079460144,0.9683321714401245,32768,1376,18,27,0.0001924342155720832,0.005746825132519007,12545,"[12, 5, 9, 0, 6, 7, 7, 15]","[(64, 'swish'), (32, 'elu'), (48, 'swish'), (16, 'swish'), (40, 'swish'), (40, 'relu'), (40, 'relu')]",-0.21772573644907983
8,0.993682861328125,0.9304160475730896,0.9218194484710693,0.8623670339584351,32768,1297,97,110,0.0005799812075357991,0.018188700079917908,1745,"[1, 8, 15]","[(16, 'relu'), (40, 'elu')]",0.28866984111127925
9,0.999969482421875,1.0,0.9992831349372864,0.9992831349372864,32768,1394,0,1,2.800179211469534e-06,0.0003008068888448179,10209,"[5, 13, 2, 8, 7, 13, 15]","[(32, 'elu'), (64, 'relu'), (16, 'elu'), (40, 'elu'), (40, 'relu'), (64, 'relu')]",-0.10578213918695031
10,0.960479736328125,0.16857962310314178,0.6334232091903687,0.15359477698802948,32768,235,1159,136,0.014957663849594141,0.20611153542995453,64,[15],[],0.33505575072138294
11,1.0,1.0,1.0,1.0,32768,1394,0,0,0.0,3.3391217584721744e-05,8785,"[4, 11, 5, 11, 6, 15]","[(32, 'relu'), (48, 'elu'), (32, 'elu'), (48, 'elu'), (40, 'swish')]",-0.038330571469153904
12,0.959930419921875,0.1542324274778366,0.6160458326339722,0.14070680737495422,32768,215,1179,134,0.015185072550492697,0.21134893596172333,64,[15],[],0.33450643431513294
13,1.0,1.0,1.0,1.0,32768,1394,0,0,0.0,3.651697625173256e-05,9153,"[13, 9, 0, 12, 15]","[(64, 'relu'), (48, 'swish'), (16, 'swish'), (64, 'swish')]",-0.0557539889209791
14,1.0,1.0,1.0,1.0,32768,1394,0,0,0.0,1.2608870747499168e-05,13273,"[10, 4, 5, 9, 10, 8, 7, 15]","[(48, 'relu'), (32, 'relu'), (32, 'elu'), (48, 'swish'), (48, 'relu'), (40, 'elu'), (40, 'relu')]",-0.25082051039250036
15,0.993408203125,0.946915328502655,0.9028728008270264,0.859375,32768,1320,74,142,0.0006348584882052651,0.017382457852363586,7513,"[0, 3, 5, 1, 14, 6, 0, 15]","[(16, 'swish'), (32, 'swish'), (32, 'elu'), (16, 'relu'), (64, 'elu'), (40, 'swish'), (16, 'swish')]",0.015302052848024496
16,0.998931884765625,1.0,0.9755073189735413,0.9755073189735413,32768,1394,0,35,9.567442267319804e-05,0.0037075080908834934,11633,"[7, 1, 9, 4, 13, 9, 2, 15]","[(40, 'relu'), (16, 'relu'), (48, 'swish'), (32, 'relu'), (64, 'relu'), (48, 'swish'), (16, 'elu')]",-0.17424078698287174
17,1.0,1.0,1.0,1.0,32768,1394,0,0,0.0,0.00013647601008415222,9801,"[9, 1, 6, 14, 6, 15]","[(48, 'swish'), (16, 'relu'), (40, 'swish'), (64, 'elu'), (40, 'swish')]",-0.08643435443397565
18,0.99810791015625,0.9835007190704346,0.9723404049873352,0.9567341208457947,32768,1371,23,39,0.000191888266074463,0.008989873342216015,3137,"[4, 5, 15]","[(32, 'relu'), (32, 'elu')]",0.22718891957815238
19,1.0,1.0,1.0,1.0,32768,1394,0,0,0.0,2.8286398446653038e-05,7841,"[13, 3, 1, 0, 9, 15]","[(64, 'relu'), (32, 'swish'), (16, 'relu'), (16, 'swish'), (48, 'swish')]",0.006364281994223776
20,0.999053955078125,0.9892395734786987,0.9885304570198059,0.9780141711235046,32768,1379,15,16,8.683568660876362e-05,0.0042615425772964954,10241,"[9, 2, 4, 5, 10, 4, 11, 15]","[(48, 'swish'), (16, 'elu'), (32, 'relu'), (32, 'elu'), (48, 'relu'), (32, 'relu'), (48, 'elu')]",-0.1082127463091199
21,0.999664306640625,0.9971305727958679,0.994989275932312,0.9921484589576721,32768,1390,4,7,3.078194434887631e-05,0.003328439313918352,8353,"[14, 4, 12, 15]","[(64, 'elu'), (32, 'relu'), (64, 'swish')]",-0.018212687819864543
22,0.96014404296875,0.1348637044429779,0.6527777910232544,0.12583668529987335,32768,188,1206,100,0.017166826080025507,0.21134884655475616,64,[15],[],0.33472005736200794
23,0.998687744140625,1.0,0.9700765609741211,0.9700765609741211,32768,1394,0,43,0.0001359168406402227,0.0058927689678967,5625,"[1, 7, 7, 2, 2, 7, 0, 15]","[(16, 'relu'), (40, 'relu'), (40, 'relu'), (16, 'elu'), (16, 'elu'), (40, 'relu'), (16, 'swish')]",0.10997130079040486
24,0.986175537109375,0.8307030200958252,0.8421818017959595,0.7188081741333008,32768,1158,236,217,0.0013116522107734447,0.03955695405602455,2081,"[3, 15]","[(32, 'swish')]",0.2652541792191236
25,0.997406005859375,0.984935462474823,0.9554627537727356,0.9417009353637695,32768,1373,21,64,0.00023553783974764102,0.009253979660570621,9361,"[6, 2, 3, 4, 1, 10, 14, 15]","[(40, 'swish'), (16, 'elu'), (32, 'swish'), (32, 'relu'), (16, 'relu'), (48, 'relu'), (64, 'elu')]",-0.06819600162133138
26,0.998931884765625,0.9921090602874756,0.9829424023628235,0.9753173589706421,32768,1383,11,24,0.0001307707625277996,0.004760739393532276,6801,"[3, 13, 7, 15]","[(32, 'swish'), (64, 'relu'), (40, 'relu')]",0.054536259558485206
