,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,sequence,architecture,reward
0,0.995025634765625,1.0,0.9252979159355164,0.9252979159355164,32768,2019,0,163,0.00031686812557286893,0.01040611695498228,12657,"[13, 10, 9, 3, 0, 1, 6, 15]","{'main': [(64, 'relu'), (48, 'relu'), (48, 'swish'), (32, 'swish'), (16, 'swish'), (16, 'relu'), (40, 'swish'), (1, '')], 'skip': []}",-0.22662958989229837
1,0.995391845703125,0.9990094304084778,0.9312096238136292,0.9303505420684814,32768,2017,2,149,0.00031225764774119545,0.01623505726456642,9257,"[7, 2, 1, 4, 11, 8, 7, 15]","{'main': [(40, 'relu'), (16, 'elu'), (16, 'relu'), (32, 'relu'), (48, 'elu'), (40, 'elu'), (40, 'relu'), (1, '')], 'skip': []}",-0.06528615249771774
2,0.983978271484375,0.8677563071250916,0.8716418147087097,0.7694334387779236,32768,1752,267,258,0.0012119357706268066,0.04186231642961502,6489,"[2, 2, 12, 6, 1, 2, 5, 15]","{'main': [(16, 'elu'), (16, 'elu'), (64, 'swish'), (40, 'swish'), (16, 'relu'), (16, 'elu'), (32, 'elu'), (1, '')], 'skip': []}",0.05435467411682613
3,0.938507080078125,0.005943536292761564,0.6000000238418579,0.005920079071074724,32768,12,2007,8,0.30815649764735015,0.25089627504348755,64,[15],"{'main': [(1, '')], 'skip': []}",0.31308309447138294
4,0.992645263671875,0.9658246636390686,0.9189444184303284,0.890004575252533,32768,1950,69,172,0.0006047509341043311,0.021102121099829674,15489,"[0, 13, 9, 1, 13, 13, 12, 15]","{'main': [(16, 'swish'), (64, 'relu'), (48, 'swish'), (16, 'relu'), (64, 'relu'), (64, 'relu'), (64, 'swish'), (1, '')], 'skip': []}",-0.3630945213761814
5,0.98956298828125,0.9767211675643921,0.8698720932006836,0.8522039651870728,32768,1972,47,295,0.0008594321291685756,0.026410162448883057,9457,"[11, 4, 2, 3, 3, 3, 10, 15]","{'main': [(48, 'elu'), (32, 'relu'), (16, 'elu'), (32, 'swish'), (32, 'swish'), (32, 'swish'), (48, 'relu'), (1, '')], 'skip': []}",-0.08058425853471514
6,0.98687744140625,0.9153046011924744,0.8770763874053955,0.8112379312515259,32768,1848,171,259,0.0015878121934526602,0.034216705709695816,4241,"[5, 1, 2, 1, 1, 2, 4, 15]","{'main': [(32, 'elu'), (16, 'relu'), (16, 'elu'), (16, 'relu'), (16, 'relu'), (16, 'elu'), (32, 'relu'), (1, '')], 'skip': []}",0.1636881984726768
7,0.9927978515625,0.9836552739143372,0.9072635769844055,0.8937893509864807,32768,1986,33,203,0.0005135382224848408,0.021648550406098366,12329,"[6, 3, 11, 14, 1, 8, 10, 15]","{'main': [(40, 'swish'), (32, 'swish'), (48, 'elu'), (64, 'elu'), (16, 'relu'), (40, 'elu'), (48, 'relu'), (1, '')], 'skip': []}",-0.21332780536662266
8,0.999298095703125,0.9985141158103943,0.990176796913147,0.9887199401855469,32768,2016,3,20,4.4176042235306824e-05,0.003411974059417844,13497,"[9, 7, 14, 2, 12, 5, 9, 15]","{'main': [(48, 'swish'), (40, 'relu'), (64, 'elu'), (16, 'elu'), (64, 'swish'), (32, 'elu'), (48, 'swish'), (1, '')], 'skip': []}",-0.26212797313831243
9,0.995880126953125,0.9777117371559143,0.9563953280448914,0.9359886050224304,32768,1974,45,90,0.00029146032387090086,0.013565711677074432,10489,"[11, 1, 8, 5, 8, 7, 8, 15]","{'main': [(48, 'elu'), (16, 'relu'), (40, 'elu'), (32, 'elu'), (40, 'elu'), (40, 'relu'), (40, 'elu'), (1, '')], 'skip': []}",-0.12312844271687168
