,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,architecture,sequence
0,1.0,1.0,1.0,1.0,32768,1272,0,0,0.0,2.248440432595089e-05,5281,"{'main': [(32, 'relu'), (32, 'relu'), (64, 'relu'), (1, '')], 'skip': []}","[4, 4, 13, 15]"
1,1.0,1.0,1.0,1.0,32768,1272,0,0,0.0,5.703012902813498e-06,6673,"{'main': [(48, 'relu'), (16, 'swish'), (48, 'relu'), (40, 'relu'), (1, '')], 'skip': []}","[10, 0, 10, 7, 15]"
2,1.0,1.0,1.0,1.0,32768,1272,0,0,0.0,5.302556019159965e-06,7673,"{'main': [(40, 'relu'), (48, 'swish'), (16, 'swish'), (40, 'elu'), (40, 'elu'), (1, '')], 'skip': []}","[7, 9, 0, 8, 8, 15]"
3,1.0,1.0,1.0,1.0,32768,1272,0,0,0.0,5.684917596227024e-06,7953,"{'main': [(32, 'relu'), (32, 'elu'), (32, 'relu'), (32, 'relu'), (32, 'elu'), (16, 'elu'), (64, 'elu'), (1, '')], 'skip': []}","[4, 5, 4, 4, 5, 2, 14, 15]"
4,1.0,1.0,1.0,1.0,32768,1272,0,0,0.0,1.5740708931843983e-06,8289,"{'main': [(32, 'relu'), (40, 'swish'), (32, 'elu'), (32, 'relu'), (16, 'elu'), (40, 'relu'), (32, 'relu'), (1, '')], 'skip': []}","[4, 6, 5, 4, 2, 7, 4, 15]"
5,1.0,1.0,1.0,1.0,32768,1272,0,0,0.0,1.6460477354485192e-06,10753,"{'main': [(48, 'elu'), (40, 'relu'), (48, 'elu'), (16, 'relu'), (16, 'elu'), (40, 'swish'), (48, 'swish'), (1, '')], 'skip': []}","[11, 7, 11, 1, 2, 6, 9, 15]"
6,1.0,1.0,1.0,1.0,32768,1272,0,0,0.0,3.104065854131477e-06,11105,"{'main': [(32, 'relu'), (48, 'swish'), (40, 'relu'), (40, 'swish'), (16, 'elu'), (48, 'elu'), (48, 'swish'), (1, '')], 'skip': []}","[4, 9, 7, 6, 2, 11, 9, 15]"
7,1.0,1.0,1.0,1.0,32768,1272,0,0,0.0,1.958863549589296e-06,11193,"{'main': [(32, 'relu'), (40, 'elu'), (16, 'swish'), (48, 'relu'), (32, 'swish'), (48, 'elu'), (64, 'swish'), (1, '')], 'skip': []}","[4, 8, 0, 10, 3, 11, 12, 15]"
8,1.0,1.0,1.0,1.0,32768,1272,0,0,0.0,4.050902134622447e-06,11665,"{'main': [(48, 'relu'), (40, 'swish'), (48, 'swish'), (16, 'elu'), (32, 'elu'), (40, 'elu'), (48, 'swish'), (1, '')], 'skip': []}","[10, 6, 9, 2, 5, 8, 9, 15]"
9,1.0,1.0,1.0,1.0,32768,1272,0,0,0.0,1.3280234725243645e-06,11985,"{'main': [(40, 'elu'), (40, 'relu'), (64, 'relu'), (40, 'elu'), (32, 'swish'), (16, 'relu'), (40, 'relu'), (1, '')], 'skip': []}","[8, 7, 13, 8, 3, 1, 7, 15]"
