,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,architecture,sequence
0,0.9990842342376709,0.9373627305030823,0.9505788683891296,0.8938040733337402,16777216,129312,8641,6723,6.872490393206203e-06,tensor(0.0350),41527,"{'main': [(96, 'swish'), (48, 'elu'), (128, 'swish'), (96, 'relu'), (64, 'relu'), (16, 'elu'), (1, '')], 'skip': []}","[12, 8, 15, 13, 10, 2, 18]"
1,0.9992781281471252,0.9521503448486328,0.9597404599189758,0.9155810475349426,16777216,131352,6601,5510,5.474944258633358e-06,tensor(0.0278),55975,"{'main': [(128, 'swish'), (128, 'elu'), (32, 'swish'), (64, 'elu'), (128, 'elu'), (96, 'elu'), (1, '')], 'skip': []}","[15, 17, 3, 11, 17, 14, 18]"
2,0.9991880655288696,0.9640819430351257,0.938820481300354,0.9070931673049927,16777216,132998,4955,8667,6.209859244937314e-06,tensor(0.0319),44311,"{'main': [(64, 'elu'), (48, 'elu'), (96, 'swish'), (128, 'elu'), (64, 'relu'), (96, 'swish'), (1, '')], 'skip': []}","[11, 8, 12, 17, 10, 12, 18]"
3,0.9990410208702087,0.9404579997062683,0.9427747130393982,0.8896713852882385,16777216,129739,8214,7875,7.226641263921871e-06,tensor(0.0368),34759,"{'main': [(128, 'swish'), (64, 'swish'), (48, 'elu'), (96, 'relu'), (48, 'relu'), (32, 'relu'), (1, '')], 'skip': []}","[15, 9, 8, 13, 7, 4, 18]"
4,0.9989856481552124,0.9418932795524597,0.9352089762687683,0.884195864200592,16777216,129937,8016,9002,7.820153779042326e-06,tensor(0.0387),29335,"{'main': [(64, 'elu'), (48, 'swish'), (128, 'elu'), (32, 'swish'), (64, 'swish'), (64, 'elu'), (1, '')], 'skip': []}","[11, 6, 17, 3, 9, 11, 18]"
5,0.9987912178039551,0.93136066198349,0.9223877191543579,0.8636766672134399,16777216,128484,9469,10811,9.290090659091554e-06,tensor(0.0458),26103,"{'main': [(96, 'swish'), (48, 'swish'), (64, 'elu'), (32, 'relu'), (64, 'relu'), (48, 'relu'), (1, '')], 'skip': []}","[12, 6, 11, 4, 10, 7, 18]"
6,0.9987236857414246,0.9166527986526489,0.9272934198379517,0.8551884293556213,16777216,126455,11498,9915,9.775361137922945e-06,tensor(0.0474),34359,"{'main': [(48, 'swish'), (64, 'elu'), (48, 'swish'), (96, 'relu'), (64, 'swish'), (128, 'elu'), (1, '')], 'skip': []}","[6, 11, 6, 13, 9, 17, 18]"
7,0.9986534714698792,0.930099368095398,0.9083379507064819,0.8502925634384155,16777216,128310,9643,12948,1.0231537857466414e-05,tensor(0.0508),18727,"{'main': [(128, 'swish'), (32, 'elu'), (64, 'swish'), (1, '')], 'skip': []}","[15, 5, 9, 18]"
8,0.9987003207206726,0.9132240414619446,0.9275932312011719,0.8524565696716309,16777216,125982,11971,9834,1.0061274785504207e-05,tensor(0.0475),30855,"{'main': [(128, 'relu'), (64, 'elu'), (48, 'swish'), (64, 'elu'), (48, 'swish'), (16, 'relu'), (1, '')], 'skip': []}","[16, 11, 6, 11, 6, 1, 18]"
9,0.9986320734024048,0.9277725219726562,0.9078843593597412,0.8479518294334412,16777216,127989,9964,12986,1.0726156059098399e-05,tensor(0.0510),18935,"{'main': [(64, 'swish'), (32, 'swish'), (48, 'elu'), (32, 'swish'), (64, 'relu'), (32, 'relu'), (1, '')], 'skip': []}","[9, 3, 8, 3, 10, 4, 18]"
