,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,architecture,sequence
0,0.9994878172874451,0.9211313128471375,0.9202988147735596,0.8530784845352173,16777216,49894,4272,4321,9.912686123606613e-06,tensor(0.0493),30471,"{'main': [(96, 'relu'), (48, 'elu'), (16, 'elu'), (96, 'relu'), (96, 'elu'), (32, 'relu'), (1, '')], 'skip': []}","[13, 8, 2, 13, 14, 4, 18]"
1,0.9995902180671692,0.966565728187561,0.9118062257766724,0.883927047252655,16777216,52355,1811,5064,7.757682120132534e-06,tensor(0.0402),35975,"{'main': [(64, 'relu'), (128, 'relu'), (96, 'elu'), (32, 'relu'), (32, 'relu'), (48, 'elu'), (1, '')], 'skip': []}","[10, 16, 14, 4, 4, 8, 18]"
2,0.9995565414428711,0.9602702856063843,0.9077169895172119,0.8748612403869629,16777216,52014,2152,5288,8.093939879413694e-06,tensor(0.0436),28151,"{'main': [(96, 'relu'), (96, 'relu'), (32, 'swish'), (48, 'elu'), (64, 'swish'), (1, '')], 'skip': []}","[13, 13, 3, 8, 9, 18]"
3,0.9995357990264893,0.9754827618598938,0.8910587430000305,0.8715402483940125,16777216,52838,1328,6460,8.28789847541214e-06,tensor(0.0452),36375,"{'main': [(128, 'swish'), (48, 'elu'), (64, 'relu'), (128, 'relu'), (32, 'relu'), (64, 'elu'), (1, '')], 'skip': []}","[15, 8, 10, 16, 4, 11, 18]"
4,0.9994314908981323,0.9762581586837769,0.8650134205818176,0.8471915125846863,16777216,52880,1286,8252,9.863734922601188e-06,tensor(0.0546),30775,"{'main': [(96, 'relu'), (48, 'swish'), (96, 'relu'), (64, 'relu'), (32, 'swish'), (64, 'swish'), (1, '')], 'skip': []}","[13, 6, 13, 10, 3, 9, 18]"
5,0.9992271661758423,0.952405571937561,0.8323867321014404,0.7991449236869812,16777216,51588,2578,10388,1.3468800869028303e-05,tensor(0.0728),36583,"{'main': [(128, 'relu'), (96, 'elu'), (48, 'swish'), (96, 'swish'), (16, 'elu'), (48, 'elu'), (1, '')], 'skip': []}","[16, 14, 6, 12, 2, 8, 18]"
6,0.9994156360626221,0.9624118208885193,0.8703128695487976,0.8417024612426758,16777216,52130,2036,7768,1.0436966407013674e-05,tensor(0.0558),28039,"{'main': [(128, 'elu'), (64, 'relu'), (32, 'relu'), (32, 'elu'), (64, 'elu'), (32, 'elu'), (1, '')], 'skip': []}","[17, 10, 4, 5, 11, 5, 18]"
7,0.9994387626647949,0.9516855478286743,0.8834750056266785,0.8455507159233093,16777216,51549,2617,6799,1.026370792149328e-05,tensor(0.0535),32615,"{'main': [(64, 'swish'), (128, 'relu'), (48, 'elu'), (48, 'elu'), (96, 'elu'), (16, 'elu'), (1, '')], 'skip': []}","[9, 16, 8, 8, 14, 2, 18]"
8,0.9995038509368896,0.9227375388145447,0.9235218167304993,0.8572335243225098,16777216,49981,4185,4139,9.567284738887069e-06,tensor(0.0480),60039,"{'main': [(128, 'relu'), (128, 'elu'), (128, 'elu'), (32, 'swish'), (128, 'elu'), (48, 'relu'), (1, '')], 'skip': []}","[16, 17, 17, 3, 17, 7, 18]"
9,0.9994521737098694,0.9290514588356018,0.9039356112480164,0.8455657362937927,16777216,50323,3843,5348,1.0611677120042647e-05,tensor(0.0524),45575,"{'main': [(128, 'swish'), (32, 'swish'), (64, 'relu'), (128, 'swish'), (128, 'swish'), (16, 'swish'), (1, '')], 'skip': []}","[15, 3, 10, 15, 15, 0, 18]"
