,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,sequence,architecture,reward
0,0.9969421029090881,0.782243013381958,0.7940978407859802,0.6503363251686096,16777216,95418,26562,24741,5.478931896642552e-05,tensor(0.1129),26263,"[2, 0, 13, 17, 3, 2, 18]","{'main': [(16, 'elu'), (16, 'swish'), (96, 'relu'), (128, 'elu'), (32, 'swish'), (16, 'elu'), (1, '')], 'skip': []}",-0.8689061050356114
1,0.9990901350975037,0.9304147958755493,0.9436513185501099,0.8814433217048645,16777216,113492,8488,6777,7.983820222684616e-06,tensor(0.0374),48919,"[14, 6, 15, 12, 10, 17, 18]","{'main': [(96, 'elu'), (48, 'swish'), (128, 'swish'), (96, 'swish'), (64, 'relu'), (128, 'elu'), (1, '')], 'skip': []}",-1.9394345559682602
2,0.9984881281852722,0.9116658568382263,0.8840176463127136,0.814271092414856,16777216,111205,10775,14590,1.3536841858875855e-05,tensor(0.0603),39655,"[5, 13, 15, 11, 13, 1, 18]","{'main': [(32, 'elu'), (96, 'relu'), (128, 'swish'), (64, 'elu'), (96, 'relu'), (16, 'relu'), (1, '')], 'skip': []}",-1.5014209670280225
3,0.9987831711769104,0.9234956502914429,0.910426676273346,0.846576452255249,16777216,112648,9332,11083,1.1153627157131242e-05,tensor(0.0491),37943,"[12, 17, 11, 8, 4, 8, 18]","{'main': [(96, 'swish'), (128, 'elu'), (64, 'elu'), (48, 'elu'), (32, 'relu'), (48, 'elu'), (1, '')], 'skip': []}",-1.4200691558909369
4,0.992694079875946,0.04047384858131409,0.4716728627681732,0.038718532770872116,16777216,4937,117043,5530,0.01402110069286203,tensor(0.3186),6580,[18],"{'main': [(1, '')], 'skip': []}",0.05876197438851649
5,0.9988151788711548,0.9231923222541809,0.9146442413330078,0.8499649167060852,16777216,112611,9369,10509,1.0403836062961711e-05,tensor(0.0481),36263,"[16, 14, 10, 5, 11, 1, 18]","{'main': [(128, 'relu'), (96, 'elu'), (64, 'relu'), (32, 'elu'), (64, 'elu'), (16, 'relu'), (1, '')], 'skip': []}",-1.3404954598296643
6,0.9981748461723328,0.8554680943489075,0.8892884850502014,0.7731290459632874,16777216,104350,17630,12991,2.2324334734614398e-05,tensor(0.0700),22007,"[14, 8, 15, 18]","{'main': [(96, 'elu'), (48, 'elu'), (128, 'swish'), (1, '')], 'skip': []}",-0.6661677512425623
7,0.9981697797775269,0.8607312440872192,0.884441077709198,0.7737181186676025,16777216,104992,16988,13718,1.7943343563170362e-05,tensor(0.0715),29351,"[10, 7, 17, 1, 15, 7, 18]","{'main': [(64, 'relu'), (48, 'relu'), (128, 'elu'), (16, 'relu'), (128, 'swish'), (48, 'relu'), (1, '')], 'skip': []}",-1.0138836267846625
8,0.9971373081207275,0.7834727168083191,0.8155379295349121,0.6655338406562805,16777216,95568,26412,21616,6.518906220038237e-05,tensor(0.1055),13415,"[4, 3, 16, 18]","{'main': [(32, 'relu'), (32, 'swish'), (128, 'relu'), (1, '')], 'skip': []}",-0.2604063687885097
9,0.9982196092605591,0.9268732666969299,0.8436684012413025,0.7910165786743164,16777216,113060,8920,20950,1.6538923307232296e-05,tensor(0.0690),29095,"[8, 3, 10, 12, 10, 10, 18]","{'main': [(48, 'elu'), (32, 'swish'), (64, 'relu'), (96, 'swish'), (64, 'relu'), (64, 'relu'), (1, '')], 'skip': []}",-1.0017131590742736
10,0.9979060888290405,0.8571978807449341,0.8551508188247681,0.7485163807868958,16777216,104561,17419,17711,2.517257517959114e-05,tensor(0.0797),47719,"[0, 12, 17, 13, 12, 8, 18]","{'main': [(16, 'swish'), (96, 'swish'), (128, 'elu'), (96, 'relu'), (96, 'swish'), (48, 'elu'), (1, '')], 'skip': []}",-1.8838031105459891
11,0.9985261559486389,0.9051893949508667,0.8934915065765381,0.8170294761657715,16777216,110415,11565,13162,1.723573617850498e-05,tensor(0.0571),19639,"[12, 3, 6, 8, 1, 7, 18]","{'main': [(96, 'swish'), (32, 'swish'), (48, 'swish'), (48, 'elu'), (16, 'relu'), (48, 'relu'), (1, '')], 'skip': []}",-0.553700537863207
12,0.9982057213783264,0.8996884822845459,0.8599885702133179,0.7847433090209961,16777216,109744,12236,17867,1.692958666128706e-05,tensor(0.0703),19447,"[6, 8, 16, 0, 18]","{'main': [(48, 'swish'), (48, 'elu'), (128, 'relu'), (16, 'swish'), (1, '')], 'skip': []}",-0.5449304937630021
13,0.9979503750801086,0.8594687581062317,0.8587436676025391,0.7530112862586975,16777216,104838,17142,17245,2.791240902866385e-05,tensor(0.0767),16807,"[6, 3, 2, 15, 0, 14, 18]","{'main': [(48, 'swish'), (32, 'swish'), (16, 'elu'), (128, 'swish'), (16, 'swish'), (96, 'elu'), (1, '')], 'skip': []}",-0.4201917583416043
14,0.9962649345397949,0.6949418187141418,0.7690751552581787,0.5749662518501282,16777216,84769,37211,25453,8.580611192414663e-05,tensor(0.1346),12039,"[1, 12, 3, 18]","{'main': [(16, 'relu'), (96, 'swish'), (32, 'swish'), (1, '')], 'skip': []}",-0.19613031189740027
15,0.9969109892845154,0.7550663948059082,0.8075597882270813,0.6399241089820862,16777216,92103,29877,21948,7.446194002824177e-05,tensor(0.1143),11719,"[2, 0, 1, 8, 1, 15, 18]","{'main': [(16, 'elu'), (16, 'swish'), (16, 'relu'), (48, 'elu'), (16, 'relu'), (128, 'swish'), (1, '')], 'skip': []}",-0.180333459368484
