,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,architecture,sequence
0,0.999464213848114,0.9671087265014648,0.9364513158798218,0.9075472354888916,16777216,88239,3001,5988,5.920875437465684e-06,tensor(0.0302),31287,"[(96, 'relu'), (48, 'relu'), (96, 'relu'), (32, 'relu'), (96, 'swish'), (48, 'elu')]","[13, 7, 13, 4, 12, 8, 18]"
1,0.9994053244590759,0.9439171552658081,0.9465834498405457,0.896181046962738,16777216,86123,5117,4860,6.9876992401223774e-06,tensor(0.0329),43095,"[(128, 'elu'), (16, 'swish'), (32, 'elu'), (96, 'relu'), (128, 'relu'), (96, 'swish')]","[17, 0, 5, 13, 16, 12, 18]"
2,0.9994710087776184,0.9695637822151184,0.9355125427246094,0.9088228940963745,16777216,88463,2777,6098,5.811109366285763e-06,tensor(0.0298),50807,"[(48, 'swish'), (128, 'swish'), (48, 'relu'), (96, 'relu'), (128, 'elu'), (96, 'relu')]","[6, 15, 7, 13, 17, 13, 18]"
3,0.9995007514953613,0.965541422367096,0.9439396262168884,0.9131768941879272,16777216,88096,3144,5232,5.554280561812953e-06,tensor(0.0280),31735,"[(96, 'swish'), (128, 'swish'), (16, 'relu'), (64, 'relu'), (64, 'elu'), (16, 'elu')]","[12, 15, 1, 10, 11, 2, 18]"
4,0.9994616508483887,0.977115273475647,0.9277389049530029,0.9080094695091248,16777216,89152,2088,6944,5.845981069273145e-06,tensor(0.0300),38343,"[(48, 'elu'), (96, 'elu'), (96, 'relu'), (64, 'relu'), (96, 'swish'), (32, 'relu')]","[8, 14, 13, 10, 12, 4, 18]"
5,0.9991650581359863,0.9560609459877014,0.8971613645553589,0.861634373664856,16777216,87231,4009,9999,9.11187241588966e-06,tensor(0.0465),16999,"[(96, 'elu'), (32, 'relu'), (16, 'swish'), (16, 'relu'), (64, 'elu'), (16, 'elu')]","[14, 4, 0, 1, 11, 2, 18]"
6,0.9992690086364746,0.9314664602279663,0.9339436292648315,0.8738933205604553,16777216,84987,6253,6011,8.39426539339652e-06,tensor(0.0410),14471,"[(48, 'elu'), (32, 'swish'), (32, 'swish'), (16, 'relu'), (16, 'swish'), (128, 'elu')]","[8, 3, 3, 1, 0, 17, 18]"
7,0.9993025660514832,0.9618807435035706,0.9143303632736206,0.8823582530021667,16777216,87762,3478,8223,7.681645805179356e-06,tensor(0.0385),37975,"[(96, 'swish'), (16, 'swish'), (96, 'relu'), (128, 'swish'), (64, 'relu'), (48, 'relu')]","[12, 0, 13, 15, 10, 7, 18]"
8,0.9994401931762695,0.9605874419212341,0.9379708766937256,0.9032111763954163,16777216,87644,3596,5796,6.205334317202864e-06,tensor(0.0311),33431,"[(96, 'elu'), (16, 'swish'), (128, 'elu'), (96, 'relu'), (32, 'swish'), (96, 'elu')]","[14, 0, 17, 13, 3, 14, 18]"
9,0.999098539352417,0.943489670753479,0.8962228894233704,0.8505651950836182,16777216,86084,5156,9968,1.0236032533817015e-05,tensor(0.0494),13815,"[(48, 'elu'), (32, 'elu'), (32, 'relu'), (32, 'relu'), (16, 'relu'), (48, 'relu')]","[8, 5, 4, 4, 1, 7, 18]"
