,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,sequence,architecture,reward
0,0.941986083984375,0.0005265929503366351,0.25,0.0005257623270153999,32768,1,1898,3,0.3079545361045287,0.24185439944267273,64,[15],"{'main': [(1, '')], 'skip': []}",0.31656209837763294
1,0.993743896484375,0.9936808943748474,0.9072115421295166,0.9020076394081116,32768,1887,12,193,0.0004284550778876534,0.016223382204771042,8881,"[9, 13, 0, 3, 4, 15]","{'main': [(48, 'swish'), (64, 'relu'), (16, 'swish'), (32, 'swish'), (32, 'relu'), (1, '')], 'skip': []}",-0.04913191432003765
2,0.998870849609375,0.9963138699531555,0.9843912720680237,0.9808191061019897,32768,1892,7,30,8.350022247318951e-05,0.006666646804660559,7729,"[7, 10, 13, 15]","{'main': [(40, 'relu'), (48, 'relu'), (64, 'relu'), (1, '')], 'skip': []}",0.010537910828067315
3,0.982391357421875,0.8709847331047058,0.8328298330307007,0.7413715720176697,32768,1654,245,332,0.0014244719454029708,0.04096902534365654,6809,"[2, 2, 9, 3, 8, 0, 14, 15]","{'main': [(16, 'elu'), (16, 'elu'), (48, 'swish'), (32, 'swish'), (40, 'elu'), (16, 'swish'), (64, 'elu'), (1, '')], 'skip': []}",0.03761696227013031
4,0.942047119140625,0.0,0.0,0.0,32768,0,1899,0,100000.0,0.25108495354652405,64,[15],"{'main': [(1, '')], 'skip': []}",0.31662313353388294
5,0.991851806640625,0.9452343583106995,0.9167518019676208,0.8705140352249146,32768,1795,104,163,0.0007845042260562922,0.02030462771654129,9465,"[11, 2, 10, 3, 1, 7, 10, 15]","{'main': [(48, 'elu'), (16, 'elu'), (48, 'relu'), (32, 'swish'), (16, 'relu'), (40, 'relu'), (48, 'relu'), (1, '')], 'skip': []}",-0.07867421011994503
6,0.99200439453125,0.9573459625244141,0.9094547033309937,0.8740384578704834,32768,1818,81,181,0.0005320343821199699,0.020589018240571022,14577,"[6, 6, 4, 6, 14, 10, 7, 15]","{'main': [(40, 'swish'), (40, 'swish'), (32, 'relu'), (40, 'swish'), (64, 'elu'), (48, 'relu'), (40, 'relu'), (1, '')], 'skip': []}",-0.3205556168318483
7,0.99981689453125,0.9978936314582825,0.9989457130432129,0.9968437552452087,32768,1895,4,2,1.2346359499478543e-05,0.00128083280287683,6273,"[10, 1, 9, 5, 15]","{'main': [(48, 'relu'), (16, 'relu'), (48, 'swish'), (32, 'elu'), (1, '')], 'skip': []}",0.08042008566803331
8,1.0,1.0,1.0,1.0,32768,1899,0,0,0.0,0.0004575781640596688,9345,"[13, 4, 13, 0, 15]","{'main': [(64, 'relu'), (32, 'relu'), (64, 'relu'), (16, 'swish'), (1, '')], 'skip': []}",-0.06484446759149659
9,0.99713134765625,0.9699841737747192,0.9803086519241333,0.9514462947845459,32768,1842,57,37,0.0002086988428547447,0.005932235158979893,15217,"[13, 12, 7, 4, 4, 6, 0, 15]","{'main': [(64, 'relu'), (64, 'swish'), (40, 'relu'), (32, 'relu'), (32, 'relu'), (40, 'swish'), (16, 'swish'), (1, '')], 'skip': []}",-0.34573025927524
