,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size
0,0.9907108545303345,0.0,0.0,0.0,16777216,0,155846,0,100000.0,tensor(0.3110),28535
1,0.9911203384399414,0.17399868369102478,0.5725234150886536,0.15399248898029327,16777216,27117,128729,20247,0.016855933351474013,tensor(0.2736),28535
2,0.9918143153190613,0.3126804530620575,0.6172495484352112,0.26190054416656494,16777216,48730,107116,30217,0.004026435556812023,tensor(0.2483),28535
3,0.9925026297569275,0.36579057574272156,0.6790347099304199,0.3118681311607361,16777216,57007,98839,26946,0.0031256080654696048,tensor(0.2250),28535
4,0.9930510520935059,0.45862582325935364,0.689327597618103,0.3800669014453888,16777216,71475,84371,32213,0.0011552119421351923,tensor(0.2080),28535
5,0.9935014843940735,0.5133464932441711,0.7068214416503906,0.4232291281223297,16777216,80003,75843,33184,0.0008275595154380424,tensor(0.1918),28535
6,0.9939019083976746,0.5516214966773987,0.726087212562561,0.4566038250923157,16777216,85968,69878,32431,0.0004916611844421584,tensor(0.1762),28535
7,0.9943903088569641,0.5657957196235657,0.7692784070968628,0.48371294140815735,16777216,88177,67669,26446,0.0003779257113713079,tensor(0.1605),28535
8,0.9947856664657593,0.6162493824958801,0.7762941122055054,0.5233160257339478,16777216,96040,59806,27676,0.0002782785126641037,tensor(0.1475),28535
9,0.9952560067176819,0.6926453113555908,0.7730472683906555,0.575598418712616,16777216,107946,47900,31691,0.00013904097133787954,tensor(0.1347),28535
10,0.9956660270690918,0.7409943342208862,0.7811849117279053,0.6136307120323181,16777216,115481,40365,32347,9.110017554200903e-05,tensor(0.1243),28535
11,0.9960430860519409,0.7797569632530212,0.7912412881851196,0.6467100977897644,16777216,121522,34324,32062,6.444277800985096e-05,tensor(0.1149),28535
12,0.9963391423225403,0.8063729405403137,0.8008896708488464,0.6717123985290527,16777216,125670,30176,31243,5.265460089116368e-05,tensor(0.1073),28535
13,0.996590256690979,0.8219652771949768,0.8130236268043518,0.6912890076637268,16777216,128100,27746,29460,4.284886132598027e-05,tensor(0.1009),28535
14,0.9968243837356567,0.8393349647521973,0.8224475979804993,0.7105793356895447,16777216,130807,25039,28239,3.6438066431351555e-05,tensor(0.0949),28535
