,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,architecture,sequence
0,1.0,1.0,1.0,1.0,32768,1689,0,0,0.0,3.773591743083671e-05,6001,"{'main': [(64, 'relu'), (16, 'swish'), (48, 'relu'), (1, '')], 'skip': []}","[13, 0, 10, 15]"
1,1.0,1.0,1.0,1.0,32768,1689,0,0,0.0,7.520410690631252e-06,14353,"{'main': [(64, 'relu'), (40, 'swish'), (16, 'elu'), (40, 'elu'), (48, 'swish'), (48, 'swish'), (40, 'relu'), (1, '')], 'skip': []}","[13, 6, 2, 8, 9, 9, 7, 15]"
2,1.0,1.0,1.0,1.0,32768,1689,0,0,0.0,2.2416666070057545e-06,19049,"{'main': [(64, 'relu'), (48, 'relu'), (64, 'relu'), (48, 'relu'), (32, 'swish'), (40, 'relu'), (64, 'swish'), (1, '')], 'skip': []}","[13, 10, 13, 10, 3, 7, 12, 15]"
3,1.0,1.0,1.0,1.0,32768,1689,0,0,0.0,1.0985972039634362e-05,17585,"{'main': [(40, 'swish'), (48, 'relu'), (48, 'relu'), (48, 'elu'), (64, 'elu'), (64, 'relu'), (16, 'elu'), (1, '')], 'skip': []}","[6, 10, 10, 11, 14, 13, 2, 15]"
4,0.99981689453125,0.9976317286491394,0.9988144636154175,0.9964517951011658,32768,1685,4,2,3.935254767502543e-05,0.0006306011346168816,17425,"{'main': [(48, 'swish'), (40, 'relu'), (40, 'relu'), (32, 'relu'), (64, 'elu'), (64, 'elu'), (48, 'swish'), (1, '')], 'skip': []}","[9, 7, 7, 4, 14, 14, 9, 15]"
5,1.0,1.0,1.0,1.0,32768,1689,0,0,0.0,0.0004128784639760852,7265,"{'main': [(64, 'relu'), (48, 'elu'), (1, '')], 'skip': []}","[13, 11, 15]"
6,1.0,1.0,1.0,1.0,32768,1689,0,0,0.0,1.2949884876434226e-05,11777,"{'main': [(48, 'relu'), (16, 'relu'), (48, 'relu'), (48, 'elu'), (64, 'swish'), (16, 'relu'), (32, 'elu'), (1, '')], 'skip': []}","[10, 1, 10, 11, 12, 1, 5, 15]"
7,1.0,1.0,1.0,1.0,32768,1689,0,0,0.0,1.1331225323374383e-05,20057,"{'main': [(64, 'elu'), (64, 'swish'), (40, 'relu'), (32, 'relu'), (48, 'elu'), (64, 'relu'), (48, 'relu'), (1, '')], 'skip': []}","[14, 12, 7, 4, 11, 13, 10, 15]"
8,1.0,1.0,1.0,1.0,32768,1689,0,0,0.0,2.9761118639726192e-05,10273,"{'main': [(40, 'relu'), (40, 'swish'), (40, 'relu'), (16, 'relu'), (32, 'elu'), (32, 'elu'), (64, 'elu'), (1, '')], 'skip': []}","[7, 6, 7, 1, 5, 5, 14, 15]"
9,0.999786376953125,1.0,0.9958726167678833,0.9958726167678833,32768,1689,0,7,1.6122494103773585e-05,0.0009440714493393898,17337,"{'main': [(64, 'swish'), (32, 'relu'), (64, 'elu'), (48, 'swish'), (40, 'swish'), (48, 'swish'), (40, 'elu'), (1, '')], 'skip': []}","[12, 4, 14, 9, 6, 9, 8, 15]"
