,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size
0,0.92596435546875,0.0,0.0,0.0,32768.0,0.0,2426.0,0.0,100000.0,0.5309291481971741,6889.0
1,0.92596435546875,0.0,0.0,0.0,32768.0,0.0,2426.0,0.0,100000.0,0.3614787459373474,6889.0
2,0.92596435546875,0.0,0.0,0.0,32768.0,0.0,2426.0,0.0,100000.0,0.25604018568992615,6889.0
3,0.92596435546875,0.0,0.0,0.0,32768.0,0.0,2426.0,0.0,100000.0,0.24879464507102966,6889.0
4,0.92596435546875,0.0,0.0,0.0,32768.0,0.0,2426.0,0.0,100000.0,0.22192838788032532,6889.0
5,0.92596435546875,0.0,0.0,0.0,32768.0,0.0,2426.0,0.0,100000.0,0.1957983523607254,6889.0
6,0.92596435546875,0.0,0.0,0.0,32768.0,0.0,2426.0,0.0,100000.0,0.17757222056388855,6889.0
7,0.926239013671875,0.010717229917645454,0.604651153087616,0.01064265239983797,32768.0,26.0,2400.0,17.0,0.2350203374537472,0.16048066318035126,6889.0
8,0.92779541015625,0.0737840086221695,0.600671112537384,0.07033398747444153,32768.0,179.0,2247.0,119.0,0.05729061123690777,0.14742304384708405,6889.0
9,0.931549072265625,0.18260511755943298,0.6301564574241638,0.16492925584316254,32768.0,443.0,1983.0,260.0,0.02233008273560257,0.13524556159973145,6889.0
10,0.94073486328125,0.3697444498538971,0.6847327947616577,0.31595632433891296,32768.0,897.0,1529.0,413.0,0.00820247110265382,0.12284557521343231,6889.0
11,0.9493408203125,0.5791426301002502,0.6873776912689209,0.45840129256248474,32768.0,1405.0,1021.0,639.0,0.005373367983908828,0.11098980158567429,6889.0
12,0.956512451171875,0.7015663385391235,0.7082813382148743,0.5442916750907898,32768.0,1702.0,724.0,701.0,0.004204489564003364,0.10035475343465805,6889.0
13,0.9613037109375,0.7506182789802551,0.7330917716026306,0.5895111560821533,32768.0,1821.0,605.0,663.0,0.003457803375237132,0.09011572599411011,6889.0
14,0.966064453125,0.7918384075164795,0.7598892450332642,0.6333662867546082,32768.0,1921.0,505.0,607.0,0.0028044873101396267,0.08122416585683823,6889.0
15,0.9693603515625,0.8120362758636475,0.782366931438446,0.6624075174331665,32768.0,1970.0,456.0,548.0,0.00247106984902437,0.073379285633564,6889.0
16,0.972412109375,0.8359439373016357,0.8003156781196594,0.6916780471801758,32768.0,2028.0,398.0,506.0,0.002222601352032799,0.06624419242143631,6889.0
17,0.975921630859375,0.8569661974906921,0.8246727585792542,0.7248954176902771,32768.0,2079.0,347.0,442.0,0.00198953468829679,0.05983330309391022,6889.0
18,0.978607177734375,0.8742786645889282,0.8426698446273804,0.751594603061676,32768.0,2121.0,305.0,396.0,0.001758069729098519,0.05423014611005783,6889.0
19,0.980987548828125,0.8858202695846558,0.8613226413726807,0.7752525210380554,32768.0,2149.0,277.0,346.0,0.001506436719275319,0.04911244660615921,6889.0
20,0.98345947265625,0.8944765329360962,0.8835504651069641,0.8001474738121033,32768.0,2170.0,256.0,286.0,0.0013030343946282268,0.044432710856199265,6889.0
21,0.985931396484375,0.9080791473388672,0.9024989604949951,0.8269519805908203,32768.0,2203.0,223.0,238.0,0.0010264164675880879,0.04024476930499077,6889.0
22,0.987884521484375,0.9212695956230164,0.9156083464622498,0.8491641283035278,32768.0,2235.0,191.0,206.0,0.0008996590190068468,0.03655780851840973,6889.0
23,0.98883056640625,0.9295135736465454,0.9204081892967224,0.8603586554527283,32768.0,2255.0,171.0,195.0,0.0008429710765179938,0.033359840512275696,6889.0
24,0.989471435546875,0.9348722100257874,0.9238288998603821,0.8679678440093994,32768.0,2268.0,158.0,187.0,0.0007572248273960137,0.03047402948141098,6889.0
25,0.9903564453125,0.9418796300888062,0.9288617968559265,0.8785082697868347,32768.0,2285.0,141.0,175.0,0.0007193281917104002,0.027831487357616425,6889.0
26,0.99176025390625,0.9480626583099365,0.9410802125930786,0.8949416279792786,32768.0,2300.0,126.0,144.0,0.0006104591151775028,0.025496017187833786,6889.0
27,0.99298095703125,0.9571310877799988,0.9485294222831726,0.9098746180534363,32768.0,2322.0,104.0,126.0,0.0005392525726369828,0.023372715339064598,6889.0
28,0.993743896484375,0.9616652727127075,0.9541922211647034,0.9192277193069458,32768.0,2333.0,93.0,112.0,0.0004948369750757388,0.021391596645116806,6889.0
29,0.99432373046875,0.9678483009338379,0.9560260772705078,0.9265982508659363,32768.0,2348.0,78.0,108.0,0.0003991572785727904,0.019557584077119827,6889.0
30,0.995269775390625,0.9707337021827698,0.9655596613883972,0.93824702501297,32768.0,2355.0,71.0,84.0,0.0003449487201230215,0.017931822687387466,6889.0
31,0.996002197265625,0.9756801128387451,0.9704797267913818,0.9475580453872681,32768.0,2367.0,59.0,72.0,0.000295196799221702,0.016533084213733673,6889.0
32,0.996124267578125,0.9760923385620117,0.9716864824295044,0.9490981698036194,32768.0,2368.0,58.0,69.0,0.0002825306863208417,0.015190346166491508,6889.0
33,0.996612548828125,0.9802143573760986,0.974190890789032,0.9554038047790527,32768.0,2378.0,48.0,63.0,0.00025651754024829336,0.01394390594214201,6889.0
34,0.9969482421875,0.9822753667831421,0.9766393303871155,0.9597261548042297,32768.0,2383.0,43.0,57.0,0.00023893465851499465,0.012822968885302544,6889.0
35,0.997344970703125,0.9855729341506958,0.9787147045135498,0.9648910164833069,32768.0,2391.0,35.0,52.0,0.00018267316645570111,0.011805247515439987,6889.0
36,0.997711181640625,0.9888705611228943,0.9803841710090637,0.9696847200393677,32768.0,2399.0,27.0,48.0,0.00016320002498980025,0.010786337777972221,6889.0
37,0.99810791015625,0.9896949529647827,0.9848236441612244,0.9748274683952332,32768.0,2401.0,25.0,37.0,0.0001427970870498503,0.009856978431344032,6889.0
38,0.998626708984375,0.9925803542137146,0.9889116883277893,0.9816551208496094,32768.0,2408.0,18.0,27.0,9.956810925785171e-05,0.008914530277252197,6889.0
39,0.998809814453125,0.9929925799369812,0.9909502267837524,0.9840686321258545,32768.0,2409.0,17.0,22.0,9.003984519311735e-05,0.00815450120717287,6889.0
40,0.99896240234375,0.9950535893440247,0.9909688234329224,0.9861111044883728,32768.0,2414.0,12.0,22.0,8.186041432307637e-05,0.0074310083873569965,6889.0
41,0.9991455078125,0.9962902069091797,0.9922003149986267,0.9885480403900146,32768.0,2417.0,9.0,19.0,7.7029932047726e-05,0.006807475350797176,6889.0
42,0.999237060546875,0.9967023730278015,0.9930185079574585,0.9897666573524475,32768.0,2418.0,8.0,17.0,6.742440721749831e-05,0.00625244015827775,6889.0
43,0.9993896484375,0.9979389905929565,0.993842363357544,0.9918066263198853,32768.0,2421.0,5.0,15.0,5.9364432692086414e-05,0.005698001477867365,6889.0
