,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size
0,0.981964111328125,0.0,0.0,0.0,32768.0,0.0,591.0,0.0,100000.0,0.6633513569831848,5809.0
1,0.981964111328125,0.0,0.0,0.0,32768.0,0.0,591.0,0.0,100000.0,0.5615071058273315,5809.0
2,0.981964111328125,0.0,0.0,0.0,32768.0,0.0,591.0,0.0,100000.0,0.24556323885917664,5809.0
3,0.981964111328125,0.0,0.0,0.0,32768.0,0.0,591.0,0.0,100000.0,0.15786035358905792,5809.0
4,0.981964111328125,0.0,0.0,0.0,32768.0,0.0,591.0,0.0,100000.0,0.10495036095380783,5809.0
5,0.981964111328125,0.0,0.0,0.0,32768.0,0.0,591.0,0.0,100000.0,0.06466437131166458,5809.0
6,0.981964111328125,0.0,0.0,0.0,32768.0,0.0,591.0,0.0,100000.0,0.03619995713233948,5809.0
7,0.981964111328125,0.0,0.0,0.0,32768.0,0.0,591.0,0.0,100000.0,0.023298047482967377,5809.0
8,0.982879638671875,0.06260575354099274,0.8409090638160706,0.06187291070818901,32768.0,37.0,554.0,7.0,0.07351453141824335,0.017376596108078957,5809.0
9,0.996612548828125,0.9661590456962585,0.8625377416610718,0.837243378162384,32768.0,571.0,20.0,91.0,0.0007812659747675352,0.014080457389354706,5809.0
10,0.99761962890625,0.9983079433441162,0.8845577239990234,0.8832335472106934,32768.0,590.0,1.0,77.0,0.0005629720038457928,0.011074689216911793,5809.0
11,0.99786376953125,1.0,0.8940998315811157,0.8940998315811157,32768.0,591.0,0.0,70.0,0.0005200453857791225,0.00797267910093069,5809.0
12,0.99798583984375,0.9983079433441162,0.9007633328437805,0.8993902206420898,32768.0,590.0,1.0,65.0,0.000501600018082949,0.006755076348781586,5809.0
13,0.99810791015625,1.0,0.9050536155700684,0.9050536155700684,32768.0,591.0,0.0,62.0,0.0004785604900459418,0.005742235109210014,5809.0
14,0.998199462890625,1.0,0.9092307686805725,0.9092307686805725,32768.0,591.0,0.0,59.0,0.00046274038461538463,0.0048391930758953094,5809.0
15,0.99822998046875,1.0,0.9106317162513733,0.9106317162513733,32768.0,591.0,0.0,58.0,0.00045743451463790445,0.004082523286342621,5809.0
16,0.998260498046875,1.0,0.9120370149612427,0.9120370149612427,32768.0,591.0,0.0,57.0,0.0004460841049382716,0.003406257601454854,5809.0
17,0.99835205078125,1.0,0.9162790775299072,0.9162790775299072,32768.0,591.0,0.0,54.0,0.0004178779069767442,0.0028262417763471603,5809.0
18,0.99853515625,1.0,0.9248826503753662,0.9248826503753662,32768.0,591.0,0.0,48.0,0.00034844483568075116,0.0022999257780611515,5809.0
19,0.9990234375,1.0,0.9486356377601624,0.9486356377601624,32768.0,591.0,0.0,32.0,0.00021945224719101123,0.0017836419865489006,5809.0
20,0.99932861328125,1.0,0.9641109108924866,0.9641109108924866,32768.0,591.0,0.0,22.0,0.0001401916802610114,0.0013180230744183064,5809.0
21,0.99951171875,1.0,0.9736408591270447,0.9736408591270447,32768.0,591.0,0.0,16.0,0.00010296540362438221,0.0009784857975319028,5809.0
22,0.999542236328125,1.0,0.9752475023269653,0.9752475023269653,32768.0,591.0,0.0,15.0,9.668935643564357e-05,0.0007394163403660059,5809.0
23,0.99957275390625,1.0,0.9768595099449158,0.9768595099449158,32768.0,591.0,0.0,14.0,9.039256198347107e-05,0.0005874504568055272,5809.0
24,0.999786376953125,1.0,0.9882943034172058,0.9882943034172058,32768.0,591.0,0.0,7.0,4.572533444816053e-05,0.00043692404869943857,5809.0
25,0.9998779296875,1.0,0.9932773113250732,0.9932773113250732,32768.0,591.0,0.0,4.0,2.6260504201680674e-05,0.00029623572481796145,5809.0
26,1.0,1.0,1.0,1.0,32768.0,591.0,0.0,0.0,0.0,0.0001597545633558184,5809.0
