,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size
0,0.995144784450531,0.0,0.0,0.0,16777216,0,81457,0,100000.0,tensor(0.3246),32519
1,0.995144784450531,0.0,0.0,0.0,16777216,0,81457,0,100000.0,tensor(0.2446),32519
2,0.9958913326263428,0.5260812640190125,0.5855754613876343,0.38335198163986206,16777216,42853,38604,30328,0.00025512701960556463,tensor(0.1945),32519
3,0.9967511296272278,0.6604956984519958,0.6670717000961304,0.49674543738365173,16777216,53802,27655,26852,0.00010436994362418361,tensor(0.1643),32519
4,0.9973077774047852,0.7262727618217468,0.7211907505989075,0.567057728767395,16777216,59160,22297,22871,7.034275769029225e-05,tensor(0.1422),32519
5,0.997630774974823,0.7611746191978455,0.753396213054657,0.6093541383743286,16777216,62003,19454,20295,5.327199700452642e-05,tensor(0.1276),32519
6,0.9978830218315125,0.7829652428627014,0.7814399003982544,0.6423082947731018,16777216,63778,17679,17838,4.266494806736055e-05,tensor(0.1163),32519
7,0.9980567693710327,0.8094822764396667,0.7942327857017517,0.6691495776176453,16777216,65938,15519,17083,3.5813018105893755e-05,tensor(0.1085),32519
8,0.9981783628463745,0.8301189541816711,0.8017144203186035,0.688717782497406,16777216,67619,13838,16724,2.978962134513141e-05,tensor(0.1028),32519
9,0.9982631206512451,0.835152268409729,0.8123738765716553,0.700110137462616,16777216,68029,13428,15712,2.7933385669411234e-05,tensor(0.0988),32519
10,0.9983473420143127,0.8475391864776611,0.8185094594955444,0.7134604454040527,16777216,69038,12419,15308,2.6012948451215082e-05,tensor(0.0950),32519
11,0.9984320402145386,0.848484456539154,0.8319190144538879,0.7243164777755737,16777216,69115,12342,13964,2.4363735714072865e-05,tensor(0.0904),32519
12,0.9984995126724243,0.8597664833068848,0.835877537727356,0.7355894446372986,16777216,70034,11423,13751,2.2527034232291795e-05,tensor(0.0866),32519
13,0.9985713362693787,0.8551383018493652,0.851282000541687,0.743992030620575,16777216,69657,11800,12169,2.147778915333169e-05,tensor(0.0833),32519
14,0.9986509084701538,0.8504364490509033,0.868911862373352,0.7537319660186768,16777216,69274,12183,10451,2.044512207713479e-05,tensor(0.0789),32519
15,0.9986801147460938,0.8432424664497375,0.8799046874046326,0.7562092542648315,16777216,68688,12769,9375,2.0377604270761207e-05,tensor(0.0772),32519
16,0.9987029433250427,0.8407012224197388,0.8863018751144409,0.7588595151901245,16777216,68481,12976,8785,2.0233453357502043e-05,tensor(0.0757),32519
17,0.9987345933914185,0.8445191979408264,0.8892795443534851,0.7641687393188477,16777216,68792,12665,8565,1.9655600398089692e-05,tensor(0.0741),32519
18,0.9987533092498779,0.8437948822975159,0.893506646156311,0.7666900753974915,16777216,68733,12724,8192,1.9294998637423076e-05,tensor(0.0731),32519
