,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,architecture,sequence
0,0.9995467066764832,0.956050455570221,0.9508559107780457,0.9110339283943176,16777216,77877,3580,4025,5.69021655258499e-06,tensor(0.0287),32519,"[(64, 'swish'), (96, 'relu'), (64, 'relu'), (64, 'relu'), (32, 'swish'), (128, 'relu')]","[9, 13, 10, 10, 3, 16, 18]"
1,0.9995341300964355,0.9551419615745544,0.949222207069397,0.908711850643158,16777216,77803,3654,4162,5.9354439587213895e-06,tensor(0.0309),53415,"[(96, 'swish'), (96, 'elu'), (96, 'elu'), (128, 'swish'), (64, 'elu'), (48, 'swish')]","[12, 14, 14, 15, 11, 6, 18]"
2,0.9993833303451538,0.9405821561813354,0.9329542517662048,0.8810298442840576,16777216,76617,4840,5506,7.747090875462471e-06,tensor(0.0374),25255,"[(64, 'elu'), (48, 'relu'), (128, 'relu'), (32, 'relu'), (16, 'elu'), (96, 'swish')]","[11, 7, 16, 4, 2, 12, 18]"
3,0.9994120001792908,0.9261205196380615,0.951479434967041,0.8843547701835632,16777216,75439,6018,3847,7.529415675076537e-06,tensor(0.0361),32807,"[(96, 'elu'), (32, 'elu'), (96, 'swish'), (64, 'relu'), (96, 'swish'), (32, 'swish')]","[14, 5, 12, 10, 12, 3, 18]"
4,0.9993409514427185,0.9457382559776306,0.9206802845001221,0.8744863271713257,16777216,77037,4420,6637,8.427730997876457e-06,tensor(0.0398),38327,"[(48, 'relu'), (96, 'swish'), (96, 'elu'), (96, 'relu'), (48, 'elu'), (32, 'elu')]","[7, 12, 14, 13, 8, 5, 18]"
5,0.9992316961288452,0.9098297357559204,0.9303890466690063,0.85184246301651,16777216,74112,7345,5545,1.0171474121474257e-05,tensor(0.0463),21927,"[(96, 'swish'), (64, 'relu'), (16, 'relu'), (32, 'swish'), (48, 'swish'), (32, 'elu')]","[12, 10, 1, 3, 6, 5, 18]"
6,0.999439001083374,0.9339283108711243,0.9496910572052002,0.8899013996124268,16777216,76075,5382,4030,7.158897287272174e-06,tensor(0.0341),25479,"[(128, 'swish'), (48, 'swish'), (32, 'elu'), (16, 'relu'), (96, 'elu'), (32, 'elu')]","[15, 6, 5, 1, 14, 5, 18]"
7,0.9993115663528442,0.9441545605659485,0.9165643453598022,0.8694295883178711,16777216,76908,4549,7001,8.593945088613833e-06,tensor(0.0414),38903,"[(128, 'relu'), (96, 'elu'), (48, 'swish'), (32, 'swish'), (96, 'elu'), (48, 'swish')]","[16, 14, 6, 3, 14, 6, 18]"
8,0.9991343021392822,0.9358434677124023,0.8912883400917053,0.839964747428894,16777216,76231,5226,9298,1.0788494157440511e-05,tensor(0.0515),19127,"[(96, 'swish'), (48, 'relu'), (32, 'elu'), (16, 'relu'), (16, 'swish'), (64, 'swish')]","[12, 7, 5, 1, 0, 9, 18]"
9,0.9990821480751038,0.9052874445915222,0.9056320786476135,0.8272511959075928,16777216,73742,7715,7684,1.2164093739847054e-05,tensor(0.0541),17447,"[(48, 'swish'), (64, 'relu'), (16, 'swish'), (16, 'swish'), (128, 'relu'), (16, 'swish')]","[6, 10, 0, 0, 16, 0, 18]"
