,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,sequence,architecture,reward
0,0.999969482421875,1.0,0.9989281892776489,0.9989281892776489,32768,932,0,1,4.186763129689175e-06,0.00032025933614932,11401,"[7, 13, 7, 5, 5, 0, 8, 15]","[(40, 'relu'), (64, 'relu'), (40, 'relu'), (32, 'elu'), (32, 'elu'), (16, 'swish'), (40, 'elu')]",-0.16221886093307977
1,0.99993896484375,1.0,0.9978586435317993,0.9978586435317993,32768,932,0,2,3.7640524625267666e-05,0.00040961848571896553,13545,"[8, 4, 12, 12, 1, 8, 7, 15]","[(40, 'elu'), (32, 'relu'), (64, 'swish'), (64, 'swish'), (16, 'relu'), (40, 'elu'), (40, 'relu')]",-0.2637597236653168
2,0.99755859375,0.9688841104507446,0.946540892124176,0.9186164736747742,32768,903,29,51,0.0003345623464787972,0.009444624185562134,13473,"[11, 9, 14, 8, 8, 0, 15]","[(48, 'elu'), (48, 'swish'), (64, 'elu'), (40, 'elu'), (40, 'elu'), (16, 'swish')]",-0.26273116525762275
3,0.9713134765625,0.013948498293757439,0.38235294818878174,0.013641132973134518,32768,13,919,21,0.14956716659303204,0.17532138526439667,64,[15],[],0.34588949095575794
4,0.971221923828125,0.018240343779325485,0.3777777850627899,0.01770833320915699,32768,17,915,28,0.15756195606819265,0.16812960803508759,64,[15],[],0.34579793822138294
5,1.0,1.0,1.0,1.0,32768,932,0,0,0.0,1.028981751005631e-05,18865,"[10, 13, 13, 6, 13, 7, 0, 15]","[(48, 'relu'), (64, 'relu'), (64, 'relu'), (40, 'swish'), (64, 'relu'), (40, 'relu'), (16, 'swish')]",-0.5155807016713224
6,1.0,1.0,1.0,1.0,32768,932,0,0,0.0,1.1255702702328563e-05,16985,"[5, 13, 7, 11, 12, 11, 8, 15]","[(32, 'elu'), (64, 'relu'), (40, 'relu'), (48, 'elu'), (64, 'swish'), (48, 'elu'), (40, 'elu')]",-0.4265697646891719
7,1.0,1.0,1.0,1.0,32768,932,0,0,0.0,1.3438710993796121e-05,15921,"[12, 10, 11, 1, 10, 9, 9, 15]","[(64, 'swish'), (48, 'relu'), (48, 'elu'), (16, 'relu'), (48, 'relu'), (48, 'swish'), (48, 'swish')]",-0.37619336205672077
8,0.999176025390625,0.9871244430541992,0.9839572310447693,0.971488893032074,32768,920,12,15,0.00011296217667714765,0.00302283582277596,11193,"[6, 6, 0, 1, 9, 12, 5, 15]","[(40, 'swish'), (40, 'swish'), (16, 'swish'), (16, 'relu'), (48, 'swish'), (64, 'swish'), (32, 'elu')]",-0.1531642994046025
9,1.0,1.0,1.0,1.0,32768,932,0,0,0.0,2.4645536541356705e-05,14649,"[13, 7, 12, 10, 1, 2, 14, 15]","[(64, 'relu'), (40, 'relu'), (64, 'swish'), (48, 'relu'), (16, 'relu'), (16, 'elu'), (64, 'elu')]",-0.31596894086454236
10,0.99993896484375,1.0,0.9978586435317993,0.9978586435317993,32768,932,0,2,8.36456102783726e-06,0.0006139769102446735,6137,"[3, 7, 11, 1, 15]","[(32, 'swish'), (40, 'relu'), (48, 'elu'), (16, 'relu')]",0.08698124503881655
11,0.998565673828125,0.9774678349494934,0.9722518920898438,0.9509394764900208,32768,911,21,26,0.00019640750460331346,0.006518620066344738,8321,"[12, 13, 15]","[(64, 'swish'), (64, 'relu')]",-0.01779624085394496
12,0.995635986328125,0.9678111672401428,0.8886699676513672,0.8631578683853149,32768,902,30,113,0.0005837117988752405,0.012093884870409966,8633,"[3, 8, 14, 8, 15]","[(32, 'swish'), (40, 'elu'), (64, 'elu'), (40, 'elu')]",-0.035497956193535886
13,0.99981689453125,1.0,0.9936034083366394,0.9936034083366394,32768,932,0,6,2.4986673773987206e-05,0.0009818359976634383,18745,"[11, 13, 6, 13, 9, 14, 1, 15]","[(48, 'elu'), (64, 'relu'), (40, 'swish'), (64, 'relu'), (48, 'swish'), (64, 'elu'), (16, 'relu')]",-0.5100822579709989
14,0.999908447265625,0.9989270567893982,0.9978563785552979,0.9967880249023438,32768,931,1,2,1.2564781624185216e-05,0.0005078603862784803,19297,"[3, 9, 13, 14, 10, 14, 4, 15]","[(32, 'swish'), (48, 'swish'), (64, 'relu'), (64, 'elu'), (48, 'relu'), (64, 'elu'), (32, 'relu')]",-0.5361258314143618
15,0.9986572265625,0.979613721370697,0.973347544670105,0.954023003578186,32768,913,19,25,0.0003378294809291982,0.004821335431188345,18913,"[6, 12, 11, 12, 11, 11, 7, 15]","[(40, 'swish'), (64, 'swish'), (48, 'elu'), (64, 'swish'), (48, 'elu'), (48, 'elu'), (40, 'relu')]",-0.5191960947764518
16,0.99951171875,0.9967811107635498,0.9861995577812195,0.9830687642097473,32768,929,3,13,0.00021161835208168177,0.0020495904609560966,15817,"[6, 3, 7, 9, 11, 13, 9, 15]","[(40, 'swish'), (32, 'swish'), (40, 'relu'), (48, 'swish'), (48, 'elu'), (64, 'relu'), (48, 'swish')]",-0.37175763402685713
