,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,architecture,sequence
0,1.0,1.0,1.0,1.0,32768,932,0,0,0.0,2.4152259356924333e-06,14649,"[(64, 'relu'), (40, 'relu'), (64, 'swish'), (48, 'relu'), (16, 'relu'), (16, 'elu'), (64, 'elu')]","[13, 7, 12, 10, 1, 2, 14, 15]"
1,1.0,1.0,1.0,1.0,32768,932,0,0,0.0,2.384059143878403e-06,15921,"[(64, 'swish'), (48, 'relu'), (48, 'elu'), (16, 'relu'), (48, 'relu'), (48, 'swish'), (48, 'swish')]","[12, 10, 11, 1, 10, 9, 9, 15]"
2,1.0,1.0,1.0,1.0,32768,932,0,0,0.0,3.7453669392562006e-06,16985,"[(32, 'elu'), (64, 'relu'), (40, 'relu'), (48, 'elu'), (64, 'swish'), (48, 'elu'), (40, 'elu')]","[5, 13, 7, 11, 12, 11, 8, 15]"
3,1.0,1.0,1.0,1.0,32768,932,0,0,0.0,3.82784537578118e-06,18865,"[(48, 'relu'), (64, 'relu'), (64, 'relu'), (40, 'swish'), (64, 'relu'), (40, 'relu'), (16, 'swish')]","[10, 13, 13, 6, 13, 7, 0, 15]"
4,1.0,1.0,1.0,1.0,32768,932,0,0,0.0,2.7232704269408714e-06,11401,"[(40, 'relu'), (64, 'relu'), (40, 'relu'), (32, 'elu'), (32, 'elu'), (16, 'swish'), (40, 'elu')]","[7, 13, 7, 5, 5, 0, 8, 15]"
5,1.0,1.0,1.0,1.0,32768,932,0,0,0.0,1.631712439120747e-05,12713,"[(32, 'elu'), (32, 'swish'), (64, 'relu'), (40, 'swish'), (48, 'elu'), (32, 'relu'), (40, 'swish')]","[5, 3, 13, 6, 11, 4, 6, 15]"
6,1.0,1.0,1.0,1.0,32768,932,0,0,0.0,6.177378963911906e-06,6137,"[(32, 'swish'), (40, 'relu'), (48, 'elu'), (16, 'relu')]","[3, 7, 11, 1, 15]"
7,0.999969482421875,1.0,0.9989281892776489,0.9989281892776489,32768,932,0,1,0.00020515139335476956,0.0002370232396060601,13545,"[(40, 'elu'), (32, 'relu'), (64, 'swish'), (64, 'swish'), (16, 'relu'), (40, 'elu'), (40, 'relu')]","[8, 4, 12, 12, 1, 8, 7, 15]"
8,1.0,1.0,1.0,1.0,32768,932,0,0,0.0,6.512854270113166e-06,19297,"[(32, 'swish'), (48, 'swish'), (64, 'relu'), (64, 'elu'), (48, 'relu'), (64, 'elu'), (32, 'relu')]","[3, 9, 13, 14, 10, 14, 4, 15]"
9,1.0,1.0,1.0,1.0,32768,932,0,0,0.0,3.059594746446237e-06,18745,"[(48, 'elu'), (64, 'relu'), (40, 'swish'), (64, 'relu'), (48, 'swish'), (64, 'elu'), (16, 'relu')]","[11, 13, 6, 13, 9, 14, 1, 15]"
