,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,architecture,sequence
0,0.9994887709617615,0.949908435344696,0.9122064709663391,0.87034010887146,16777216,57573,3036,5541,8.530590664980473e-06,tensor(0.0445),53639,"{'main': [(32, 'elu'), (128, 'relu'), (64, 'relu'), (128, 'swish'), (128, 'elu'), (64, 'relu'), (1, '')], 'skip': []}","[5, 16, 10, 15, 17, 10, 18]"
1,0.999335765838623,0.9453876614570618,0.8797230124473572,0.8371784090995789,16777216,57299,3310,7834,1.0769406851444175e-05,tensor(0.0561),28423,"{'main': [(96, 'relu'), (96, 'relu'), (48, 'elu'), (16, 'elu'), (32, 'elu'), (64, 'swish'), (1, '')], 'skip': []}","[13, 13, 8, 2, 5, 9, 18]"
2,0.9994510412216187,0.9432592391967773,0.9083109498023987,0.8612533807754517,16777216,57170,3439,5771,9.276841514541966e-06,tensor(0.0478),29303,"{'main': [(64, 'elu'), (96, 'swish'), (96, 'relu'), (16, 'relu'), (32, 'elu'), (64, 'relu'), (1, '')], 'skip': []}","[11, 12, 13, 1, 5, 10, 18]"
3,0.9992357492446899,0.9031167030334473,0.8873344659805298,0.8102103471755981,16777216,54737,5872,6950,1.3286162972153565e-05,tensor(0.0644),16999,"{'main': [(48, 'relu'), (96, 'relu'), (16, 'relu'), (16, 'elu'), (96, 'swish'), (1, '')], 'skip': []}","[7, 13, 1, 2, 12, 18]"
4,0.9994475841522217,0.9065980315208435,0.9383997917175293,0.8556746244430542,16777216,54948,5661,3607,9.612837694445645e-06,tensor(0.0483),32775,"{'main': [(48, 'swish'), (128, 'swish'), (64, 'relu'), (64, 'relu'), (32, 'elu'), (96, 'elu'), (1, '')], 'skip': []}","[6, 15, 10, 10, 5, 14, 18]"
5,0.9996497631072998,0.9554521441459656,0.9480068683624268,0.907878041267395,16777216,57909,2700,3176,5.9353577210392695e-06,tensor(0.0313),43655,"{'main': [(128, 'swish'), (96, 'swish'), (64, 'swish'), (32, 'swish'), (64, 'swish'), (128, 'relu'), (1, '')], 'skip': []}","[15, 12, 9, 3, 9, 16, 18]"
6,0.9992993474006653,0.9325677752494812,0.8805421590805054,0.8278336524963379,16777216,56522,4087,7668,1.1736823860286745e-05,tensor(0.0590),29335,"{'main': [(48, 'swish'), (48, 'relu'), (96, 'elu'), (64, 'elu'), (64, 'relu'), (48, 'elu'), (1, '')], 'skip': []}","[6, 7, 14, 11, 10, 8, 18]"
7,0.9991495609283447,0.9162335395812988,0.8579948544502258,0.795587420463562,16777216,55532,5077,9191,1.4144980077435247e-05,tensor(0.0710),42167,"{'main': [(128, 'relu'), (96, 'swish'), (128, 'swish'), (32, 'elu'), (16, 'elu'), (16, 'elu'), (1, '')], 'skip': []}","[16, 12, 15, 5, 2, 2, 18]"
8,0.9992858171463013,0.9213978052139282,0.8855430483818054,0.8233447074890137,16777216,55845,4764,7218,1.2095469147638927e-05,tensor(0.0610),35079,"{'main': [(32, 'relu'), (96, 'swish'), (96, 'elu'), (64, 'relu'), (64, 'relu'), (64, 'elu'), (1, '')], 'skip': []}","[4, 12, 14, 10, 10, 11, 18]"
9,0.9993072748184204,0.9251761436462402,0.8877946734428406,0.8283207416534424,16777216,56074,4535,7087,1.165809084248562e-05,tensor(0.0586),36535,"{'main': [(96, 'swish'), (16, 'elu'), (64, 'relu'), (32, 'relu'), (128, 'relu'), (128, 'elu'), (1, '')], 'skip': []}","[12, 2, 10, 4, 16, 17, 18]"
