,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,architecture,sequence
0,1.0,1.0,1.0,1.0,32768,1685,0,0,0.0,1.2918837455799803e-05,10465,"{'main': [(48, 'relu'), (64, 'relu'), (32, 'elu'), (64, 'swish'), (1, '')], 'skip': []}","[10, 13, 5, 12, 15]"
1,1.0,1.0,1.0,1.0,32768,1685,0,0,0.0,7.956681656651199e-06,11449,"{'main': [(40, 'relu'), (40, 'relu'), (48, 'elu'), (40, 'elu'), (40, 'elu'), (40, 'elu'), (1, '')], 'skip': []}","[7, 7, 11, 8, 8, 8, 15]"
2,1.0,1.0,1.0,1.0,32768,1685,0,0,0.0,4.593572157318704e-06,20937,"{'main': [(64, 'elu'), (64, 'relu'), (64, 'swish'), (40, 'elu'), (48, 'swish'), (48, 'swish'), (32, 'swish'), (1, '')], 'skip': []}","[14, 13, 12, 8, 9, 9, 3, 15]"
3,0.9996337890625,1.0,0.992928683757782,0.992928683757782,32768,1685,0,12,2.9924130819092518e-05,0.0010943430243059993,18433,"{'main': [(64, 'relu'), (48, 'relu'), (48, 'elu'), (40, 'swish'), (64, 'elu'), (40, 'swish'), (40, 'swish'), (1, '')], 'skip': []}","[13, 10, 11, 6, 14, 6, 6, 15]"
4,0.999847412109375,0.9976261258125305,0.9994054436683655,0.9970344305038452,32768,1681,4,1,1.1595381099228345e-05,0.0008552438812330365,18265,"{'main': [(48, 'elu'), (32, 'relu'), (40, 'relu'), (64, 'swish'), (64, 'elu'), (48, 'elu'), (48, 'swish'), (1, '')], 'skip': []}","[11, 4, 7, 12, 14, 11, 9, 15]"
5,1.0,1.0,1.0,1.0,32768,1685,0,0,0.0,1.837339368648827e-05,12833,"{'main': [(32, 'elu'), (64, 'elu'), (48, 'relu'), (48, 'elu'), (16, 'relu'), (48, 'swish'), (32, 'elu'), (1, '')], 'skip': []}","[5, 14, 10, 11, 1, 9, 5, 15]"
6,1.0,1.0,1.0,1.0,32768,1685,0,0,0.0,4.027354589197785e-05,9321,"{'main': [(40, 'relu'), (16, 'elu'), (64, 'swish'), (40, 'elu'), (32, 'swish'), (16, 'swish'), (32, 'swish'), (1, '')], 'skip': []}","[7, 2, 12, 8, 3, 0, 3, 15]"
7,0.99981689453125,0.9988130331039429,0.997628927230835,0.9964476227760315,32768,1683,2,4,1.389850207292984e-05,0.0011239805025979877,12721,"{'main': [(48, 'elu'), (32, 'relu'), (32, 'swish'), (64, 'relu'), (40, 'swish'), (40, 'relu'), (16, 'elu'), (1, '')], 'skip': []}","[11, 4, 3, 13, 6, 7, 2, 15]"
8,1.0,1.0,1.0,1.0,32768,1685,0,0,0.0,5.411263828136725e-06,14505,"{'main': [(48, 'relu'), (48, 'swish'), (40, 'relu'), (32, 'relu'), (32, 'elu'), (64, 'swish'), (40, 'relu'), (1, '')], 'skip': []}","[10, 9, 7, 4, 5, 12, 7, 15]"
9,0.999786376953125,1.0,0.9958629012107849,0.9958629012107849,32768,1685,0,7,4.1555851063829786e-05,0.0011580106802284718,8625,"{'main': [(32, 'swish'), (32, 'relu'), (40, 'elu'), (40, 'swish'), (16, 'swish'), (32, 'swish'), (40, 'elu'), (1, '')], 'skip': []}","[3, 4, 8, 6, 0, 3, 8, 15]"
