,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,architecture,sequence
0,0.999625563621521,0.9620906710624695,0.9647824168205261,0.9294490218162537,16777216,82760,3261,3021,4.599864887214158e-06,tensor(0.0256),46423,"{'main': [(64, 'elu'), (128, 'swish'), (96, 'swish'), (48, 'elu'), (64, 'elu'), (128, 'swish'), (1, '')], 'skip': []}","[11, 15, 12, 8, 11, 15, 18]"
1,0.9996435046195984,0.9596261382102966,0.9705135226249695,0.9324402213096619,16777216,82548,3473,2508,4.275360491793589e-06,tensor(0.0234),46839,"{'main': [(96, 'swish'), (128, 'swish'), (128, 'swish'), (16, 'swish'), (32, 'elu'), (128, 'relu'), (1, '')], 'skip': []}","[12, 15, 15, 0, 5, 16, 18]"
2,0.9992036819458008,0.9315283298492432,0.914726972579956,0.8570985198020935,16777216,80131,5890,7470,9.614931964426716e-06,tensor(0.0507),26839,"{'main': [(96, 'relu'), (32, 'relu'), (64, 'relu'), (128, 'swish'), (16, 'swish'), (16, 'elu'), (1, '')], 'skip': []}","[13, 4, 10, 15, 0, 2, 18]"
3,0.9991459846496582,0.9429557919502258,0.8959407806396484,0.8498774170875549,16777216,81114,4907,9421,1.0211370566371607e-05,tensor(0.0528),25703,"{'main': [(64, 'elu'), (48, 'relu'), (128, 'relu'), (16, 'elu'), (96, 'elu'), (32, 'swish'), (1, '')], 'skip': []}","[11, 7, 16, 2, 14, 3, 18]"
4,0.9989889860153198,0.9171481132507324,0.8891568779945374,0.8230470418930054,16777216,78894,7127,9835,1.3319990952368806e-05,tensor(0.0613),19015,"{'main': [(48, 'relu'), (32, 'elu'), (128, 'relu'), (16, 'relu'), (48, 'relu'), (32, 'relu'), (1, '')], 'skip': []}","[7, 5, 16, 1, 7, 4, 18]"
5,0.9992657899856567,0.9360970258712769,0.921907365322113,0.8673229813575745,16777216,80524,5497,6821,8.852730793327422e-06,tensor(0.0458),31895,"{'main': [(64, 'relu'), (64, 'swish'), (64, 'elu'), (96, 'relu'), (48, 'elu'), (64, 'relu'), (1, '')], 'skip': []}","[10, 9, 11, 13, 8, 10, 18]"
6,0.9993301630020142,0.9508259892463684,0.9210801720619202,0.8791989684104919,16777216,81791,4230,7008,7.983700990941256e-06,tensor(0.0424),31127,"{'main': [(48, 'elu'), (96, 'swish'), (48, 'relu'), (96, 'elu'), (64, 'swish'), (32, 'relu'), (1, '')], 'skip': []}","[8, 12, 7, 14, 9, 4, 18]"
7,0.9990729093551636,0.9014542698860168,0.916368305683136,0.8329287171363831,16777216,77544,8477,7077,1.1641081099670744e-05,tensor(0.0574),24631,"{'main': [(64, 'relu'), (48, 'swish'), (96, 'relu'), (32, 'swish'), (64, 'swish'), (32, 'swish'), (1, '')], 'skip': []}","[10, 6, 13, 3, 9, 3, 18]"
8,0.999291718006134,0.9541274905204773,0.9118228554725647,0.8735285997390747,16777216,82075,3946,7937,8.378045255819881e-06,tensor(0.0449),33527,"{'main': [(32, 'elu'), (48, 'elu'), (64, 'swish'), (128, 'relu'), (64, 'elu'), (64, 'relu'), (1, '')], 'skip': []}","[5, 8, 9, 16, 11, 10, 18]"
9,0.999090313911438,0.9081270694732666,0.9139066934585571,0.8365603089332581,16777216,78118,7903,7359,1.1548694632166085e-05,tensor(0.0560),33015,"{'main': [(32, 'swish'), (128, 'elu'), (64, 'relu'), (48, 'relu'), (96, 'elu'), (48, 'relu'), (1, '')], 'skip': []}","[3, 17, 10, 7, 14, 7, 18]"
