,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,architecture,sequence
0,1.0,1.0,1.0,1.0,32768,1927,0,0,0.0,4.186911974102259e-05,6833,"{'main': [(32, 'relu'), (48, 'relu'), (32, 'elu'), (48, 'elu'), (1, '')], 'skip': []}","[4, 10, 5, 11, 15]"
1,1.0,1.0,1.0,1.0,32768,1927,0,0,0.0,5.514752774615772e-05,7809,"{'main': [(64, 'relu'), (32, 'elu'), (48, 'swish'), (1, '')], 'skip': []}","[13, 5, 9, 15]"
2,1.0,1.0,1.0,1.0,32768,1927,0,0,0.0,1.307761613134062e-05,13809,"{'main': [(48, 'relu'), (64, 'relu'), (64, 'swish'), (32, 'elu'), (40, 'elu'), (1, '')], 'skip': []}","[10, 13, 12, 5, 8, 15]"
3,1.0,1.0,1.0,1.0,32768,1927,0,0,0.0,5.235252501734067e-06,16449,"{'main': [(64, 'elu'), (64, 'relu'), (16, 'elu'), (64, 'swish'), (64, 'elu'), (16, 'swish'), (48, 'swish'), (1, '')], 'skip': []}","[14, 13, 2, 12, 14, 0, 9, 15]"
4,1.0,1.0,1.0,1.0,32768,1927,0,0,0.0,9.861596481641755e-06,13393,"{'main': [(48, 'swish'), (64, 'relu'), (48, 'relu'), (16, 'elu'), (64, 'swish'), (16, 'relu'), (64, 'elu'), (1, '')], 'skip': []}","[9, 13, 10, 2, 12, 1, 14, 15]"
5,0.9998779296875,1.0,0.9979285597801208,0.9979285597801208,32768,1927,0,4,8.091662351113412e-06,0.0007822987390682101,5049,"{'main': [(32, 'relu'), (40, 'relu'), (40, 'elu'), (1, '')], 'skip': []}","[4, 7, 8, 15]"
6,1.0,1.0,1.0,1.0,32768,1927,0,0,0.0,4.421662742970511e-05,16161,"{'main': [(40, 'elu'), (64, 'elu'), (64, 'relu'), (32, 'elu'), (64, 'swish'), (32, 'elu'), (16, 'elu'), (1, '')], 'skip': []}","[8, 14, 13, 5, 12, 5, 2, 15]"
7,1.0,1.0,1.0,1.0,32768,1927,0,0,0.0,2.951184615085367e-05,11865,"{'main': [(64, 'swish'), (32, 'relu'), (16, 'swish'), (40, 'relu'), (32, 'elu'), (64, 'relu'), (16, 'elu'), (1, '')], 'skip': []}","[12, 4, 0, 7, 5, 13, 2, 15]"
8,1.0,1.0,1.0,1.0,32768,1927,0,0,0.0,0.0004483552766032517,9385,"{'main': [(64, 'elu'), (40, 'relu'), (64, 'swish'), (1, '')], 'skip': []}","[14, 7, 12, 15]"
9,0.999053955078125,0.9994810819625854,0.9846625924110413,0.9841594099998474,32768,1926,1,30,6.19389245019914e-05,0.002258914988487959,9009,"{'main': [(40, 'swish'), (48, 'relu'), (16, 'elu'), (40, 'swish'), (16, 'swish'), (40, 'swish'), (40, 'relu'), (1, '')], 'skip': []}","[6, 10, 2, 6, 0, 6, 7, 15]"
