,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,architecture,sequence
0,0.9994043707847595,0.9629884362220764,0.96239173412323,0.9280639290809631,16777216,128922,4955,5038,4.71390055799176e-06,tensor(0.0245),55943,"{'main': [(96, 'swish'), (96, 'swish'), (128, 'elu'), (96, 'swish'), (96, 'swish'), (16, 'swish'), (1, '')], 'skip': []}","[12, 12, 17, 12, 12, 0, 18]"
1,0.9993483424186707,0.9591938853263855,0.9591437578201294,0.9215412139892578,16777216,128414,5463,5470,5.00843846690345e-06,tensor(0.0261),63783,"{'main': [(96, 'swish'), (96, 'swish'), (64, 'relu'), (128, 'relu'), (128, 'elu'), (96, 'relu'), (1, '')], 'skip': []}","[12, 12, 10, 16, 17, 13, 18]"
2,0.9992430806159973,0.9538158178329468,0.9514492154121399,0.9095467925071716,16777216,127694,6183,6516,5.883646746622119e-06,tensor(0.0292),42743,"{'main': [(64, 'elu'), (128, 'elu'), (48, 'elu'), (128, 'elu'), (96, 'elu'), (1, '')], 'skip': []}","[11, 17, 8, 17, 14, 18]"
3,0.9992800354957581,0.9563181400299072,0.9535900354385376,0.9137879610061646,16777216,128029,5848,6231,5.526517167606355e-06,tensor(0.0281),31351,"{'main': [(64, 'elu'), (128, 'swish'), (64, 'swish'), (16, 'relu'), (64, 'elu'), (48, 'elu'), (1, '')], 'skip': []}","[11, 15, 9, 1, 11, 8, 18]"
4,0.9990860819816589,0.9398477673530579,0.9453059434890747,0.891376256942749,16777216,125824,8053,7280,7.291456181397895e-06,tensor(0.0352),25719,"{'main': [(96, 'swish'), (96, 'elu'), (48, 'relu'), (16, 'elu'), (1, '')], 'skip': []}","[12, 14, 7, 2, 18]"
5,0.9990633726119995,0.968022882938385,0.9189315438270569,0.8918587565422058,16777216,129596,4281,11433,7.028907291035495e-06,tensor(0.0361),40615,"{'main': [(64, 'relu'), (64, 'elu'), (128, 'relu'), (64, 'relu'), (128, 'swish'), (16, 'swish'), (1, '')], 'skip': []}","[10, 11, 16, 10, 15, 0, 18]"
6,0.9988834261894226,0.9126063585281372,0.9455692172050476,0.8670569658279419,16777216,122177,11700,7033,8.87256524969584e-06,tensor(0.0433),25415,"{'main': [(64, 'elu'), (48, 'relu'), (96, 'relu'), (64, 'elu'), (16, 'swish'), (48, 'elu'), (1, '')], 'skip': []}","[11, 7, 13, 11, 0, 8, 18]"
7,0.9988994598388672,0.9197920560836792,0.9409620761871338,0.8696072697639465,16777216,123139,10738,7726,8.774812659563992e-06,tensor(0.0417),28119,"{'main': [(96, 'relu'), (128, 'relu'), (16, 'relu'), (16, 'swish'), (48, 'elu'), (32, 'swish'), (1, '')], 'skip': []}","[13, 16, 1, 0, 8, 3, 18]"
8,0.9989887475967407,0.9639071822166443,0.9140523672103882,0.8838032484054565,16777216,129045,4832,12134,7.4618932372860595e-06,tensor(0.0390),32423,"{'main': [(128, 'elu'), (128, 'relu'), (16, 'elu'), (16, 'swish'), (64, 'elu'), (1, '')], 'skip': []}","[17, 16, 2, 0, 11, 18]"
9,0.9991365075111389,0.9387049078941345,0.9523993730545044,0.8966380953788757,16777216,125671,8206,6281,6.770558726507829e-06,tensor(0.0334),38071,"{'main': [(96, 'elu'), (32, 'elu'), (16, 'swish'), (96, 'swish'), (96, 'swish'), (128, 'relu'), (1, '')], 'skip': []}","[14, 5, 0, 12, 12, 16, 18]"
