,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,architecture,sequence
0,1.0,1.0,1.0,1.0,32768,679,0,0,0.0,0.00019379671721253544,8697,"{'main': [(16, 'elu'), (32, 'relu'), (40, 'elu'), (64, 'swish'), (32, 'swish'), (16, 'relu'), (32, 'relu'), (1, '')], 'skip': []}","[2, 4, 8, 12, 3, 1, 4, 15]"
1,1.0,1.0,1.0,1.0,32768,679,0,0,0.0,2.816599135258002e-06,8761,"{'main': [(40, 'relu'), (32, 'elu'), (48, 'swish'), (40, 'relu'), (32, 'elu'), (1, '')], 'skip': []}","[7, 5, 9, 7, 5, 15]"
2,1.0,1.0,1.0,1.0,32768,679,0,0,0.0,3.777749043365475e-06,9233,"{'main': [(48, 'elu'), (40, 'relu'), (32, 'swish'), (16, 'swish'), (40, 'swish'), (40, 'elu'), (1, '')], 'skip': []}","[11, 7, 3, 0, 6, 8, 15]"
3,1.0,1.0,1.0,1.0,32768,679,0,0,0.0,1.7163897609862033e-06,9441,"{'main': [(48, 'relu'), (32, 'elu'), (16, 'relu'), (32, 'elu'), (16, 'swish'), (64, 'relu'), (32, 'elu'), (1, '')], 'skip': []}","[10, 5, 1, 5, 0, 13, 5, 15]"
4,1.0,1.0,1.0,1.0,32768,679,0,0,0.0,4.065170287503861e-06,10009,"{'main': [(16, 'relu'), (16, 'relu'), (32, 'swish'), (32, 'elu'), (40, 'elu'), (64, 'swish'), (48, 'elu'), (1, '')], 'skip': []}","[1, 1, 3, 5, 8, 12, 11, 15]"
5,1.0,1.0,1.0,1.0,32768,679,0,0,0.0,2.8287813620408997e-06,10657,"{'main': [(40, 'swish'), (48, 'relu'), (48, 'swish'), (16, 'elu'), (40, 'elu'), (40, 'elu'), (16, 'relu'), (1, '')], 'skip': []}","[6, 10, 9, 2, 8, 8, 1, 15]"
6,1.0,1.0,1.0,1.0,32768,679,0,0,0.0,2.165211844840087e-05,11425,"{'main': [(64, 'swish'), (64, 'relu'), (48, 'swish'), (1, '')], 'skip': []}","[12, 13, 9, 15]"
7,1.0,1.0,1.0,1.0,32768,679,0,0,0.0,1.4733503803654457e-06,11529,"{'main': [(64, 'swish'), (40, 'relu'), (32, 'swish'), (48, 'elu'), (16, 'elu'), (64, 'relu'), (1, '')], 'skip': []}","[12, 7, 3, 11, 2, 13, 15]"
8,1.0,1.0,1.0,1.0,32768,679,0,0,0.0,5.004576451028697e-06,13009,"{'main': [(64, 'elu'), (40, 'elu'), (40, 'relu'), (16, 'swish'), (48, 'elu'), (32, 'swish'), (48, 'elu'), (1, '')], 'skip': []}","[14, 8, 7, 0, 11, 3, 11, 15]"
9,0.999969482421875,1.0,0.9985294342041016,0.9985294342041016,32768,679,0,1,8.042279411764706e-05,0.003054603934288025,14161,"{'main': [(32, 'relu'), (32, 'relu'), (16, 'swish'), (48, 'relu'), (48, 'relu'), (64, 'swish'), (64, 'swish'), (1, '')], 'skip': []}","[4, 4, 0, 10, 10, 12, 12, 15]"
