,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,sequence,architecture,reward
0,0.998014509677887,0.8529923558235168,0.8131993412971497,0.7132391333580017,16777216,82852,14279,19032,3.129970152200179e-05,tensor(0.0933),17399,"[7, 3, 3, 9, 8, 1, 18]","[(48, 'relu'), (32, 'swish'), (32, 'swish'), (64, 'swish'), (48, 'elu'), (16, 'relu')]",-0.44815659964458826
1,0.9989596605300903,0.9227641224861145,0.9000612497329712,0.8370049595832825,16777216,89629,7502,9952,1.109765124326519e-05,tensor(0.0516),20455,"[11, 13, 5, 7, 18]","[(64, 'elu'), (96, 'relu'), (32, 'elu'), (48, 'relu')]",-0.5919015676314551
2,0.9988340139389038,0.9125613570213318,0.888984739780426,0.8192051649093628,16777216,88638,8493,11069,1.3165265234824337e-05,tensor(0.0573),24823,"[7, 1, 13, 5, 9, 17, 18]","[(48, 'relu'), (16, 'relu'), (96, 'relu'), (32, 'elu'), (64, 'swish'), (128, 'elu')]",-0.7988356039769146
3,0.9940389394760132,0.014310570433735847,0.24562643468379974,0.013708086684346199,16777216,1390,95741,4269,0.011126770751286775,tensor(0.3116),6580,[18],[],0.06010683398858363
4,0.9982615113258362,0.8945650458335876,0.8211423754692078,0.7486838102340698,16777216,86890,10241,18926,1.9910377675921987e-05,tensor(0.0837),42295,"[1, 8, 15, 16, 9, 8, 18]","[(16, 'relu'), (48, 'elu'), (128, 'swish'), (128, 'relu'), (64, 'swish'), (48, 'elu')]",-1.6266416656070741
5,0.9965572953224182,0.6602423787117004,0.7214697003364563,0.5261344313621521,16777216,64130,33001,24758,8.447943053329263e-05,tensor(0.1521),8791,"[6, 18]","[(48, 'swish')]",-0.04205735360518936
6,0.9985590577125549,0.8920735716819763,0.8635439276695251,0.7818593382835388,16777216,86648,10483,13692,1.6852155678262294e-05,tensor(0.0700),14551,"[8, 10, 2, 5, 5, 18]","[(48, 'elu'), (64, 'relu'), (16, 'elu'), (32, 'elu'), (32, 'elu')]",-0.3127699513305775
7,0.9990469813346863,0.9363746047019958,0.9026498794555664,0.8504862785339355,16777216,90951,6180,9809,9.86676620149391e-06,tensor(0.0480),31447,"[5, 17, 9, 16, 2, 3, 18]","[(32, 'elu'), (128, 'elu'), (64, 'swish'), (128, 'relu'), (16, 'elu'), (32, 'swish')]",-1.1122441507139857
8,0.9988383650779724,0.903130829334259,0.8969346284866333,0.8182182908058167,16777216,87722,9409,10080,1.2402666435060519e-05,tensor(0.0577),26743,"[5, 6, 15, 10, 4, 1, 18]","[(32, 'elu'), (48, 'swish'), (128, 'swish'), (64, 'relu'), (32, 'relu'), (16, 'relu')]",-0.8897360395430209
9,0.999112069606781,0.9537531733512878,0.899023711681366,0.8614696264266968,16777216,92639,4492,10405,9.038862292940241e-06,tensor(0.0444),36087,"[3, 13, 16, 6, 10, 8, 18]","[(32, 'swish'), (96, 'relu'), (128, 'relu'), (48, 'swish'), (64, 'relu'), (48, 'elu')]",-1.3318656303127303
10,0.9989829659461975,0.9121907353401184,0.9121438264846802,0.838517963886261,16777216,88602,8529,8534,1.0965578441467662e-05,tensor(0.0509),31575,"[10, 16, 9, 6, 7, 18]","[(64, 'relu'), (128, 'relu'), (64, 'swish'), (48, 'swish'), (48, 'relu')]",-1.1183684852161528
11,0.9991098642349243,0.9469994306564331,0.9038410782814026,0.860321581363678,16777216,91983,5148,9786,9.146902518785485e-06,tensor(0.0445),24439,"[16, 4, 9, 10, 2, 5, 18]","[(128, 'relu'), (32, 'relu'), (64, 'swish'), (64, 'relu'), (16, 'elu'), (32, 'elu')]",-0.7803787963398591
12,0.9977057576179504,0.8303219079971313,0.7856029868125916,0.6769289970397949,16777216,80650,16481,22010,3.581341505683126e-05,tensor(0.1049),16343,"[4, 8, 8, 3, 2, 17, 18]","[(32, 'relu'), (48, 'elu'), (48, 'elu'), (32, 'swish'), (16, 'elu'), (128, 'elu')]",-0.3984677190166786
13,0.9987282752990723,0.9040780067443848,0.8796089291572571,0.8045258522033691,16777216,87814,9317,12019,1.383376109380284e-05,tensor(0.0625),13767,"[6, 6, 2, 1, 8, 2, 18]","[(48, 'swish'), (48, 'swish'), (16, 'elu'), (16, 'relu'), (48, 'elu'), (16, 'elu')]",-0.27548127917278037
