,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,architecture,sequence
0,1.0,1.0,1.0,1.0,32768,1847,0,0,0.0,5.219355898589129e-06,6761,"{'main': [(40, 'relu'), (16, 'relu'), (32, 'elu'), (40, 'relu'), (40, 'relu'), (1, '')], 'skip': []}","[7, 1, 5, 7, 7, 15]"
1,1.0,1.0,1.0,1.0,32768,1847,0,0,0.0,1.604938370292075e-05,8833,"{'main': [(48, 'relu'), (64, 'swish'), (32, 'elu'), (16, 'elu'), (1, '')], 'skip': []}","[10, 12, 5, 2, 15]"
2,1.0,1.0,1.0,1.0,32768,1847,0,0,0.0,1.3890719856135547e-05,10473,"{'main': [(64, 'elu'), (16, 'relu'), (40, 'relu'), (16, 'swish'), (16, 'elu'), (64, 'relu'), (40, 'swish'), (1, '')], 'skip': []}","[14, 1, 7, 0, 2, 13, 6, 15]"
3,1.0,1.0,1.0,1.0,32768,1847,0,0,0.0,1.111414167098701e-05,11081,"{'main': [(64, 'relu'), (40, 'swish'), (64, 'elu'), (16, 'elu'), (40, 'elu'), (1, '')], 'skip': []}","[13, 6, 14, 2, 8, 15]"
4,1.0,1.0,1.0,1.0,32768,1847,0,0,0.0,3.990254299424123e-06,12929,"{'main': [(64, 'relu'), (64, 'relu'), (16, 'swish'), (48, 'elu'), (32, 'elu'), (16, 'swish'), (40, 'elu'), (1, '')], 'skip': []}","[13, 13, 0, 11, 5, 0, 8, 15]"
5,1.0,1.0,1.0,1.0,32768,1847,0,0,0.0,2.613411879792693e-06,12961,"{'main': [(48, 'swish'), (64, 'relu'), (40, 'elu'), (32, 'elu'), (40, 'swish'), (16, 'relu'), (48, 'swish'), (1, '')], 'skip': []}","[9, 13, 8, 5, 6, 1, 9, 15]"
6,1.0,1.0,1.0,1.0,32768,1847,0,0,0.0,7.44525141271879e-06,14385,"{'main': [(48, 'swish'), (16, 'relu'), (48, 'elu'), (48, 'elu'), (64, 'swish'), (64, 'relu'), (1, '')], 'skip': []}","[9, 1, 11, 11, 12, 13, 15]"
7,1.0,1.0,1.0,1.0,32768,1847,0,0,0.0,6.832483450125437e-06,14609,"{'main': [(40, 'relu'), (32, 'elu'), (64, 'relu'), (64, 'elu'), (32, 'elu'), (48, 'relu'), (16, 'swish'), (1, '')], 'skip': []}","[7, 5, 13, 14, 5, 10, 0, 15]"
8,1.0,1.0,1.0,1.0,32768,1847,0,0,0.0,3.979510438512079e-06,14937,"{'main': [(40, 'relu'), (40, 'relu'), (32, 'swish'), (64, 'elu'), (48, 'elu'), (64, 'swish'), (16, 'swish'), (1, '')], 'skip': []}","[7, 7, 3, 14, 11, 12, 0, 15]"
9,1.0,1.0,1.0,1.0,32768,1847,0,0,0.0,2.6472027911950136e-06,17889,"{'main': [(64, 'relu'), (32, 'elu'), (40, 'relu'), (48, 'elu'), (64, 'relu'), (40, 'elu'), (64, 'swish'), (1, '')], 'skip': []}","[13, 5, 7, 11, 13, 8, 12, 15]"
