,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,architecture,sequence
0,0.9995967745780945,0.9607048630714417,0.9583039283752441,0.9221581816673279,16777216,80142,3278,3487,4.99662460580413e-06,tensor(0.0250),39431,"[(128, 'swish'), (96, 'relu'), (32, 'elu'), (32, 'relu'), (128, 'relu'), (48, 'elu')]","[15, 13, 5, 4, 16, 8, 18]"
1,0.9996703863143921,0.9722129106521606,0.9619042873382568,0.9361667633056641,16777216,81102,2318,3212,4.0305772021515275e-06,tensor(0.0211),86887,"[(128, 'elu'), (128, 'elu'), (96, 'swish'), (128, 'relu'), (128, 'swish'), (128, 'elu')]","[17, 17, 12, 16, 15, 17, 18]"
2,0.9995943307876587,0.9663989543914795,0.9526944160461426,0.9221486449241638,16777216,80617,2803,4003,4.962025458628055e-06,tensor(0.0249),35623,"[(64, 'elu'), (96, 'swish'), (64, 'swish'), (96, 'relu'), (32, 'swish'), (128, 'elu')]","[11, 12, 9, 13, 3, 17, 18]"
3,0.9995285868644714,0.941884458065033,0.9625028967857361,0.9085463881492615,16777216,78572,4848,3061,5.851129972984517e-06,tensor(0.0294),42743,"[(32, 'elu'), (96, 'elu'), (128, 'swish'), (128, 'relu'), (16, 'elu'), (32, 'swish')]","[5, 14, 15, 16, 2, 3, 18]"
4,0.9993812441825867,0.9493646621704102,0.9278642535209656,0.8841108679771423,16777216,79196,4224,6157,7.5476287565503555e-06,tensor(0.0372),22135,"[(64, 'relu'), (64, 'relu'), (64, 'relu'), (32, 'relu'), (16, 'relu'), (96, 'swish')]","[10, 10, 10, 4, 1, 12, 18]"
5,0.9994490742683411,0.9503836035728455,0.9395152926445007,0.8955876231193542,16777216,79281,4139,5104,6.769480121822576e-06,tensor(0.0334),42999,"[(48, 'relu'), (128, 'swish'), (48, 'relu'), (128, 'relu'), (96, 'elu'), (32, 'relu')]","[7, 15, 7, 16, 14, 4, 18]"
6,0.9995932579040527,0.94729083776474,0.9702025651931763,0.9205097556114197,16777216,79023,4397,2427,5.0432793549749696e-06,tensor(0.0248),35575,"[(128, 'swish'), (32, 'swish'), (64, 'swish'), (128, 'elu'), (48, 'swish'), (48, 'relu')]","[15, 3, 9, 17, 6, 7, 18]"
7,0.9990246891975403,0.930520236492157,0.8801805377006531,0.825901448726654,16777216,77624,5796,10567,1.2834161873519715e-05,tensor(0.0575),22855,"[(64, 'relu'), (16, 'relu'), (48, 'relu'), (64, 'elu'), (64, 'swish'), (64, 'elu')]","[10, 1, 7, 11, 9, 11, 18]"
8,0.9992997050285339,0.928997814655304,0.9300793409347534,0.8683526515960693,16777216,77497,5923,5826,8.998835127903244e-06,tensor(0.0414),22247,"[(128, 'relu'), (32, 'swish'), (16, 'elu'), (16, 'relu'), (32, 'elu'), (128, 'relu')]","[16, 3, 2, 1, 5, 16, 18]"
9,0.9991026520729065,0.8897386789321899,0.9268597364425659,0.831367552280426,16777216,74222,9198,5857,1.2195927946324928e-05,tensor(0.0525),22775,"[(32, 'relu'), (128, 'relu'), (16, 'swish'), (128, 'swish'), (32, 'elu'), (64, 'swish')]","[4, 16, 0, 15, 5, 9, 18]"
