,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,sequence,architecture,reward
0,0.9948131442070007,0.025449533015489578,0.2705492675304413,0.023815399035811424,16777216,2123,81297,5724,0.012484797252417806,tensor(0.3155),6580,[18],[],0.06088103871957118
1,0.997816264629364,0.8038000464439392,0.7678732872009277,0.6466679573059082,16777216,67053,16367,20270,5.42115024973369e-05,tensor(0.1169),24039,"[1, 9, 14, 4, 9, 11, 18]","[(16, 'relu'), (64, 'swish'), (96, 'elu'), (32, 'relu'), (64, 'swish'), (64, 'elu')]",-0.7627338987151746
2,0.9971779584884644,0.6866938471794128,0.7297882437705994,0.5474911332130432,16777216,57284,26136,21210,0.00010578342687002959,tensor(0.1440),11559,"[0, 2, 6, 2, 6, 4, 18]","[(16, 'swish'), (16, 'elu'), (48, 'swish'), (16, 'elu'), (48, 'swish'), (32, 'relu')]",-0.17249109127243709
3,0.9985438585281372,0.8959362506866455,0.825954794883728,0.7536528706550598,16777216,74739,8681,15749,2.1386115461362254e-05,tensor(0.0830),18087,"[11, 0, 4, 14, 2, 17, 18]","[(64, 'elu'), (16, 'swish'), (32, 'relu'), (96, 'elu'), (16, 'elu'), (128, 'elu')]",-0.48020146603035907
4,0.9987881183624268,0.9016782641410828,0.8611301779747009,0.7872108817100525,16777216,75218,8202,12130,1.7722932937093875e-05,tensor(0.0694),22455,"[15, 2, 0, 1, 11, 13, 18]","[(128, 'swish'), (16, 'elu'), (16, 'swish'), (16, 'relu'), (64, 'elu'), (96, 'relu')]",-0.6867655959503425
5,0.9990123510360718,0.8931670784950256,0.9067984223365784,0.8180680274963379,16777216,74508,8912,7658,1.3308047423949728e-05,tensor(0.0577),35575,"[15, 3, 9, 17, 6, 7, 18]","[(128, 'swish'), (32, 'swish'), (64, 'swish'), (128, 'elu'), (48, 'swish'), (48, 'relu')]",-1.3077240724287262
6,0.9986356496810913,0.8835890889167786,0.8483219742774963,0.7630410194396973,16777216,73709,9711,13179,2.156001606776451e-05,tensor(0.0788),19879,"[11, 17, 0, 18]","[(64, 'elu'), (128, 'elu'), (16, 'swish')]",-0.5649541424689015
7,0.9976948499679565,0.775521457195282,0.7643250226974487,0.6258609890937805,16777216,64694,18726,19948,6.9032413234539e-05,tensor(0.1223),19863,"[1, 5, 6, 9, 11, 8, 18]","[(16, 'relu'), (32, 'elu'), (48, 'swish'), (64, 'swish'), (64, 'elu'), (48, 'elu')]",-0.5651374022928265
8,0.9987635016441345,0.9240949153900146,0.8424825668334961,0.7879549860954285,16777216,77088,6332,14413,1.7971572158567454e-05,tensor(0.0709),20599,"[4, 10, 9, 7, 11, 18]","[(32, 'relu'), (64, 'relu'), (64, 'swish'), (48, 'relu'), (64, 'elu')]",-0.598915585520299
9,0.9979695677757263,0.7967633605003357,0.7952666282653809,0.6611493229866028,16777216,66466,16954,17111,3.915912234617165e-05,tensor(0.1119),8119,"[1, 1, 5, 18]","[(16, 'relu'), (16, 'relu'), (32, 'elu')]",-0.008828405805070029
10,0.9990929961204529,0.9074322581291199,0.9099082946777344,0.8326238989830017,16777216,75698,7722,7495,1.188306462623711e-05,tensor(0.0534),42999,"[7, 15, 7, 16, 14, 4, 18]","[(48, 'relu'), (128, 'swish'), (48, 'relu'), (128, 'relu'), (96, 'elu'), (32, 'relu')]",-1.6591419359376882
11,0.9988535046577454,0.879896879196167,0.8884491324424744,0.7923593521118164,16777216,73401,10019,9216,1.5991997845371645e-05,tensor(0.0666),20407,"[12, 8, 4, 8, 0, 8, 18]","[(96, 'swish'), (48, 'elu'), (32, 'relu'), (48, 'elu'), (16, 'swish'), (48, 'elu')]",-0.5897351038361707
12,0.9986479878425598,0.8653680086135864,0.8630815148353577,0.7609094381332397,16777216,72189,11231,11452,2.5434783354868623e-05,tensor(0.0772),30919,"[17, 1, 6, 11, 17, 5, 18]","[(128, 'elu'), (16, 'relu'), (48, 'swish'), (64, 'elu'), (128, 'elu'), (32, 'elu')]",-1.087644327862189
13,0.9989368915557861,0.9016422629356384,0.8864884376525879,0.808320164680481,16777216,75215,8205,9631,1.3550297799004385e-05,tensor(0.0627),22855,"[10, 1, 7, 11, 9, 11, 18]","[(64, 'relu'), (16, 'relu'), (48, 'relu'), (64, 'elu'), (64, 'swish'), (64, 'elu')]",-0.7055553199872279
14,0.9992285370826721,0.9423399567604065,0.9062402844429016,0.8586283326148987,16777216,78610,4810,8133,9.373664475502173e-06,tensor(0.0466),42743,"[5, 14, 15, 16, 2, 3, 18]","[(32, 'elu'), (96, 'elu'), (128, 'swish'), (128, 'relu'), (16, 'elu'), (32, 'swish')]",-1.6468857567481123
15,0.998485803604126,0.8342124223709106,0.8573998212814331,0.7325725555419922,16777216,69590,13830,11574,2.3370516208390396e-05,tensor(0.0866),20167,"[2, 6, 10, 12, 0, 10, 18]","[(16, 'elu'), (48, 'swish'), (64, 'relu'), (96, 'swish'), (16, 'swish'), (64, 'relu')]",-0.5787397065516432
16,0.997602105140686,0.7601414322853088,0.75821453332901,0.6118331551551819,16777216,63411,20009,20221,6.120239193820513e-05,tensor(0.1336),7847,"[1, 3, 18]","[(16, 'relu'), (32, 'swish')]",0.0036823096764561393
17,0.9992579817771912,0.9420762658119202,0.9116408824920654,0.8632534146308899,16777216,78588,4832,7617,9.050489370907333e-06,tensor(0.0442),35623,"[11, 12, 9, 13, 3, 17, 18]","[(64, 'elu'), (96, 'swish'), (64, 'swish'), (96, 'relu'), (32, 'swish'), (128, 'elu')]",-1.3097510613552363
18,0.9991322159767151,0.8988372087478638,0.9245385527610779,0.8374022841453552,16777216,74981,8439,6120,1.1405902523167222e-05,tensor(0.0520),22135,"[10, 10, 10, 4, 1, 12, 18]","[(64, 'relu'), (64, 'relu'), (64, 'relu'), (32, 'relu'), (16, 'relu'), (96, 'swish')]",-0.6712707005518583
19,0.9993866086006165,0.943610668182373,0.9337271451950073,0.8843798637390137,16777216,78716,4704,5587,7.72815813181202e-06,tensor(0.0369),39431,"[15, 13, 5, 4, 16, 8, 18]","[(128, 'swish'), (96, 'relu'), (32, 'elu'), (32, 'relu'), (128, 'relu'), (48, 'elu')]",-1.4899169281637412
20,0.9988798499107361,0.9069048166275024,0.8727864027023315,0.8010206818580627,16777216,75654,7766,11027,1.4106931149833449e-05,tensor(0.0654),22775,"[4, 16, 0, 15, 5, 9, 18]","[(32, 'relu'), (128, 'relu'), (16, 'swish'), (128, 'swish'), (32, 'elu'), (64, 'swish')]",-0.701824662186229
21,0.996423065662384,0.5162790417671204,0.6865943074226379,0.4178154766559601,16777216,43068,40352,19659,0.00019087707531577813,tensor(0.1874),7287,"[2, 18]","[(16, 'elu')]",0.029017166320496827
22,0.9982748031616211,0.8561855554580688,0.8082267642021179,0.7116183638572693,16777216,71423,11997,16947,3.203541509465701e-05,tensor(0.0969),19879,"[0, 0, 1, 14, 10, 11, 18]","[(16, 'swish'), (16, 'swish'), (16, 'relu'), (96, 'elu'), (64, 'relu'), (64, 'elu')]",-0.5653149889883717
23,0.9993798136711121,0.9668904542922974,0.9134438037872314,0.8857384324073792,16777216,80658,2762,7643,7.331832085646071e-06,tensor(0.0366),86887,"[17, 17, 12, 16, 15, 17, 18]","[(128, 'elu'), (128, 'elu'), (96, 'swish'), (128, 'relu'), (128, 'swish'), (128, 'elu')]",-3.7367870344894865
24,0.9987353086471558,0.8629944920539856,0.8803008198738098,0.7723610401153564,16777216,71991,11429,9789,2.282007032551563e-05,tensor(0.0729),26727,"[12, 2, 14, 14, 0, 14, 18]","[(96, 'swish'), (16, 'elu'), (96, 'elu'), (96, 'elu'), (16, 'swish'), (96, 'elu')]",-0.8890815560846278
25,0.9980719685554504,0.7998441457748413,0.810010552406311,0.673493504524231,16777216,66723,16697,15650,4.51410774173065e-05,tensor(0.1067),21687,"[1, 5, 5, 17, 6, 7, 18]","[(16, 'relu'), (32, 'elu'), (32, 'elu'), (128, 'elu'), (48, 'swish'), (48, 'relu')]",-0.6511198310752488
26,0.9982584118843079,0.8274874091148376,0.8231751918792725,0.7025995254516602,16777216,69029,14391,14828,3.0428780895100835e-05,tensor(0.0976),18311,"[1, 4, 3, 17, 5, 3, 18]","[(16, 'relu'), (32, 'relu'), (32, 'swish'), (128, 'elu'), (32, 'elu'), (32, 'swish')]",-0.4910924711231255
