,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,architecture,sequence
0,1.0,1.0,1.0,1.0,32768,1889,0,0,0.0,1.3079102245683316e-05,8353,"{'main': [(64, 'relu'), (16, 'elu'), (48, 'elu'), (48, 'relu'), (1, '')], 'skip': []}","[13, 2, 11, 10, 15]"
1,1.0,1.0,1.0,1.0,32768,1889,0,0,0.0,6.715921244904166e-06,8785,"{'main': [(48, 'relu'), (16, 'relu'), (16, 'swish'), (40, 'swish'), (32, 'elu'), (40, 'swish'), (32, 'elu'), (1, '')], 'skip': []}","[10, 1, 0, 6, 5, 6, 5, 15]"
2,1.0,1.0,1.0,1.0,32768,1889,0,0,0.0,1.72398031281773e-05,12873,"{'main': [(64, 'elu'), (64, 'relu'), (40, 'elu'), (48, 'relu'), (1, '')], 'skip': []}","[14, 13, 8, 10, 15]"
3,0.999237060546875,0.9867655038833618,1.0,0.9867655038833618,32768,1864,25,0,5.3765219692959237e-05,0.0011673325207084417,17881,"{'main': [(64, 'swish'), (32, 'relu'), (32, 'swish'), (40, 'elu'), (48, 'swish'), (64, 'relu'), (64, 'relu'), (1, '')], 'skip': []}","[12, 4, 3, 8, 9, 13, 13, 15]"
4,1.0,1.0,1.0,1.0,32768,1889,0,0,0.0,3.202113248335081e-06,17977,"{'main': [(64, 'elu'), (64, 'relu'), (32, 'elu'), (40, 'swish'), (48, 'elu'), (48, 'relu'), (40, 'relu'), (1, '')], 'skip': []}","[14, 13, 5, 6, 11, 10, 7, 15]"
5,1.0,1.0,1.0,1.0,32768,1889,0,0,0.0,5.025230166211259e-06,23937,"{'main': [(64, 'swish'), (64, 'relu'), (32, 'swish'), (64, 'relu'), (64, 'swish'), (64, 'elu'), (48, 'relu'), (1, '')], 'skip': []}","[12, 13, 3, 13, 12, 14, 10, 15]"
6,1.0,1.0,1.0,1.0,32768,1889,0,0,0.0,9.42025326367002e-06,13225,"{'main': [(48, 'swish'), (64, 'relu'), (16, 'swish'), (16, 'relu'), (64, 'relu'), (40, 'elu'), (48, 'swish'), (1, '')], 'skip': []}","[9, 13, 0, 1, 13, 8, 9, 15]"
7,1.0,1.0,1.0,1.0,32768,1889,0,0,0.0,4.315834758017445e-06,14793,"{'main': [(64, 'elu'), (32, 'relu'), (64, 'relu'), (16, 'relu'), (48, 'elu'), (40, 'relu'), (64, 'relu'), (1, '')], 'skip': []}","[14, 4, 13, 1, 11, 7, 13, 15]"
8,1.0,1.0,1.0,1.0,32768,1889,0,0,0.0,2.3938855520100333e-06,10849,"{'main': [(48, 'relu'), (16, 'elu'), (40, 'elu'), (40, 'swish'), (16, 'swish'), (48, 'swish'), (64, 'swish'), (1, '')], 'skip': []}","[10, 2, 8, 6, 0, 9, 12, 15]"
9,1.0,1.0,1.0,1.0,32768,1889,0,0,0.0,2.4811153707560152e-05,17729,"{'main': [(32, 'elu'), (64, 'relu'), (64, 'swish'), (40, 'relu'), (40, 'swish'), (48, 'relu'), (64, 'elu'), (1, '')], 'skip': []}","[5, 13, 12, 7, 6, 10, 14, 15]"
