,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,sequence,architecture,reward
0,0.980560302734375,0.9203166365623474,0.7820627689361572,0.7324653267860413,32768,1744,151,486,0.002523637071535904,0.04346740245819092,12689,"[11, 11, 6, 11, 6, 1, 7, 15]","{'main': [(48, 'elu'), (48, 'elu'), (40, 'swish'), (48, 'elu'), (40, 'swish'), (16, 'relu'), (40, 'relu'), (1, '')], 'skip': []}",-0.24261000170196795
1,0.983978271484375,0.9562005400657654,0.8039041757583618,0.7753530144691467,32768,1812,83,442,0.0014244008160221758,0.03979562595486641,11825,"[0, 9, 4, 12, 3, 13, 3, 15]","{'main': [(16, 'swish'), (48, 'swish'), (32, 'relu'), (64, 'swish'), (32, 'swish'), (64, 'relu'), (32, 'swish'), (1, '')], 'skip': []}",-0.19828487893463922
2,0.940765380859375,0.01477572601288557,0.27450981736183167,0.01422041654586792,32768,28,1867,74,0.06982727540224533,0.2289014458656311,64,[15],"{'main': [(1, '')], 'skip': []}",0.31534139525263294
3,0.99822998046875,0.990501344203949,0.9791340827941895,0.9700258374214172,32768,1877,18,40,0.00012676254192800702,0.006343262270092964,13489,"[8, 10, 11, 10, 3, 4, 11, 15]","{'main': [(40, 'elu'), (48, 'relu'), (48, 'elu'), (48, 'relu'), (32, 'swish'), (32, 'relu'), (48, 'elu'), (1, '')], 'skip': []}",-0.26281731842808254
4,0.99981689453125,1.0,0.9968437552452087,0.9968437552452087,32768,1895,0,6,1.643871646501841e-05,0.0011869622394442558,9873,"[7, 1, 14, 0, 5, 9, 11, 15]","{'main': [(40, 'relu'), (16, 'relu'), (64, 'elu'), (16, 'swish'), (32, 'elu'), (48, 'swish'), (48, 'elu'), (1, '')], 'skip': []}",-0.09002638940416971
5,0.962005615234375,0.5303429961204529,0.7389705777168274,0.4466666579246521,32768,1005,890,355,0.0038021444663782398,0.09306822717189789,1041,"[0, 15]","{'main': [(16, 'swish'), (1, '')], 'skip': []}",0.29032435014276003
6,0.977691650390625,0.7799472212791443,0.8247767686843872,0.6690810322761536,32768,1478,417,314,0.0027360532942512015,0.044308535754680634,9273,"[14, 6, 1, 0, 3, 0, 3, 15]","{'main': [(64, 'elu'), (40, 'swish'), (16, 'relu'), (16, 'swish'), (32, 'swish'), (16, 'swish'), (32, 'swish'), (1, '')], 'skip': []}",-0.08374388769942753
7,0.987762451171875,0.9303430318832397,0.8676180839538574,0.8146950006484985,32768,1763,132,269,0.0010740026739061558,0.030102213844656944,4961,"[6, 3, 1, 1, 0, 15]","{'main': [(40, 'swish'), (32, 'swish'), (16, 'relu'), (16, 'relu'), (16, 'swish'), (1, '')], 'skip': []}",0.1304839132238612
8,0.9781494140625,0.8765171766281128,0.7750816345214844,0.6987800002098083,32768,1661,234,482,0.0028035743637319513,0.0492609441280365,8737,"[0, 5, 14, 2, 10, 14, 15]","{'main': [(16, 'swish'), (32, 'elu'), (64, 'elu'), (16, 'elu'), (48, 'relu'), (64, 'elu'), (1, '')], 'skip': []}",-0.05790853773902453
9,0.97564697265625,0.8686015605926514,0.7498860955238342,0.6734861135482788,32768,1646,249,549,0.0017939435692777422,0.05423896759748459,2961,"[2, 5, 2, 9, 15]","{'main': [(16, 'elu'), (32, 'elu'), (16, 'elu'), (48, 'swish'), (1, '')], 'skip': []}",0.2130609208594601
10,0.98858642578125,0.9530342817306519,0.863701581954956,0.8284403681755066,32768,1806,89,285,0.0014668618428773145,0.02690064162015915,11369,"[4, 8, 0, 13, 7, 8, 9, 15]","{'main': [(32, 'relu'), (40, 'elu'), (16, 'swish'), (64, 'relu'), (40, 'relu'), (40, 'elu'), (48, 'swish'), (1, '')], 'skip': []}",-0.1720868377952852
11,0.9935302734375,0.9672822952270508,0.9243570566177368,0.8963325023651123,32768,1833,62,150,0.00047468330745372605,0.017237583175301552,9953,"[5, 6, 8, 4, 7, 8, 2, 15]","{'main': [(32, 'elu'), (40, 'swish'), (40, 'elu'), (32, 'relu'), (40, 'relu'), (40, 'elu'), (16, 'elu'), (1, '')], 'skip': []}",-0.10010070994396866
12,0.97674560546875,0.897097647190094,0.7498897314071655,0.6904955506324768,32768,1700,195,567,0.0031227249727360444,0.05187293887138367,6385,"[2, 0, 3, 10, 0, 3, 10, 15]","{'main': [(16, 'elu'), (16, 'swish'), (32, 'swish'), (48, 'relu'), (16, 'swish'), (32, 'swish'), (48, 'relu'), (1, '')], 'skip': []}",0.05204601738106478
13,0.980316162109375,0.8902374505996704,0.7942560911178589,0.7234134078025818,32768,1687,208,437,0.002578324146952283,0.046514514833688736,13857,"[9, 12, 5, 11, 5, 5, 7, 15]","{'main': [(48, 'swish'), (64, 'swish'), (32, 'elu'), (48, 'elu'), (32, 'elu'), (32, 'elu'), (40, 'relu'), (1, '')], 'skip': []}",-0.2981545542392827
14,0.99664306640625,0.9804749488830566,0.9621957540512085,0.9441056847572327,32768,1858,37,73,0.0002401259515282524,0.006928760092705488,11369,"[7, 13, 4, 5, 4, 8, 2, 15]","{'main': [(40, 'relu'), (64, 'relu'), (32, 'relu'), (32, 'elu'), (32, 'relu'), (40, 'elu'), (16, 'elu'), (1, '')], 'skip': []}",-0.1640301971702852
15,0.98974609375,0.9335092306137085,0.8938857913017273,0.840380072593689,32768,1769,126,210,0.0007493319531865592,0.027108084410429,12825,"[3, 8, 14, 10, 5, 3, 5, 15]","{'main': [(32, 'swish'), (40, 'elu'), (64, 'elu'), (48, 'relu'), (32, 'elu'), (32, 'swish'), (32, 'elu'), (1, '')], 'skip': []}",-0.2398632997446262
16,0.985321044921875,0.8934037089347839,0.8585192561149597,0.7787488698959351,32768,1693,202,279,0.0010943278457775612,0.033288583159446716,6889,"[11, 8, 3, 1, 15]","{'main': [(48, 'elu'), (40, 'elu'), (32, 'swish'), (16, 'relu'), (1, '')], 'skip': []}",0.03675895032408135
17,0.9635009765625,0.5577836632728577,0.7469964623451233,0.4691522419452667,32768,1057,838,358,0.003683850471297911,0.0868595615029335,2081,"[5, 15]","{'main': [(32, 'elu'), (1, '')], 'skip': []}",0.2425796186722486
18,0.991180419921875,0.9667546153068542,0.8901846408843994,0.8637435436248779,32768,1832,63,226,0.0009707145084758366,0.024022474884986877,10225,"[8, 9, 8, 2, 7, 3, 4, 15]","{'main': [(40, 'elu'), (48, 'swish'), (40, 'elu'), (16, 'elu'), (40, 'relu'), (32, 'swish'), (32, 'relu'), (1, '')], 'skip': []}",-0.1153287415761601
19,0.9991455078125,0.9883905053138733,0.996806800365448,0.9852709174156189,32768,1873,22,6,6.40596893733123e-05,0.0033104659523814917,6817,"[10, 0, 0, 14, 2, 2, 2, 15]","{'main': [(48, 'relu'), (16, 'swish'), (16, 'swish'), (64, 'elu'), (16, 'elu'), (16, 'elu'), (16, 'elu'), (1, '')], 'skip': []}",0.053992342716150415
20,0.994903564453125,0.978364109992981,0.9363636374473572,0.9173676371574402,32768,1854,41,126,0.00044752022200900826,0.012600586749613285,15449,"[4, 12, 13, 8, 13, 2, 9, 15]","{'main': [(32, 'relu'), (64, 'swish'), (64, 'relu'), (40, 'elu'), (64, 'relu'), (16, 'elu'), (48, 'swish'), (1, '')], 'skip': []}",-0.35894237087190695
21,0.97723388671875,0.8664907813072205,0.7690866589546204,0.6876046657562256,32768,1642,253,493,0.0020884231352690736,0.045226894319057465,9681,"[3, 14, 9, 9, 15]","{'main': [(32, 'swish'), (64, 'elu'), (48, 'swish'), (48, 'swish'), (1, '')], 'skip': []}",-0.10351891854615221
22,1.0,1.0,1.0,1.0,32768,1895,0,0,0.0,3.265690611442551e-05,21177,"[12, 13, 13, 8, 9, 14, 2, 15]","{'main': [(64, 'swish'), (64, 'relu'), (64, 'relu'), (40, 'elu'), (48, 'swish'), (64, 'elu'), (16, 'elu'), (1, '')], 'skip': []}",-0.6250452156621372
23,0.98699951171875,0.9361477494239807,0.853294849395752,0.8063636422157288,32768,1774,121,305,0.0011945136120597862,0.0297189150005579,18537,"[14, 8, 5, 14, 14, 4, 12, 15]","{'main': [(64, 'elu'), (40, 'elu'), (32, 'elu'), (64, 'elu'), (64, 'elu'), (32, 'relu'), (64, 'swish'), (1, '')], 'skip': []}",-0.5130516222237717
24,0.984130859375,0.8596305847167969,0.865108847618103,0.7580270171165466,32768,1629,266,254,0.001164399748408549,0.04175665229558945,1313,"[1, 2, 15]","{'main': [(16, 'relu'), (16, 'elu'), (1, '')], 'skip': []}",0.2995714161668186
25,0.986328125,0.9044854640960693,0.8652195930480957,0.7927844524383545,32768,1714,181,267,0.0009273745369932566,0.03730400279164314,4673,"[11, 4, 15]","{'main': [(48, 'elu'), (32, 'relu'), (1, '')], 'skip': []}",0.14268530505776245
26,0.98748779296875,0.920844316482544,0.8703241944313049,0.8097447752952576,32768,1745,150,260,0.0009015842649313392,0.030585026368498802,18057,"[8, 6, 14, 14, 11, 9, 5, 15]","{'main': [(40, 'elu'), (40, 'swish'), (64, 'elu'), (64, 'elu'), (48, 'elu'), (48, 'swish'), (32, 'elu'), (1, '')], 'skip': []}",-0.48983714429747793
