,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size
0,0.962493896484375,0.0,0.0,0.0,32768.0,0.0,1229.0,0.0,100000.0,0.5502172708511353,5049.0
1,0.962493896484375,0.0,0.0,0.0,32768.0,0.0,1229.0,0.0,100000.0,0.31088876724243164,5049.0
2,0.962493896484375,0.0,0.0,0.0,32768.0,0.0,1229.0,0.0,100000.0,0.17199712991714478,5049.0
3,0.962493896484375,0.0,0.0,0.0,32768.0,0.0,1229.0,0.0,100000.0,0.156259223818779,5049.0
4,0.963134765625,0.017900731414556503,0.95652174949646,0.017886178568005562,32768.0,22.0,1207.0,1.0,0.09717451555700994,0.12317147105932236,5049.0
5,0.972869873046875,0.3604556620121002,0.8113552927970886,0.33258259296417236,32768.0,443.0,786.0,103.0,0.014922289006592811,0.09357821941375732,5049.0
6,0.975677490234375,0.5248169302940369,0.751748263835907,0.4472954273223877,32768.0,645.0,584.0,213.0,0.010092125653875551,0.07123469561338425,5049.0
7,0.98028564453125,0.6615134477615356,0.7794822454452515,0.5572310090065002,32768.0,813.0,416.0,230.0,0.005079270502836922,0.05353764444589615,5049.0
8,0.984893798828125,0.7599674463272095,0.8236331343650818,0.6536039113998413,32768.0,934.0,295.0,200.0,0.00259698864647417,0.04118546098470688,5049.0
9,0.9881591796875,0.8161106705665588,0.8609442114830017,0.7210639715194702,32768.0,1003.0,226.0,162.0,0.0018547788468589906,0.032790396362543106,5049.0
10,0.990631103515625,0.8592351675033569,0.8873949646949768,0.7747615575790405,32768.0,1056.0,173.0,134.0,0.0013133457207130208,0.026631105691194534,5049.0
11,0.99249267578125,0.8925955891609192,0.9058629274368286,0.8168280124664307,32768.0,1097.0,132.0,114.0,0.0010096987986110504,0.022038407623767853,5049.0
12,0.99395751953125,0.9202603697776794,0.9187652468681335,0.8510158061981201,32768.0,1131.0,98.0,100.0,0.0007557355530673231,0.01851688325405121,5049.0
13,0.995086669921875,0.9414157867431641,0.9285714030265808,0.8778452277183533,32768.0,1157.0,72.0,89.0,0.0006113185056297319,0.015683379024267197,5049.0
14,0.99591064453125,0.9511798024177551,0.9404666423797607,0.8971604108810425,32768.0,1169.0,60.0,74.0,0.0004986784823326332,0.013389714062213898,5049.0
15,0.99658203125,0.9617575407028198,0.947874903678894,0.9134466648101807,32768.0,1182.0,47.0,65.0,0.0004375763223110567,0.011552511714398861,5049.0
16,0.997222900390625,0.9698942303657532,0.9566613435745239,0.9290724992752075,32768.0,1192.0,37.0,54.0,0.0003621331956320437,0.009935264475643635,5049.0
17,0.99755859375,0.9747762680053711,0.9607056975364685,0.9374021887779236,32768.0,1198.0,31.0,49.0,0.0003272041263556539,0.008544555865228176,5049.0
18,0.998016357421875,0.9788445830345154,0.9685990214347839,0.948738157749176,32768.0,1203.0,26.0,39.0,0.0002902168262559797,0.0073284972459077835,5049.0
19,0.998321533203125,0.9829129576683044,0.9726247787475586,0.9564529061317444,32768.0,1208.0,21.0,34.0,0.0002585991967796502,0.0062470948323607445,5049.0
20,0.998687744140625,0.9894223213195801,0.9759229421615601,0.9658458828926086,32768.0,1216.0,13.0,30.0,0.0002200159917757981,0.005313824396580458,5049.0
21,0.99908447265625,0.9943042993545532,0.9815260767936707,0.9760383367538452,32768.0,1222.0,7.0,23.0,0.00016030098833086617,0.004476448521018028,5049.0
22,0.999237060546875,0.9959316253662109,0.9839228391647339,0.9799839854240417,32768.0,1224.0,5.0,20.0,0.00014149487924462154,0.0037815591786056757,5049.0
23,0.999420166015625,0.9983726739883423,0.9863343834877014,0.9847512245178223,32768.0,1227.0,2.0,17.0,0.00010369903690685184,0.0031837860587984324,5049.0
24,0.99957275390625,0.9983726739883423,0.990314781665802,0.9887187480926514,32768.0,1227.0,2.0,12.0,8.83281420027569e-05,0.0027067167684435844,5049.0
25,0.999725341796875,0.9991863369941711,0.9935275316238403,0.9927243590354919,32768.0,1228.0,1.0,8.0,6.322592943324881e-05,0.002302216598764062,5049.0
26,0.99981689453125,0.9991863369941711,0.9959448575973511,0.9951377511024475,32768.0,1228.0,1.0,5.0,5.386777257768302e-05,0.0019581245724111795,5049.0
27,0.999847412109375,1.0,0.9959481358528137,0.9959481358528137,32768.0,1229.0,0.0,5.0,5.06482982171799e-05,0.0016669232863932848,5049.0
28,0.99993896484375,1.0,0.9983752965927124,0.9983752965927124,32768.0,1229.0,0.0,2.0,4.125203086921202e-05,0.0014200356090441346,5049.0
29,0.999969482421875,1.0,0.9991869926452637,0.9991869926452637,32768.0,1229.0,0.0,1.0,1.2703252032520325e-05,0.0012175074080005288,5049.0
30,0.999969482421875,1.0,0.9991869926452637,0.9991869926452637,32768.0,1229.0,0.0,1.0,1.2703252032520325e-05,0.0010509500280022621,5049.0
31,0.999969482421875,1.0,0.9991869926452637,0.9991869926452637,32768.0,1229.0,0.0,1.0,1.2703252032520325e-05,0.0009111659601330757,5049.0
32,1.0,1.0,1.0,1.0,32768.0,1229.0,0.0,0.0,0.0,0.0007949348073452711,5049.0
