,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size
0,0.9950277805328369,0.0,0.0,0.0,16777216,0,83420,0,100000.0,tensor(0.3175),35575
1,0.9950277805328369,0.0,0.0,0.0,16777216,0,83420,0,100000.0,tensor(0.2820),35575
2,0.9950283169746399,0.00020378806220833212,0.6800000071525574,0.00020376851898618042,16777216,17,83403,8,0.5082124043631342,tensor(0.2733),35575
3,0.9950937628746033,0.11404938995838165,0.5308855772018433,0.10360787063837051,16777216,9514,73906,8407,0.0027526343845003273,tensor(0.2622),35575
4,0.9953919053077698,0.18382881581783295,0.6243638396263123,0.1655225306749344,16777216,15335,68085,9226,0.003399869928066546,tensor(0.2497),35575
5,0.9955007433891296,0.2990410029888153,0.5945611000061035,0.24838943779468536,16777216,24946,58474,17011,0.0016923220506309808,tensor(0.2438),35575
6,0.995633065700531,0.33409255743026733,0.6113853454589844,0.2755722403526306,16777216,27870,55550,17715,0.001205078721824109,tensor(0.2358),35575
7,0.9957711696624756,0.3579237461090088,0.6319956183433533,0.2961926758289337,16777216,29858,53562,17386,0.0012394118009889017,tensor(0.2254),35575
8,0.99598228931427,0.36506831645965576,0.6783534288406372,0.3111996650695801,16777216,30454,52966,14440,0.0013408165421230711,tensor(0.2135),35575
9,0.9961771368980408,0.3834931552410126,0.7156983613967896,0.3327958583831787,16777216,31991,51429,12708,0.0011470782414384694,tensor(0.2028),35575
10,0.9963087439537048,0.4161112308502197,0.7241774797439575,0.35918501019477844,16777216,34712,48708,13221,0.000724979063146041,tensor(0.1948),35575
11,0.996482789516449,0.4685327112674713,0.7270410656929016,0.39844435453414917,16777216,39085,44335,14674,0.000421822500644338,tensor(0.1854),35575
12,0.9967209696769714,0.5222129225730896,0.7418893575668335,0.44192299246788025,16777216,43563,39857,15156,0.00024608436279515084,tensor(0.1733),35575
13,0.996867299079895,0.5750778913497925,0.7370936274528503,0.4771960973739624,16777216,47973,35447,17111,0.0001654795151381575,tensor(0.1635),35575
14,0.9970149993896484,0.6140733361244202,0.741202712059021,0.5056561231613159,16777216,51226,32194,17886,0.0001297132754078485,tensor(0.1557),35575
15,0.9971581101417542,0.6467154026031494,0.7476613521575928,0.5308477878570557,16777216,53949,29471,18208,0.00011221926171561288,tensor(0.1487),35575
