,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size
0,0.9949042797088623,0.004157169256359339,0.23112277686595917,0.00410046149045229,16777216,352,84321,1171,0.053521803939494274,tensor(0.3312),27847
1,0.9949551820755005,0.0036020928528159857,0.530434787273407,0.003590643173083663,16777216,305,84368,270,0.23345969037186184,tensor(0.2716),27847
2,0.9950364828109741,0.12515205144882202,0.5353372097015381,0.11288896203041077,16777216,10597,74076,9198,0.0057037231300256135,tensor(0.2597),27847
3,0.9951255321502686,0.15650798380374908,0.5612637996673584,0.13944776356220245,16777216,13252,71421,10359,0.006068437799609542,tensor(0.2532),27847
4,0.9952064156532288,0.21994024515151978,0.5644017457962036,0.18802374601364136,16777216,18623,66050,14373,0.004034805718689822,tensor(0.2483),27847
5,0.9953004121780396,0.24710355699062347,0.5808878540992737,0.20971444249153137,16777216,20923,63750,15096,0.004173423447778961,tensor(0.2422),27847
6,0.99535071849823,0.26905861496925354,0.5857609510421753,0.22604778409004211,16777216,22782,61891,16111,0.003815123245947378,tensor(0.2377),27847
7,0.9954923391342163,0.25773268938064575,0.630740761756897,0.22394278645515442,16777216,21823,62850,12776,0.004390138386698008,tensor(0.2320),27847
8,0.9956262707710266,0.28168365359306335,0.6551032662391663,0.24530494213104248,16777216,23851,60822,12557,0.004336660875392252,tensor(0.2265),27847
9,0.9957714676856995,0.32255855202674866,0.6678730249404907,0.2779705822467804,16777216,27312,57361,13582,0.003455492265697876,tensor(0.2196),27847
10,0.9958681464195251,0.34828102588653564,0.675942063331604,0.2984485626220703,16777216,29490,55183,14138,0.0025039512168965766,tensor(0.2128),27847
11,0.9959992170333862,0.38619157671928406,0.6833998560905457,0.32758310437202454,16777216,32700,51973,15149,0.0020529687407075782,tensor(0.2060),27847
12,0.996208906173706,0.4276215434074402,0.7051628828048706,0.3627620041370392,16777216,36208,48465,15139,0.0012976013842755498,tensor(0.1956),27847
13,0.9964686632156372,0.45733585953712463,0.744391679763794,0.3952638506889343,16777216,38724,45949,13297,0.0007802192529021449,tensor(0.1823),27847
14,0.9966641068458557,0.5023207068443298,0.7546664476394653,0.43180710077285767,16777216,42533,42140,13827,0.0005272081754038241,tensor(0.1708),27847
15,0.9968379139900208,0.5449907183647156,0.760606586933136,0.46519550681114197,16777216,46146,38527,14524,0.0003390968952088123,tensor(0.1591),27847
16,0.9969305992126465,0.6113046407699585,0.7358163595199585,0.5012832283973694,16777216,51761,32912,18584,0.00016688337119555394,tensor(0.1532),27847
17,0.9971503019332886,0.6681587100028992,0.7416073679924011,0.5419840216636658,16777216,56575,28098,19712,0.00012610886516164376,tensor(0.1448),27847
18,0.9972475171089172,0.7040024399757385,0.7384238243103027,0.5634801387786865,16777216,59610,25063,21116,0.00010565210578504318,tensor(0.1414),27847
19,0.9973626136779785,0.7223199605941772,0.7468039393424988,0.5802255868911743,16777216,61161,23512,20736,9.166616122336684e-05,tensor(0.1361),27847
20,0.9974638223648071,0.7430585622787476,0.7515977621078491,0.5965562462806702,16777216,62917,21756,20794,7.925726356435275e-05,tensor(0.1308),27847
21,0.9976134300231934,0.7615178227424622,0.7646424174308777,0.6169154047966003,16777216,64480,20193,19847,6.606411371630404e-05,tensor(0.1234),27847
22,0.9977116584777832,0.7801542282104492,0.769592821598053,0.6324365735054016,16777216,66058,18615,19777,5.464540730899379e-05,tensor(0.1187),27847
23,0.9978078603744507,0.7964404225349426,0.7753250598907471,0.6470949649810791,16777216,67437,17236,19542,4.633461617537084e-05,tensor(0.1145),27847
24,0.9978736639022827,0.8056995868682861,0.7801768183708191,0.6566340923309326,16777216,68221,16452,19222,4.3781751007292534e-05,tensor(0.1113),27847
25,0.9979342222213745,0.8122541904449463,0.7856792211532593,0.6649264097213745,16777216,68776,15897,18761,4.1117435210324735e-05,tensor(0.1087),27847
26,0.9980217218399048,0.8176514506340027,0.7959371209144592,0.6759517192840576,16777216,69233,15440,17750,4.055517798522052e-05,tensor(0.1043),27847
27,0.9980805516242981,0.8225644826889038,0.8021490573883057,0.6838255524635315,16777216,69649,15024,17179,3.830582929991126e-05,tensor(0.1018),27847
28,0.998170018196106,0.8264853954315186,0.8138177394866943,0.6950626969337463,16777216,69981,14692,16010,3.5800557126656863e-05,tensor(0.0977),27847
29,0.9982261061668396,0.830571711063385,0.8202164769172668,0.7026516795158386,16777216,70327,14346,15415,3.515154944113852e-05,tensor(0.0950),27847
30,0.9982746839523315,0.8370200395584106,0.8239226341247559,0.7100151181221008,16777216,70873,13800,15146,3.3009842008231295e-05,tensor(0.0931),27847
31,0.9983042478561401,0.8426889181137085,0.8250523209571838,0.7149384021759033,16777216,71353,13320,15130,3.246817695716215e-05,tensor(0.0917),27847
32,0.9983993172645569,0.850613534450531,0.8352545499801636,0.7284054160118103,16777216,72024,12649,14206,2.957691116999498e-05,tensor(0.0877),27847
33,0.9984400272369385,0.854546308517456,0.8392817974090576,0.734372615814209,16777216,72357,12316,13856,2.914783083465569e-05,tensor(0.0856),27847
34,0.9984629154205322,0.8584082126617432,0.8404426574707031,0.7381184697151184,16777216,72684,11989,13799,2.9605637783165922e-05,tensor(0.0840),27847
35,0.9985000491142273,0.8626834750175476,0.8436431884765625,0.7437659502029419,16777216,73046,11627,13538,2.729843269510121e-05,tensor(0.0822),27847
36,0.9985199570655823,0.8621402382850647,0.8472805619239807,0.746184766292572,16777216,73000,11673,13158,2.760627437075959e-05,tensor(0.0810),27847
37,0.9985535740852356,0.8650218844413757,0.8508631587028503,0.7511357665061951,16777216,73244,11429,12838,2.6814818490768476e-05,tensor(0.0795),27847
38,0.9985771179199219,0.8673484921455383,0.8531615734100342,0.7546885013580322,16777216,73441,11232,12640,2.550478314499048e-05,tensor(0.0783),27847
