,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,architecture,sequence
0,0.9988645911216736,0.9203782081604004,0.9318699836730957,0.8623507618904114,16777216,119339,10324,8725,1.7002618259968985e-05,tensor(0.0488),45111,"{'main': [(128, 'relu'), (96, 'elu'), (48, 'elu'), (64, 'relu'), (96, 'relu'), (64, 'swish'), (1, '')], 'skip': []}","[16, 14, 8, 10, 13, 9, 18]"
1,0.9992435574531555,0.9463686347007751,0.9553353190422058,0.9062703251838684,16777216,122709,6954,5737,1.4042411042094688e-05,tensor(0.0320),28759,"{'main': [(96, 'swish'), (64, 'swish'), (96, 'swish'), (16, 'elu'), (32, 'relu'), (96, 'relu'), (1, '')], 'skip': []}","[12, 9, 12, 2, 4, 13, 18]"
2,0.999178409576416,0.9438775777816772,0.949516236782074,0.8987736105918884,16777216,122386,7277,6507,7.1797379505086465e-06,tensor(0.0349),31655,"{'main': [(128, 'swish'), (96, 'relu'), (32, 'relu'), (16, 'relu'), (48, 'swish'), (48, 'relu'), (1, '')], 'skip': []}","[15, 13, 4, 1, 6, 7, 18]"
3,0.9990144968032837,0.9468468427658081,0.9271823763847351,0.8813108205795288,16777216,122771,6892,9642,1.5508325442264854e-05,tensor(0.0412),36823,"{'main': [(128, 'relu'), (96, 'swish'), (96, 'relu'), (16, 'relu'), (64, 'swish'), (1, '')], 'skip': []}","[16, 12, 13, 1, 9, 18]"
4,0.9990149140357971,0.9128432869911194,0.957714319229126,0.8774770498275757,16777216,118362,11301,5226,8.689479322360012e-06,tensor(0.0412),40167,"{'main': [(128, 'elu'), (128, 'elu'), (48, 'relu'), (16, 'relu'), (64, 'swish'), (48, 'relu'), (1, '')], 'skip': []}","[17, 17, 7, 1, 9, 7, 18]"
5,0.9991285800933838,0.9339518547058105,0.9523730874061584,0.8922774195671082,16777216,121099,8564,6056,1.4891433253786753e-05,tensor(0.0367),36359,"{'main': [(96, 'elu'), (64, 'relu'), (96, 'swish'), (96, 'swish'), (32, 'relu'), (16, 'relu'), (1, '')], 'skip': []}","[14, 10, 12, 12, 4, 1, 18]"
6,0.9988840818405151,0.9349775910377502,0.9217551350593567,0.8662274479866028,16777216,121232,8431,10291,9.513608635773091e-06,tensor(0.0457),46823,"{'main': [(96, 'relu'), (128, 'elu'), (48, 'relu'), (128, 'swish'), (48, 'elu'), (96, 'elu'), (1, '')], 'skip': []}","[13, 17, 7, 15, 8, 14, 18]"
7,0.9989842772483826,0.9138382077217102,0.9528063535690308,0.8742658495903015,16777216,118491,11172,5869,9.001774607362892e-06,tensor(0.0418),34295,"{'main': [(128, 'swish'), (64, 'elu'), (64, 'relu'), (16, 'swish'), (128, 'swish'), (48, 'swish'), (1, '')], 'skip': []}","[15, 11, 10, 0, 15, 6, 18]"
8,0.9991246461868286,0.9448493123054504,0.9420593976974487,0.8929576277732849,16777216,122512,7151,7535,7.834427465564161e-06,tensor(0.0369),40487,"{'main': [(128, 'elu'), (128, 'elu'), (16, 'relu'), (96, 'elu'), (48, 'swish'), (64, 'elu'), (1, '')], 'skip': []}","[17, 17, 1, 14, 6, 11, 18]"
9,0.9991912245750427,0.9577597379684448,0.938825786113739,0.9014990329742432,16777216,124186,5477,8092,7.1042934041411675e-06,tensor(0.0341),32871,"{'main': [(32, 'elu'), (96, 'swish'), (128, 'swish'), (16, 'relu'), (48, 'swish'), (128, 'swish'), (1, '')], 'skip': []}","[5, 12, 15, 1, 6, 15, 18]"
