,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size
0,0.9974658489227295,0.0,0.0,0.0,16777216,0,42516,0,100000.0,tensor(0.4007),37335
1,0.9974658489227295,0.0,0.0,0.0,16777216,0,42516,0,100000.0,tensor(0.3354),37335
2,0.9974658489227295,0.0,0.0,0.0,16777216,0,42516,0,100000.0,tensor(0.2864),37335
3,0.9976338148117065,0.1995248794555664,0.5995900630950928,0.17606525123119354,16777216,8483,34033,5665,0.005644510767438995,tensor(0.2658),37335
4,0.9976930618286133,0.27768370509147644,0.5962626338005066,0.23373588919639587,16777216,11806,30710,7994,0.003801254689953956,tensor(0.2521),37335
5,0.9978365898132324,0.315081387758255,0.6511763334274292,0.269580602645874,16777216,13396,29120,7176,0.0022962913170427148,tensor(0.2371),37335
6,0.9979689717292786,0.323125422000885,0.7217231392860413,0.28732770681381226,16777216,13738,28778,5297,0.0020602705881965578,tensor(0.2246),37335
7,0.9980090260505676,0.33493274450302124,0.7352713346481323,0.2988896667957306,16777216,14240,28276,5127,0.001711742476313902,tensor(0.2177),37335
8,0.9980463981628418,0.3471634089946747,0.7462083101272583,0.3105015158653259,16777216,14760,27756,5020,0.0012128785514194187,tensor(0.2105),37335
9,0.9981058835983276,0.39004141092300415,0.7393882870674133,0.34290027618408203,16777216,16583,25933,5845,0.0009640190026978631,tensor(0.2038),37335
10,0.9981611371040344,0.4284974932670593,0.7354567646980286,0.37127310037612915,16777216,18218,24298,6553,0.0007674345767341771,tensor(0.1968),37335
11,0.9982385039329529,0.4889923930168152,0.7264912724494934,0.4129670560359955,16777216,20790,21726,7827,0.00041366231829309286,tensor(0.1884),37335
12,0.9983463287353516,0.5524272918701172,0.7293646335601807,0.45845288038253784,16777216,23487,19029,8715,0.00025277031567046615,tensor(0.1784),37335
13,0.9984205961227417,0.6178850531578064,0.7192924618721008,0.4978395998477936,16777216,26270,16246,10252,0.00014408184756289246,tensor(0.1695),37335
14,0.9985033869743347,0.6859534978866577,0.7126902937889099,0.5373574495315552,16777216,29164,13352,11757,9.419901400745849e-05,tensor(0.1598),37335
15,0.9985902905464172,0.7230689525604248,0.7213214635848999,0.5651830434799194,16777216,30742,11774,11877,7.47166738675353e-05,tensor(0.1516),37335
16,0.9986563324928284,0.7337943315505981,0.7354029417037964,0.5805251002311707,16777216,31198,11318,11225,6.469283610931444e-05,tensor(0.1455),37335
17,0.9986962080001831,0.7555743455886841,0.7366876006126404,0.5949109196662903,16777216,32124,10392,11482,5.370632463621526e-05,tensor(0.1425),37335
18,0.9987654685974121,0.7774484753608704,0.7460725903511047,0.6147751212120056,16777216,33054,9462,11250,4.5612682972210765e-05,tensor(0.1364),37335
19,0.9988216757774353,0.7931602001190186,0.7544577717781067,0.6304237842559814,16777216,33722,8794,10975,4.069026064584863e-05,tensor(0.1313),37335
20,0.9988855719566345,0.8107300996780396,0.7639575600624084,0.6483278870582581,16777216,34469,8047,10650,3.681920749266678e-05,tensor(0.1246),37335
21,0.9989354014396667,0.8225374221801758,0.7722083330154419,0.6619283556938171,16777216,34971,7545,10316,3.389872258993192e-05,tensor(0.1193),37335
22,0.9989663362503052,0.83766108751297,0.773309588432312,0.6725205779075623,16777216,35614,6902,10440,3.1586217803681034e-05,tensor(0.1156),37335
23,0.9990184903144836,0.855301558971405,0.7790226936340332,0.6883080005645752,16777216,36364,6152,10315,2.8371865384271275e-05,tensor(0.1102),37335
24,0.9990525841712952,0.8608759045600891,0.7857495546340942,0.6972150206565857,16777216,36601,5915,9980,2.6886654511090643e-05,tensor(0.1066),37335
25,0.9990975856781006,0.8658857941627502,0.7959439754486084,0.7085883617401123,16777216,36814,5702,9438,2.5215215053691612e-05,tensor(0.1028),37335
26,0.9991244673728943,0.870166540145874,0.8013863563537598,0.7157976031303406,16777216,36996,5520,9169,2.404291930404851e-05,tensor(0.1000),37335
27,0.9991536736488342,0.8703547120094299,0.8098750114440918,0.7226920127868652,16777216,37004,5512,8687,2.3353655601567214e-05,tensor(0.0973),37335
28,0.9991723895072937,0.8735769987106323,0.8135856986045837,0.7278838157653809,16777216,37141,5375,8510,2.260454825768835e-05,tensor(0.0951),37335
29,0.999190628528595,0.8793630599975586,0.8156511187553406,0.733567476272583,16777216,37387,5129,8450,2.1693492376673678e-05,tensor(0.0935),37335
30,0.9992104768753052,0.884067177772522,0.8188175559043884,0.7394212484359741,16777216,37587,4929,8317,2.0957403506557333e-05,tensor(0.0913),37335
31,0.9992324113845825,0.8842553496360779,0.8253205418586731,0.744853675365448,16777216,37595,4921,7957,2.0330062818906354e-05,tensor(0.0887),37335
32,0.9992446899414062,0.8851491212844849,0.8285192251205444,0.7480965852737427,16777216,37633,4883,7789,1.9919538353583497e-05,tensor(0.0872),37335
33,0.9992601871490479,0.8922523260116577,0.8288904428482056,0.7534708976745605,16777216,37935,4581,7831,1.9228398085593274e-05,tensor(0.0855),37335
34,0.9992724061012268,0.8905118107795715,0.8337039947509766,0.7561915516853333,16777216,37861,4655,7552,1.8969485657330663e-05,tensor(0.0841),37335
35,0.9992895722389221,0.8896886110305786,0.8395516872406006,0.7603980302810669,16777216,37826,4690,7229,1.844058950416115e-05,tensor(0.0824),37335
36,0.9993130564689636,0.8893828392028809,0.847160279750824,0.7664072513580322,16777216,37813,4703,6822,1.7912059826360643e-05,tensor(0.0805),37335
37,0.9993219375610352,0.8935459852218628,0.8472346067428589,0.7695580124855042,16777216,37990,4526,6850,1.739105258973672e-05,tensor(0.0794),37335
38,0.9993351101875305,0.8916172981262207,0.852727472782135,0.772639274597168,16777216,37908,4608,6547,1.7291170237628655e-05,tensor(0.0780),37335
39,0.9993512630462646,0.8898062109947205,0.8592096567153931,0.7765780687332153,16777216,37831,4685,6199,1.688964218701415e-05,tensor(0.0765),37335
40,0.9993566274642944,0.8886301517486572,0.8617928624153137,0.777786910533905,16777216,37781,4735,6059,1.6590912622361822e-05,tensor(0.0761),37335
41,0.9993541240692139,0.8875247240066528,0.8617429137229919,0.7768993377685547,16777216,37734,4782,6054,1.6648155558482573e-05,tensor(0.0760),37335
42,0.9993628859519958,0.8919230699539185,0.8615471720695496,0.7801069617271423,16777216,37921,4595,6094,1.6212513584690126e-05,tensor(0.0752),37335
43,0.9993658065795898,0.8939222693443298,0.8611111044883728,0.7812770009040833,16777216,38006,4510,6130,1.6051989647016655e-05,tensor(0.0747),37335
44,0.9993723630905151,0.8955687284469604,0.8621111512184143,0.7833600640296936,16777216,38076,4440,6090,1.5807939602894784e-05,tensor(0.0740),37335
45,0.9993788003921509,0.8986029028892517,0.8621039986610413,0.7856746315956116,16777216,38205,4311,6111,1.5627700692633352e-05,tensor(0.0730),37335
46,0.9993841052055359,0.8990262746810913,0.863542914390564,0.7871941924095154,16777216,38223,4293,6040,1.550339406831621e-05,tensor(0.0720),37335
47,0.9993887543678284,0.9010725617408752,0.8636353611946106,0.7888396978378296,16777216,38310,4206,6049,1.535241560860405e-05,tensor(0.0716),37335
48,0.9994003176689148,0.9024131894111633,0.8664829730987549,0.7922483086585999,16777216,38367,4149,5912,1.5003231708409773e-05,tensor(0.0706),37335
49,0.9994039535522461,0.9023897051811218,0.8676949739456177,0.7932431697845459,16777216,38366,4150,5850,1.493066091197064e-05,tensor(0.0704),37335
