,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size
0,0.9960910081863403,0.3455025851726532,0.7891643047332764,0.3163057863712311,16777216,30341,57476,8106,0.005025501867176721,tensor(0.2157),33847
1,0.9965949058532715,0.5086714625358582,0.7616238594055176,0.43881019949913025,16777216,44670,43147,13981,0.0010395937027132735,tensor(0.1826),33847
2,0.9969536066055298,0.5876994132995605,0.7759385108947754,0.5024337768554688,16777216,51610,36207,14903,0.0006773584662095364,tensor(0.1649),33847
3,0.9971515536308289,0.6355831027030945,0.7795173525810242,0.5387340188026428,16777216,55815,32002,15787,0.000305030598429453,tensor(0.1539),33847
4,0.9972948431968689,0.6610565185546875,0.7879791259765625,0.561230480670929,16777216,58052,29765,15620,0.00021064823528559753,tensor(0.1451),33847
5,0.9974090456962585,0.6820546984672546,0.7939133644104004,0.5794611573219299,16777216,59896,27921,15548,0.00017697416341572834,tensor(0.1384),33847
6,0.9975090026855469,0.7127777338027954,0.7906976938247681,0.5996397733688354,16777216,62594,25223,16569,0.0001481267935050773,tensor(0.1330),33847
7,0.9976571202278137,0.7257934212684631,0.807165265083313,0.6185415983200073,16777216,63737,24080,15227,0.00013395149961598426,tensor(0.1250),33847
8,0.9977882504463196,0.749980092048645,0.8129783272743225,0.6396259069442749,16777216,65861,21956,15151,0.0001139638914194388,tensor(0.1186),33847
9,0.9979051947593689,0.7638042569160461,0.8232283592224121,0.6561827659606934,16777216,67075,20742,14403,0.00010430566387196398,tensor(0.1126),33847
10,0.9980152249336243,0.775191605091095,0.8339254260063171,0.6715232729911804,16777216,68075,19742,13557,0.0001007619411167889,tensor(0.1075),33847
11,0.9981032013893127,0.7834473848342896,0.8430752754211426,0.6837403178215027,16777216,68800,19017,12806,9.475298066467217e-05,tensor(0.1030),33847
12,0.9981613755226135,0.7879453897476196,0.8498526215553284,0.6916595101356506,16777216,69195,18622,12225,8.94064079815875e-05,tensor(0.0992),33847
13,0.998196005821228,0.781830370426178,0.8607534766197205,0.6940479278564453,16777216,68658,19159,11107,9.072828283667933e-05,tensor(0.0964),33847
14,0.998223066329956,0.7762506008148193,0.870255708694458,0.6957338452339172,16777216,68168,19649,10163,9.490347598416352e-05,tensor(0.0948),33847
15,0.9982628226280212,0.7812382578849792,0.8735166788101196,0.7018444538116455,16777216,68606,19211,9934,9.108440268602905e-05,tensor(0.0924),33847
16,0.9983581900596619,0.8050263524055481,0.8715081810951233,0.7196152210235596,16777216,70695,17122,10423,7.567823239841062e-05,tensor(0.0876),33847
