,accuracy,precision,recall,iou,num,tp,fp,fn,cd,loss,size,sequence,architecture,reward
0,0.997210681438446,0.6848745942115784,0.7828634977340698,0.5755451321601868,16777216,63455,29197,17600,0.00012355744612659427,tensor(0.1542),20039,"[1, 15, 0, 5, 6, 17, 18]","{'main': [(16, 'relu'), (128, 'swish'), (16, 'swish'), (32, 'elu'), (48, 'swish'), (128, 'elu'), (1, '')], 'skip': []}",-0.5739545096036448
1,0.9950705170631409,0.27583861351013184,0.6208429336547852,0.23607057332992554,16777216,25557,67095,15608,0.0004878349546670894,tensor(0.2545),11047,"[14, 18]","{'main': [(96, 'elu'), (1, '')], 'skip': []}",-0.15035725624304727
2,0.9985795617103577,0.8700190186500549,0.872420072555542,0.771821141242981,16777216,80609,12043,11788,1.8296818416160324e-05,tensor(0.0853),35655,"[12, 8, 13, 17, 2, 7, 18]","{'main': [(96, 'swish'), (48, 'elu'), (96, 'relu'), (128, 'elu'), (16, 'elu'), (48, 'relu'), (1, '')], 'skip': []}",-1.3119445612004894
3,0.9943678379058838,0.02683158405125141,0.3649442195892334,0.025634679943323135,16777216,2486,90166,4326,0.00837494256284854,tensor(0.3718),6580,[18],"{'main': [(1, '')], 'skip': []}",0.060435732418454235
4,0.997397780418396,0.7267301082611084,0.7859393954277039,0.6066527962684631,16777216,67333,25319,18339,6.252303703091014e-05,tensor(0.1439),13495,"[6, 6, 8, 18]","{'main': [(48, 'swish'), (48, 'swish'), (48, 'elu'), (1, '')], 'skip': []}",-0.2639335959368902
5,0.9965143799781799,0.5752816796302795,0.7359068989753723,0.47683843970298767,16777216,53301,39351,19128,0.00018128094346200394,tensor(0.1925),7847,"[0, 3, 18]","{'main': [(16, 'swish'), (32, 'swish'), (1, '')], 'skip': []}",0.0025945845139500358
6,0.9969438314437866,0.6725165247917175,0.7485404014587402,0.5485807657241821,16777216,62310,30342,20932,6.717269427213909e-05,tensor(0.1693),10343,"[7, 3, 18]","{'main': [(48, 'relu'), (32, 'swish'), (1, '')], 'skip': []}",-0.1151521867371707
7,0.9981400966644287,0.8175106644630432,0.8412261009216309,0.708232045173645,16777216,75744,16908,14296,2.978795581343887e-05,tensor(0.1079),33559,"[10, 9, 2, 17, 10, 17, 18]","{'main': [(64, 'relu'), (64, 'swish'), (16, 'elu'), (128, 'elu'), (64, 'relu'), (128, 'elu'), (1, '')], 'skip': []}",-1.2131463007599357
8,0.9975172281265259,0.7217761278152466,0.8081449866294861,0.6161912083625793,16777216,66874,25778,15876,5.6365551883437265e-05,tensor(0.1387),29399,"[11, 1, 17, 4, 12, 12, 18]","{'main': [(64, 'elu'), (16, 'relu'), (128, 'elu'), (32, 'relu'), (96, 'swish'), (96, 'swish'), (1, '')], 'skip': []}",-1.0168087981032927
9,0.9975928068161011,0.733259916305542,0.8125582933425903,0.6271740198135376,16777216,67938,24714,15672,6.424700733717737e-05,tensor(0.1337),16007,"[7, 5, 2, 1, 3, 16, 18]","{'main': [(48, 'relu'), (32, 'elu'), (16, 'elu'), (16, 'relu'), (32, 'swish'), (128, 'relu'), (1, '')], 'skip': []}",-0.38267233214512236
